Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
hexachlorobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;O;-2.33
N-methylformamide;octanol;CNC=O;CCCCCCCCO;-6.97
tetrachloroethene;tetrachloroethene;C(=C(Cl)Cl)(Cl)Cl;C(=C(Cl)Cl)(Cl)Cl;-5.39
1-nitrobutane;octanol;CCCC[N+](=O)[O-];CCCCCCCCO;-5.11
acetone;water;CC(=O)C;O;-3.85
methylamine;toluene;CN;CC1=CC=CC=C1;-2.65
ethylphenylether;chloroform;CCOC1=CC=CC=C1;C(Cl)(Cl)Cl;-7.16
p-cresol;carbontet;CC1=CC=C(C=C1)O;C(Cl)(Cl)(Cl)Cl;-6.32
1-nitropropane;octanol;CCC[N+](=O)[O-];CCCCCCCCO;-4.44
m-cresol;benzene;CC1=CC(=CC=C1)O;C1=CC=CC=C1;-6.66
pentylacetate;isopropyltoluene;CCCCCOC(=O)C;CC1=CC=C(C=C1)C(C)C;-6.02
ethylacetate;benzene;CCOC(=O)C;C1=CC=CC=C1;-4.53
1-nitropropane;hexadecane;CCC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.95
flufenamicacid;water;C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F;O;-5.68
ethanol;dichloroethane;CCO;CC(Cl)Cl;-2.83
toluene;heptane;CC1=CC=CC=C1;CCCCCCC;-4.78
chloropentaflouroethane;water;C(C(F)(F)Cl)(F)(F)F;O;2.86
E-1,2-dichloroethene;undecane;C(=C/Cl)\Cl;CCCCCCCCCCC;-3.6
2-butanone;cyclohexanone;CCC(=O)C;C1CCC(=O)CC1;-4.42
formaldehyde;hexadecane;C=O;CCCCCCCCCCCCCCCC;-0.99
1-hexene;hexadecane;CCCCC=C;CCCCCCCCCCCCCCCC;-3.51
water;tetralin;O;C1CCC2=CC=CC=C2C1;0.07
1-nitropropane;water;CCC[N+](=O)[O-];O;-3.34
toluene;tetrahydrofuran;CC1=CC=CC=C1;C1CCOC1;-5.5
ethanol;xylene;CCO;CC1=CC(=CC=C1)C;-3.42
toluene;cyclohexane;CC1=CC=CC=C1;C1CCCCC1;-4.9
2-methyl-1-nitrobenzene;water;CC1=CC=CC=C1[N+](=O)[O-];O;-3.59
2-pentanone;chlorobenzene;CCCC(=O)C;C1=CC=C(C=C1)Cl;-5.29
pentanoicacid;isobutanol;CCCCC(=O)O;CC(C)CO;-8.06
2-nitropropane;hexadecane;CC(C)[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.47
methylacetate;fluoroctane;CC(=O)OC;CCCCCCCCF;-3.59
1-pentanol;butylacetate;CCCCCO;CCCCCC(=O)[O-];-5.78
phenol;heptane;C1=CC=C(C=C1)O;CCCCCCC;-5.32
1-butene;water;CCC=C;O;1.38
2-heptanone;tetralin;CCCCCC(=O)C;C1CCC2=CC=CC=C2C1;-5.33
trichloroethene;decane;C(=C(Cl)Cl)Cl;CCCCCCCCCC;-3.84
nitrobenzene;diethylether;C1=CC=C(C=C1)[N+](=O)[O-];CCOCC;-6.85
benzaldehyde;octanol;C1=CC=C(C=C1)C=O;CCCCCCCCO;-6.13
p-xylene;heptane;CC1=CC=C(C=C1)C;CCCCCCC;-5.52
1-hexyne;hexadecane;CCCCC#C;CCCCCCCCCCCCCCCC;-3.42
nitromethane;perfluorobenzene;C[N+](=O)[O-];C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.3
m-xylene;chloroform;CC1=CC(=CC=C1)C;C(Cl)(Cl)Cl;-5.86
dimethyldisulfide;hexadecane;CSSC;CCCCCCCCCCCCCCCC;-4.84
n-octane;cyclohexanone;CCCCCCCC;C1CCC(=O)CC1;-4.57
butylacetate;bromooctane;CCCCCC(=O)[O-];CCCCCCCCBr;-5.11
pyridine;hexadecane;C1=CC=NC=C1;CCCCCCCCCCCCCCCC;-4.1
1,2-dichlorobenzene;water;C1=CC=C(C(=C1)Cl)Cl;O;-1.36
toluene;xylene;CC1=CC=CC=C1;CC1=CC(=CC=C1)C;-5.06
tetrachloroethene;undecane;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.63
propyne;water;CC#C;O;-0.31
methylacetate;decalin;CC(=O)OC;C1CCC2CCCCC2C1;-2.9
o-cresol;chloroform;CC1=CC=CC=C1O;C(Cl)(Cl)Cl;-7.55
p-dibromobenzene;heptane;C1=CC(=CC=C1Br)Br;CCCCCCC;-7.55
naphthalene;water;C1=CC=C2C=CC=CC2=C1;O;-2.39
methylhexanoate;hexadecane;CCCCCC(=O)OC;CCCCCCCCCCCCCCCC;-5.43
iodobenzene;octanol;C1=CC=C(C=C1)I;CCCCCCCCO;-6.18
2,2',3'-trichlorobiphenyl;octanol;C1=CC=C(C(=C1)C2=C(C(=CC=C2)Cl)Cl)Cl;CCCCCCCCO;-9.12
n-hexane;hexane;CCCCCC;CCCCCC;-4
bromoform;undecane;C(Br)(Br)Br;CCCCCCCCCCC;-4.84
diethylamine;diethylether;CCNCC;CCOCC;-3.83
4-methylpyridine;water;CC1=CC=NC=C1;O;-4.94
m-cresol;mcresol;CC1=CC(=CC=C1)O;CC1=CC(=CC=C1)O;-8.4
butylacetate;tetrachloroethene;CCCCCC(=O)[O-];C(=C(Cl)Cl)(Cl)Cl;-5.35
ethylacetate;bromooctane;CCOC(=O)C;CCCCCCCCBr;-3.97
ethylacetate;water;CCOC(=O)C;O;-3.1
ethanol;dibutylether;CCO;CCCCOCCCC;-3.51
morpholine;water;C1COCCN1;O;-7.17
4-methylaniline;hexane;CC1=CC=C(C=C1)N;CCCCCC;-6.18
3,3-dimethylbutanone;ethylbenzene;CC(=O)C(C)(C)C;CCC1=CC=CC=C1;-4.92
nitrobenzene;octanol;C1=CC=C(C=C1)[N+](=O)[O-];CCCCCCCCO;-6.63
ethanol;isooctane;CCO;CC(C)CC(C)(C)C;-2.44
2-butanone;anisole;CCC(=O)C;COC1=CC=CC=C1;-4.43
n-octane;toluene;CCCCCCCC;CC1=CC=CC=C1;-5.38
methylpropylether;octanol;CCCOC;CCCCCCCCO;-3.63
methylpentanoate;decane;CCCCC(=O)OC;CCCCCCCCCC;-4.77
phenol;cyclohexane;C1=CC=C(C=C1)O;C1CCCCC1;-5.57
1-hexanol;isooctane;CCCCCCO;CC(C)CC(C)(C)C;-5.1
t-butanol;octanol;CC(C)(C)O;CCCCCCCCO;-4.78
phenol;pentane;C1=CC=C(C=C1)O;CCCCC;-5.67
1-pentanol;heptane;CCCCCO;CCCCCCC;-4.09
1-bromopentane;water;CCCCCBr;O;-0.08
6-chloro-N,N'-diethyl-1,3,5-triazine-2,4-diamine(simazine);water;CCNC1=NC(=NC(=N1)Cl)NCC;O;-10.2
aceticacid;carbondisulfide;CC(=O)O;C(=S)=S;-2.98
butylamine;bromobenzene;CCCCN;C1=CC=C(C=C1)Br;-4.22
n-octane;2methylpyridine;CCCCCCCC;CC1=CC=CC=N1;-4.73
n-pentane;cyclohexane;CCCCC;C1CCCCC1;-3.5
2-methylpropene;water;CC(=C)C;O;1.16
propylamine;nonane;CCCN;CCCCCCCCC;-2.96
aceticacid;hexane;CC(=O)O;CCCCCC;-2.83
pyridine;dichloroethane;C1=CC=NC=C1;CC(Cl)Cl;-5.53
ethanol;acetonitrile;CCO;CC#N;-4.43
bromoform;hexane;C(Br)(Br)Br;CCCCCC;-4.38
m-xylene;carbontet;CC1=CC(=CC=C1)C;C(Cl)(Cl)(Cl)Cl;-5.71
anthracene;hexadecane;C1=CC=C2C=C3C=CC=CC3=CC2=C1;CCCCCCCCCCCCCCCC;-10.32
p-xylene;hexane;CC1=CC=C(C=C1)C;CCCCCC;-5.01
N2-tert-butyl-N4-ethyl-6-methylthio-1,3,5-triazine-2,4-diamine(terbutryn);water;CCNC1=NC(=NC(=N1)SC)NC(C)(C)C;O;-6.7
5-nonanone;water;CCCCC(=O)CCCC;O;-2.67
dimethylamine;chlorobenzene;CNC;C1=CC=C(C=C1)Cl;-2.75
butylamine;isopropylbenzene;CCCCN;CC(C)C1=CC=CC=C1;-4.06
methanol;octane;CO;CCCCCCCC;-1.29
m-cresol;octanol;CC1=CC(=CC=C1)O;CCCCCCCCO;-8.2
2-methylpyridine;hexadecane;CC1=CC=CC=N1;CCCCCCCCCCCCCCCC;-4.68
butylamine;toluene;CCCCN;CC1=CC=CC=C1;-4.33
bromoethane;octanol;CCBr;CCCCCCCCO;-2.9
imidazole;water;C1=CN=CN1;O;-9.81
trimethylamine;carbontet;CN(C)C;C(Cl)(Cl)(Cl)Cl;-3.09
acetone;chlorobenzene;CC(=O)C;C1=CC=C(C=C1)Cl;-3.86
aniline;octanol;C1=CC=C(C=C1)N;CCCCCCCCO;-6.71
ethanol;nitromethane;CCO;C[N+](=O)[O-];-4.16
toluene;diethylether;CC1=CC=CC=C1;CCOCC;-5.23
1-hexanol;bromoform;CCCCCCO;C(Br)(Br)Br;-6.2
bromoform;water;C(Br)(Br)Br;O;-1.98
pentylacetate;tbutylbenzene;CCCCCOC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.92
2-methylpyridine;water;CC1=CC=CC=N1;O;-4.63
4-methylpyridine;benzene;CC1=CC=NC=C1;C1=CC=CC=C1;-6.17
pyridine;cyclohexane;C1=CC=NC=C1;C1CCCCC1;-4.3
m-cresol;decanol;CC1=CC(=CC=C1)O;CCCCCCCCCCO;-8.01
trimethylamine;diethylether;CN(C)C;CCOCC;-2.78
propanoicacid;diisopropylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)OC(C)C;-6.37
water;octanol;O;CCCCCCCCO;-4.43
phenol;hexanol;C1=CC=C(C=C1)O;CCCCCCO;-8.76
p-bromophenol;onitrotoluene;C1=CC(=CC=C1O)Br;CC1=CC=CC=C1[N+](=O)[O-];-9.57
3-chloropropene;water;C=CCCl;O;-0.57
toluene;dibutylether;CC1=CC=CC=C1;CCCCOCCCC;-4.87
o-xylene;hexadecane;CC1=CC=CC=C1C;CCCCCCCCCCCCCCCC;-5.37
1-methylthymine;water;CC1=CN(C(=O)NC1=O)C;O;-10.4
1,2-ethanediol;butanol;C(CO)O;CCCCO;-8.69
1,4-dioxane;dimethylpyridine;C1COCCO1;CC1=C(N=CC=C1)C;-4.9
ethylbenzene;butanol;CCC1=CC=CC=C1;CCCCO;-4.46
acetone;benzene;CC(=O)C;C1=CC=CC=C1;-3.79
tripropylphosphate;heptane;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCCC;-7.5
methylpropanoate;octanol;CCC(=O)OC;CCCCCCCCO;-4.06
1-hexanol;octanol;CCCCCCO;CCCCCCCCO;-7.06
chloroethene;water;C=CCl;O;-0.59
methylhexanoate;butylbenzene;CCCCCC(=O)OC;CCCCC1=CC=CC=C1;-6.09
1-butanol;bromobenzene;CCCCO;C1=CC=C(C=C1)Br;-4.08
thioanisole;decalin;CSC1=CC=CC=C1;C1CCC2CCCCC2C1;-5.54
n-octane;propanol;CCCCCCCC;CCCO;-4.39
carbondisulfide;carbondisulfide;C(=S)=S;C(=S)=S;-3.95
nitromethane;bromoethane;C[N+](=O)[O-];CCBr;-4.54
E-1,2-dichloroethene;hexadecane;C(=C/Cl)\Cl;CCCCCCCCCCCCCCCC;-3.11
acetone;cyclohexane;CC(=O)C;C1CCCCC1;-2.67
2-hexanone;decane;CCCCC(=O)C;CCCCCCCCCC;-4.61
nitromethane;dimethylsulfoxide;C[N+](=O)[O-];CS(=O)C;-5.66
butanoicacid;toluene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC=CC=C1;-5.24
phenol;carbondisulfide;C1=CC=C(C=C1)O;C(=S)=S;-6.27
nitromethane;dibutylether;C[N+](=O)[O-];CCCCOCCCC;-3.67
4-nitroaniline;water;C1=CC(=CC=C1N)[N+](=O)[O-];O;-9.45
butylacetate;xylene;CCCCCC(=O)[O-];CC1=CC(=CC=C1)C;-5.4
diethylsulfide;water;CCSCC;O;-1.43
toluene;nonanol;CC1=CC=CC=C1;CCCCCCCCCO;-4.34
5-Bromo-3-sec-butyl-6-methyl-uracil(bromacil);water;CCC(C)N1C(=O)C(=C(NC1=O)C)Br;O;-9.7
nitrobenzene;decalin;C1=CC=C(C=C1)[N+](=O)[O-];C1CCC2CCCCC2C1;-6.36
cyclopentane;octanol;C1CCCC1;CCCCCCCCO;-2.65
hydrogenperoxide;carbondisulfide;OO;C(=S)=S;-3.14
1-pentene;hexadecane;CCCC=C;CCCCCCCCCCCCCCCC;-2.79
1-fluorohexane;hexadecane;CCCCCCF;CCCCCCCCCCCCCCCC;-4.03
2-methylaniline;water;CC1=CC=CC=C1N;O;-5.56
methanol;dichloroethane;CO;CC(Cl)Cl;-2.53
butanoicacid;hexadecane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCCCCCCCCCCCC;-3.86
o-chlorotoluene;water;CC1=CC=CC=C1Cl;O;-1.15
bromobenzene;carbontet;C1=CC=C(C=C1)Br;C(Cl)(Cl)(Cl)Cl;-5.85
methylamine;diethylether;CN;CCOCC;-2.32
2-butanone;benzene;CCC(=O)C;C1=CC=CC=C1;-4.46
m-cresol;chloroform;CC1=CC(=CC=C1)O;C(Cl)(Cl)Cl;-6.7
butanoicacid;butanone;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCC(=O)C;-7.34
2-butanone;isopropylbenzene;CCC(=O)C;CC(C)C1=CC=CC=C1;-4.02
methanol;iodobenzene;CO;C1=CC=C(C=C1)I;-2.18
anisole;water;COC1=CC=CC=C1;O;-2.45
methylacetate;carbontet;CC(=O)OC;C(Cl)(Cl)(Cl)Cl;-3.82
5-fluorouracil;chloroform;C1=C(C(=O)NC(=O)N1)F;C(Cl)(Cl)Cl;-14.31
phenol;decane;C1=CC=C(C=C1)O;CCCCCCCCCC;-5.5
ethylamine;heptane;CCN;CCCCCCC;-2.09
diethylamine;diisopropylether;CCNCC;CC(C)OC(C)C;-3.78
2-butanone;decane;CCC(=O)C;CCCCCCCCCC;-3.3
benzamide;octanol;C1=CC=C(C=C1)C(=O)N;CCCCCCCCO;-11.77
hexanoicacid;chloroform;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C(Cl)(Cl)Cl;-7.51
flufenamicacid;octanol;C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F;CCCCCCCCO;-12.84
phthalimide;octanol;C1=CC=C2C(=C1)C(=O)NC2=O;CCCCCCCCO;-11.18
p-cresol;decane;CC1=CC=C(C=C1)O;CCCCCCCCCC;-6
1,1-difluoroethane;octanol;CC(F)F;CCCCCCCCO;-1.13
2-butanone;xylene;CCC(=O)C;CC1=CC(=CC=C1)C;-4.23
p-bromophenol;xylene;C1=CC(=CC=C1O)Br;CC1=CC(=CC=C1)C;-8.69
ethylamine;butanol;CCN;CCCCO;-4.5
chloroform;water;C(Cl)(Cl)Cl;O;-1.07
ethanol;dimethylsulfoxide;CCO;CS(=O)C;-5.25
2-butanone;trimethylbenzene;CCC(=O)C;CC1=C(C(=CC=C1)C)C;-3.97
methylacetate;trimethylbenzene;CC(=O)OC;CC1=C(C(=CC=C1)C)C;-3.58
pyridine;toluene;C1=CC=NC=C1;CC1=CC=CC=C1;-5.13
bromotrichloromethane;water;C(Cl)(Cl)(Cl)Br;O;-0.93
2,2-dichloroethenyldimethylphosphate;benzene;COP(=O)(OC)OC=C(Cl)Cl;C1=CC=CC=C1;-9.09
3,6-dichloro-2-methoxybenzoicacid(dicamba);water;COC1=C(C=CC(=C1C(=O)O)Cl)Cl;O;-9.9
toluene;aceticacid;CC1=CC=CC=C1;CC(=O)O;-4.53
methanol;ethylacetate;CO;CCOC(=O)C;-3.37
2-butanone;carbondisulfide;CCC(=O)C;C(=S)=S;-3.85
ethylamine;nonane;CCN;CCCCCCCCC;-1.98
E-1,2-dichloroethene;octanol;C(=C/Cl)\Cl;CCCCCCCCO;-3.61
3,5-dimethylpyridine;hexadecane;CC1=CC(=CN=C1)C;CCCCCCCCCCCCCCCC;-2.52
1,1-dichloro-2,2-difluoroethylmethylether;hexadecane;COC(C(Cl)Cl)(F)F;CCCCCCCCCCCCCCCC;-3.9
ethyne;octanol;C#C;CCCCCCCCO;-0.51
aceticacid;carbontet;CC(=O)O;C(Cl)(Cl)(Cl)Cl;-3.64
p-cresol;decanol;CC1=CC=C(C=C1)O;CCCCCCCCCCO;-8.91
3,3-dimethylbutanone;pentane;CC(=O)C(C)(C)C;CCCCC;-4.43
2-pentanone;decane;CCCC(=O)C;CCCCCCCCCC;-3.93
ethylperoxide;water;CCOOCC;O;-5.32
p-bromophenol;nitrobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)[N+](=O)[O-];-9.76
butylamine;ethylbenzene;CCCCN;CCC1=CC=CC=C1;-4.43
2-(ethylamino)-4-isopropylamino-6-methyl-thio-s-triazine(ametryn);water;CCNC1=NC(=NC(=N1)SC)NC(C)C;O;-7.7
butylamine;water;CCCCN;O;-4.29
chlorotoluene;water;CC1=CC(=CC=C1)Cl;O;-1.92
nitromethane;methylformamide;C[N+](=O)[O-];CNC=O;-5.11
o-cresol;water;CC1=CC=CC=C1O;O;-5.87
methylacetate;water;CC(=O)OC;O;-3.32
anisole;octanol;COC1=CC=CC=C1;CCCCCCCCO;-5.47
t-butanol;benzene;CC(C)(C)O;C1=CC=CC=C1;-3.7
pentanoicacid;heptane;CCCCC(=O)O;CCCCCCC;-5.23
o-xylene;heptane;CC1=CC=CC=C1C;CCCCCCC;-5.52
tripropylphosphate;hexane;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCC;-7.24
chlorobenzene;water;C1=CC=C(C=C1)Cl;O;-1.12
benzaldehyde;hexadecane;C1=CC=C(C=C1)C=O;CCCCCCCCCCCCCCCC;-5.44
methanethiol;water;CS;O;-1.24
1-pentene;isooctane;CCCC=C;CC(C)CC(C)(C)C;-2.36
propylacetate;dichloroethane;CCCCC(=O)O;CC(Cl)Cl;-5.4
o-cresol;benzene;CC1=CC=CC=C1O;C1=CC=CC=C1;-7.44
aniline;chlorobenzene;C1=CC=C(C=C1)N;C1=CC=C(C=C1)Cl;-6.72
ethane;hexadecane;CC;CCCCCCCCCCCCCCCC;-0.67
benzene;pentanol;C1=CC=CC=C1;CCCCCO;-3.53
n-octane;water;CCCCCCCC;O;2.89
ethylphenylether;ethoxybenzene;CCOC1=CC=CC=C1;CCOC1=CC=CC=C1;-6.75
ethylbenzene;diethylether;CCC1=CC=CC=C1;CCOCC;-5.45
1,4-dioxane;iodobenzene;C1COCCO1;C1=CC=C(C=C1)I;-4.94
2-methylpropane;octanol;CC(C)C;CCCCCCCCO;-1.45
cyclopentanone;water;C1CCC(=O)C1;O;-4.68
1,4-dioxane;nitroethane;C1COCCO1;CC[N+](=O)[O-];-5.28
ethylacetate;fluoroctane;CCOC(=O)C;CCCCCCCCF;-4.16
1,4-dichlorobenzene;chloroform;C1=CC(=CC=C1Cl)Cl;C(Cl)(Cl)Cl;-6.32
1,2-ethanediol;ethylacetate;C(CO)O;CCOC(=O)C;-6.82
methylacetate;isopropyltoluene;CC(=O)OC;CC1=CC=C(C=C1)C(C)C;-3.32
ethylbenzene;carbontet;CCC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.67
propanoicacid;benzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=CC=C1;-4.75
1-butanol;ethylacetate;CCCCO;CCOC(=O)C;-5.77
1,1,2-trichloro-1,2,2-trifluoroethane;octanol;C(C(F)(Cl)Cl)(F)(F)Cl;CCCCCCCCO;-2.54
dimethylether;water;COC;O;-1.92
1,4-dioxane;carbondisulfide;C1COCCO1;C(=S)=S;-4.67
1,4-dichlorobenzene;water;C1=CC(=CC=C1Cl)Cl;O;-1.01
methylhydrazine;water;CNN;O;-5.31
3,3-dimethylbutanone;octane;CC(=O)C(C)(C)C;CCCCCCCC;-4.21
3,3-dimethylbutanone;decane;CC(=O)C(C)(C)C;CCCCCCCCCC;-4.15
methylpentanoate;chlorohexane;CCCCC(=O)OC;CCCCCCCl;-5.41
o-cresol;octanol;CC1=CC=CC=C1O;CCCCCCCCO;-8.49
dimethyl4-bromo-2,5-dichlorophenylthiophosphate;water;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Br)Cl;O;-5.7
pentanoicacid;octanol;CCCCC(=O)O;CCCCCCCCO;-8.22
pentanoicacid;butanol;CCCCC(=O)O;CCCCO;-8.02
n-octane;diethylether;CCCCCCCC;CCOCC;-5.62
chloroethane;water;CCCl;O;-0.63
methylacetate;toluene;CC(=O)OC;CC1=CC=CC=C1;-3.81
1-pentanol;toluene;CCCCCO;CC1=CC=CC=C1;-5.17
toluene;benzonitrile;CC1=CC=CC=C1;C1=CC=C(C=C1)C#N;-4.95
2,2,2-trifluoroethanol;octanol;C(C(F)(F)F)O;CCCCCCCCO;-4.81
methylpentanoate;isopropyltoluene;CCCCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-5.33
2-methyl-1-nitrobenzene;diethylether;CC1=CC=CC=C1[N+](=O)[O-];CCOCC;-7.21
benzamide;diethylether;C1=CC=C(C=C1)C(=O)N;CCOCC;-10.6
1-heptanol;pentane;CCCCCCCO;CCCCC;-5.62
3,5-dimethylpyridine;water;CC1=CC(=CN=C1)C;O;-4.84
dipropylamine;xylene;CCCNCCC;CC1=CC(=CC=C1)C;-5.35
2-methyl-1-nitrobenzene;carbontet;CC1=CC=CC=C1[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-7.49
tetrahydropyran;octanol;C1CCOCC1;CCCCCCCCO;-4.21
N-(3-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC(=CC=C1)O;CCCCCCCCO;-14.93
trimethylphosphate;dichloroethane;COP(=O)(OC)OC;CC(Cl)Cl;-8.55
2-hexanone;isopropylbenzene;CCCCC(=O)C;CC(C)C1=CC=CC=C1;-5.39
n-nonane;nonane;CCCCCCCCC;CCCCCCCCC;-5.91
2-methylpentane;hexadecane;CCCC(C)C;CCCCCCCCCCCCCCCC;-3.48
trimethylamine;chlorobenzene;CN(C)C;C1=CC=C(C=C1)Cl;-2.82
1,1,1-trifluoropropan-2-ol;octanol;CC(C(F)(F)F)O;CCCCCCCCO;-5.12
pentylamine;xylene;CCCCCN;CC1=CC(=CC=C1)C;-4.7
2-methylpyridine;benzene;CC1=CC=CC=N1;C1=CC=CC=C1;-5.86
naphthalene;chloroform;C1=CC=C2C=CC=CC2=C1;C(Cl)(Cl)Cl;-7.89
p-bromophenol;methylenechloride;C1=CC(=CC=C1O)Br;C(Cl)Cl;-9.09
butylacetate;chloroform;CCCCCC(=O)[O-];C(Cl)(Cl)Cl;-6.71
pentylacetate;benzene;CCCCCOC(=O)C;C1=CC=CC=C1;-6.53
pentanal;water;CCCCC=O;O;-3.03
2-hexanone;hexane;CCCCC(=O)C;CCCCCC;-4.68
acetophenone;cyclohexane;CC(=O)C1=CC=CC=C1;C1CCCCC1;-6.29
nitroethane;nitroethane;CC[N+](=O)[O-];CC[N+](=O)[O-];-5.53
ethanol;toluene;CCO;CC1=CC=CC=C1;-3.33
ethylacetate;isobutanol;CCOC(=O)C;CC(C)CO;-4.27
isopropanol;cyclohexane;CC(C)O;C1CCCCC1;-2.37
propylacetate;octanol;CCCCC(=O)O;CCCCCCCCO;-4.55
4-methylaniline;heptane;CC1=CC=C(C=C1)N;CCCCCCC;-6.15
6,7,8,9,10,10-hexachloro-1,5,5a,6,9,9a-hexahydro-6,9-methano-2,4,3-benzodioxathiepine-3-oxide(endosulfanalpha);water;C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl;O;-4.2
formamide;octanol;C(=O)N;CCCCCCCCO;-7.8
N,N-dimethylacetamide;dimethylacetamide;CC(=O)N(C)C;CC(=O)N(C)C;-6.77
fluoroethane;hexadecane;CCF;CCCCCCCCCCCCCCCC;-0.76
1-chloropropane;hexadecane;CCCCl;CCCCCCCCCCCCCCCC;-2.86
bromoform;octanol;C(Br)(Br)Br;CCCCCCCCO;-5.62
ethylamine;octanol;CCN;CCCCCCCCO;-4.09
acetophenone;water;CC(=O)C1=CC=CC=C1;O;-4.58
1-butanol;hexadecane;CCCCO;CCCCCCCCCCCCCCCC;-3.55
naphthalene;butylacetate;C1=CC=C2C=CC=CC2=C1;CCCCCC(=O)[O-];-7.59
pentylacetate;xylene;CCCCCOC(=O)C;CC1=CC(=CC=C1)C;-6.19
propanoicacid;butanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCC(=O)C;-7.05
1-pentanol;water;CCCCCO;O;-4.47
n-octane;hexadecane;CCCCCCCC;CCCCCCCCCCCCCCCC;-5.02
diethylether;hexadecane;CCOCC;CCCCCCCCCCCCCCCC;-2.81
pentylacetate;heptane;CCCCCOC(=O)C;CCCCCCC;-5.42
methylpropanoate;tbutylbenzene;CCC(=O)OC;CC(C)(C)C1=CC=CC=C1;-4.17
1-hexene;octanol;CCCCC=C;CCCCCCCCO;-2.94
bromoethane;hexadecane;CCBr;CCCCCCCCCCCCCCCC;-2.89
butylacetate;chlorobenzene;CCCCCC(=O)[O-];C1=CC=C(C=C1)Cl;-5.74
trimethylbenzene;trimethylbenzene;CC1=C(C(=CC=C1)C)C;CC1=C(C(=CC=C1)C)C;-6.47
pentylacetate;hexane;CCCCCOC(=O)C;CCCCCC;-5.52
Z-1,2-dichloroethene;hexadecane;C(=C\Cl)\Cl;CCCCCCCCCCCCCCCC;-3.33
n-octane;butanone;CCCCCCCC;CCC(=O)C;-4.64
4-nitroaniline;octanol;C1=CC(=CC=C1N)[N+](=O)[O-];CCCCCCCCO;-11.35
2-heptanone;mesitylene;CCCCCC(=O)C;CC1=CC(=CC(=C1)C)C;-5.99
methylpropanoate;octane;CCC(=O)OC;CCCCCCCC;-3.57
3,4-dimethylpyridine;hexadecane;CC1=C(C=NC=C1)C;CCCCCCCCCCCCCCCC;-2.58
toluene;phenylether;CC1=CC=CC=C1;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.86
chlorobenzene;diethylether;C1=CC=C(C=C1)Cl;CCOCC;-5.42
methanol;nitrobenzene;CO;C1=CC=C(C=C1)[N+](=O)[O-];-2.93
1,2-dichlorobenzene;heptane;C1=CC=C(C(=C1)Cl)Cl;CCCCCCC;-6.01
acetophenone;diethylether;CC(=O)C1=CC=CC=C1;CCOCC;-6.79
1-chloropropane;octanol;CCCCl;CCCCCCCCO;-3.06
2-butanone;dimethylpyridine;CCC(=O)C;CC1=C(N=CC=C1)C;-4.34
methylpentanoate;perfluorobenzene;CCCCC(=O)OC;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.59
isopropanol;octanol;CC(C)O;CCCCCCCCO;-4.62
methylacetate;octane;CC(=O)OC;CCCCCCCC;-3.06
toluene;chloroform;CC1=CC=CC=C1;C(Cl)(Cl)Cl;-5.48
1-heptanol;odichlorobenzene;CCCCCCCO;C1=CC=C(C(=C1)Cl)Cl;-6.5
hexanoicacid;diisopropylether;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(C)OC(C)C;-8.23
ethylformate;hexadecane;CCOC=O;CCCCCCCCCCCCCCCC;-2.59
benzene;decane;C1=CC=CC=C1;CCCCCCCCCC;-3.8
p-hydroxybenzaldehyde;water;C1=CC(=CC=C1C=O)O;O;-10.48
chlorobenzene;decanol;C1=CC=C(C=C1)Cl;CCCCCCCCCCO;-4.83
butylamine;heptane;CCCCN;CCCCCCC;-3.55
n-pentane;water;CCCCC;O;2.33
