Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
ETHYLBENZENE;BUTANONE;CCc1ccccc1;CCC(=O)C;-5.65
FURAN;N-METHYLACETAMIDE;C1=COC=C1;CC(=O)NC;-3.23
1-methylpyrrole;water;Cn1cccc1;O;0.23746383628261464
N-BUTANE;FORMAMIDE;CCCC;C(=O)N;-0.12
MOLECULAR OXYGEN;BUTANONE;O=O;CCC(=O)C;0.76
2-BUTANOL;BROMOBENZENE;CCC(C)O;C1=CC=C(C=C1)Br;-4.15
TOLUENE;P-XYLENE;Cc1ccccc1;Cc1ccc(cc1)C;-5.1
CHLOROFORM;1,4-DIOXANE;C(Cl)(Cl)Cl;C1COCCO1;-4.64
ISOBUTANE;PHENYLAMINE;CC(C)C;C1=CC=C(C=C1)N;-1.08
CIS-DECALIN;HEPTANE;C1CCC2CCCCC2C1;CCCCCCC;-6.92
1-CHLOROBUTANE;TERT-BUTANOL;CCCCCl;CC(C)(C)O;-3.7
PERFLUOROMETHANE;M-XYLENE;C(F)(F)(F)F;CC1=CC(=CC=C1)C;1.13
(2R,3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol;water;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;O;-5.635369496027945
MESITYLENE;DIIODOMETHANE;CC1=CC(=CC(=C1)C)C;C(I)I;-5.4
METHYL ACETATE;1-METHYL-2-PIPERIDINONE;CC(=O)OC;CN1CCCCC1=O;-3.72
CYCLOHEXENE;METHOXYETHANOL;C1CCC=CC1;COCCO;-3.49
ACETONE;N,N-DIBUTYLFORMAMIDE;CC(=O)C;CCCCN(CCCC)C=O;-3.55
3-METHYLBUT-1-ENE;DODECANE;CC(C)C=C;CCCCCCCCCCCC;-2.69
HEXANE;NONANE;CCCCCC;CCCCCCCCC;-3.86
2-BUTANOL;TOLUENE;CCC(C)O;CC1=CC=CC=C1;-4.2
DIETHYL ETHER;DICHLOROMETHANE;CCOCC;C(Cl)Cl;-3.91
N-BUTYLAMINE;1-OCTANOL;CCCCN;CCCCCCCCO;-4.92
NONANE;TRIETHYLAMINE;CCCCCCCCC;CCN(CC)CC;-6.07
1-PROPANOL;TERT-BUTANOL;CCCO;CC(C)(C)O;-5.55
PROPYNE;METHYL ACETATE;CC#C;CC(=O)OC;-2.51
2-NITROPROPANE;HEXADECANE;CC(C)[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.48
BENZALDEHYDE;CHLOROFORM;C1=CC=C(C=C1)C=O;C(Cl)(Cl)Cl;-7.09
DIETHYL ETHER;1-METHYL-2-PIPERIDINONE;CCOCC;CN1CCCCC1=O;-2.77
DIHYDROGEN;ETHANOL;[HH];CCO;1.46
HEPT-1-ENE;4-FORMYLMORPHOLINE;CCCCCC=C;C1COCCN1C=O;-2.89
N-PROPYLBENZENE;METHANOL;CCCC1=CC=CC=C1;CO;-5.33
AMINOPHENOL;CARBON TETRACHLORIDE;C1=CC=C(C(=C1)N)O;C(Cl)(Cl)(Cl)Cl;-7.82
OCTANE;NITROMETHANE;CCCCCCCC;C[N+](=O)[O-];-3.13
BUTYL ACETATE;CARBON TETRACHLORIDE;CCCCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-5.69
ETHYL FORMATE;CARBON TETRACHLORIDE;CCOC=O;C(Cl)(Cl)(Cl)Cl;-3.32
BENZENE;1,4-DIOXANE;C1=CC=CC=C1;C1COCCO1;-4.53
ETHANOL;DIIODOMETHANE;CCO;C(I)I;-2.91
(methyldisulfanyl)methane;water;CSSC;O;0.5131592894380262
2-ETHOXYETHANOL;METHYL ACETATE;CCOCCO;CC(=O)OC;-5.89
PROPENE;HEXANE;CC=C;CCCCCC;-1.75
1-IODOPROPANE;CARBON TETRACHLORIDE;CCCI;C(Cl)(Cl)(Cl)Cl;-4.97
PYRIDINE;CARBON TETRACHLORIDE;c1ccncc1;C(Cl)(Cl)(Cl)Cl;-5.14
PENTANE;2,2,4-TRIMETHYLPENTANE;CCCCC;CC(C)CC(C)(C)C;-3.23
HEPTANE;ACETOPHENONE;CCCCCCC;CC(=O)c1ccccc1;-3.69
2-Methylpent-2-Ene;N-METHYLPYRROLIDONE;CCC=C(C)C;CN1CCCC1=O;-3.06
CARBON TETRACHLORIDE;CARBON TETRACHLORIDE;C(Cl)(Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-4.42
CHLOROBENZENE;METHOXYETHANOL;c1ccc(cc1)Cl;COCCO;-5.23
MOLECULAR OXYGEN;N-METHYLFORMAMIDE;O=O;CNC=O;1.12
TRIETHYLAMINE;N-BUTANOL;CCN(CC)CC;CCCCO;-4.86
ACETONE;ISOPROPANOL;CC(=O)C;CC(C)O;-3.36
DIISOPROPYL ETHER;1-OCTANOL;CC(C)OC(C)C;CCCCCCCCO;-3.63
OCTENE;EPSILON-CAPROLACTONE;CCCCCCC=C;C1CCC(=O)OCC1;-3.99
ETHANAL;N-METHYLACETAMIDE;CC=O;CC(=O)NC;-2.85
BROMOETHANE;CHLOROBENZENE;CCBr;c1ccc(cc1)Cl;-3.51
CHLOROFORM;ACETONE;C(Cl)(Cl)Cl;CC(=O)C;-4.65
1,4-DIOXANE;DICHLOROETHANE;C1COCCO1;C(CCl)Cl;-5.77
1,4-DIOXANE;ACETIC ACID;C1COCCO1;CC(=O)O;-5.86
1,4-DIOXANE;BENZYL ALCOHOL;C1COCCO1;c1ccc(cc1)CO;-5.47
ANISOLE;CHLOROFORM;COc1ccccc1;C(Cl)(Cl)Cl;-6.71
2-METHYLBUT-1-ENE;PHENYLAMINE;CCC(=C)C;C1=CC=C(C=C1)N;-1.99
METHANOL;2-PENTANOL;CO;CCCC(C)O;-4.32
N-BUTANOL;ISOBUTANOL;CCCCO;CC(C)CO;-6.13
HEPTANE;N,N-DIBUTYLFORMAMIDE;CCCCCCC;CCCCN(CCCC)C=O;-3.9
CYCLOPENTANE;ETHYL BENZOATE;C1CCCC1;CCOC(=O)C1=CC=CC=C1;-3.16
2-METHYLPENTANOL;CHLOROFORM;CCCC(C)CO;C(Cl)(Cl)Cl;-6.46
DIHYDROGEN;PENTYL ACETATE;[HH];CCCCCOC(=O)C;1.91
2,3,4-TRIMETHYLPENTANE;CARBON DISULFIDE;CC(C)C(C)C(C)C;C(=S)=S;-5.0
NONANE;DIMETHYLFORMAMIDE;CCCCCCCCC;CN(C)C=O;-4.28
ETHYL ACETATE;P-XYLENE;CCOC(=O)C;Cc1ccc(cc1)C;-4.21
1,2,4,5-tetrachlorobenzene;water;c1c(c(cc(c1Cl)Cl)Cl)Cl;O;0.6406034140098673
DIMETHYL ETHER;IODOBENZENE;COC;C1=CC=C(C=C1)I;-2.03
pentan-3-one;water;CCC(=O)CC;O;0.102217010206375
HEXANE;ISOPROPANOL;CCCCCC;CC(C)O;-3.14
FORMIC ACID;1,2-Dichlorethane;C(=O)O;C(CCl)Cl;-4.41
MOLECULAR NITROGEN;CARBON TETRACHLORIDE;N#N;C(Cl)(Cl)(Cl)Cl;1.08
butyl 4-hydroxybenzoate;water;CCCCOC(=O)c1ccc(cc1)O;O;-1.2788611560721492
NONANE;PENTANE;CCCCCCCCC;CCCCC;-6.13
VALERALDEHYDE;2,2,4-TRIMETHYLPENTANE;CCCCC=O;CC(C)CC(C)(C)C;-4.24
2,5-DIMETHYLHEXANE;ACETONITRILE;CC(C)CCC(C)C;CC#N;-3.26
HYDROGEN SULFIDE;SULFOLANE;S;C1CCS(=O)(=O)C1;-1.6
HEXENE;N-METHYLPYRROLIDONE;CCCCC=C;CN1CCCC1=O;-2.81
1,1-DIFLUOROETHANE;2-PENTANOL;CC(F)F;CCCC(C)O;-1.21
METHYL ACETATE;ACETONE;CC(=O)OC;CC(=O)C;-4.12
NITROUS OXIDE;N-BUTANOL;[N-]=[N+]=O;CCCCO;-0.55
N-BUTANE;DIBUTYL ETHER;CCCC;CCCCOCCCC;-2.44
4-fluorophenol;water;c1cc(ccc1O)F;O;-0.6208333292012139
TETRAHYDROFURAN;METHYLCYCLOHEXANE;C1CCOC1;CC1CCCCC1;-3.79
ETHANETHIOL;2,2,4-TRIMETHYLPENTANE;CCS;CC(C)CC(C)(C)C;-3.13
PERFLUOROMETHANE;DECAN-1-OL;C(F)(F)(F)F;CCCCCCCCCCO;1.36
MOLECULAR NITROGEN;DICHLOROMETHANE;N#N;C(Cl)Cl;1.21
ETHYL ACETATE;5,8,11,14-TETRAOXAOCTADECANE;CCOC(=O)C;CCCCOCCOCCOCCOCCCC;-3.98
BENZYL CHLORIDE;N-BUTANOL;C1=CC=C(C=C1)CCl;CCCCO;-6.1
2-PICOLINE;ETHYL ACETATE;Cc1ccccn1;CCOC(=O)C;-5.68
METHYL PROPANOATE;HEXADECANE;CCC(=O)OC;CCCCCCCCCCCCCCCC;-3.35
HEXANAL;FORMAMIDE;CCCCCC=O;C(=O)N;-4.02
CARBON MONOXIDE;METHANOL;[C-]#[O+];CO;0.89
1-NITROPROPANE;2,2,4-TRIMETHYLPENTANE;CCC[N+](=O)[O-];CC(C)CC(C)(C)C;-3.94
METHYL VALERATE;OCTANE;CCCCC(=O)OC;CCCCCCCC;-4.85
ETBE;N,N-DIETHYLACETAMIDE;CCOC(C)(C)C;CCN(CC)C(=O)C;-3.66
F 142B;N-METHYLPYRROLIDONE;CC(F)(F)Cl;CN1CCCC1=O;-2.13
METHANE;4-FORMYLMORPHOLINE;C;C1COCCN1C=O;1.2
TERT-AMYL METHYL ETHER;N,N-DIMETHYLACETAMIDE;CCC(C)(C)OC;CC(=O)N(C)C;-3.92
NONANE;ACETOPHENONE;CCCCCCCCC;CC(=O)c1ccccc1;-4.88
OCTANE;N-METHYLPYRROLIDONE;CCCCCCCC;CN1CCCC1=O;-3.78
ISOHEXANE;ETHANOL;CCCC(C)C;CCO;-2.95
ISOHEXANE;METHYL ACETATE;CCCC(C)C;CC(=O)OC;-3.14
2,3,4-TRIMETHYLPENTANE;N-METHYLPYRROLIDONE;CC(C)C(C)C(C)C;CN1CCCC1=O;-3.59
N-BUTANOL;2-BUTANOL;CCCCO;CCC(C)O;-6.1
TRICHLOROETHYLENE;DIETHYLENE GLYCOL DIBUTYL ETHER;C(=C(Cl)Cl)Cl;CCCCOCCOCCOCCCC;-4.58
3-METHYL-2-HEXANOL;DECANE;CCCC(C)C(C)O;CCCCCCCCCC;-5.27
ETHYLENE;PENTANOL;C=C;CCCCCO;-0.48
DIMETHYL ETHER;O-XYLENE;COC;CC1=CC=CC=C1C;-2.04
2-ANISIDINE;CARBON TETRACHLORIDE;COC1=CC=CC=C1N;C(Cl)(Cl)(Cl)Cl;-7.79
P-TOLUIDINE;HEXANE;CC1=CC=C(C=C1)N;CCCCCC;-6.06
N-BUTANOL;N-METHYLACETAMIDE;CCCCO;C/C(=N/C)/O;-6.1
CARBON MONOXIDE;HEPTANE;[C-]#[O+];CCCCCCC;0.75
TERT-BUTYL BROMIDE;1,4-DIOXANE;CC(C)(C)Br;C1COCCO1;-3.81
DIMETHYL ETHER;N-BUTANOL;COC;CCCCO;-2.05
PENTANOL;HEXADECANE;CCCCCO;CCCCCCCCCCCCCCCC;-4.24
3-METHYLBUTAN-1-OL;3-METHYLBUTAN-1-OL;CC(C)CCO;CC(C)CCO;-6.51
2,4-DIMETHYLPENTANE;ETHANOL;CC(C)CC(C)C;CCO;-3.32
TOLUENE;PYRIDINE;Cc1ccccc1;c1ccncc1;-5.12
2,3,4-TRIMETHYLPENTANE;1,2-Dichlorethane;CC(C)C(C)C(C)C;C(CCl)Cl;-4.35
BENZENE;4-METHYLPENTAN-2-ONE;C1=CC=CC=C1;CC(C)CC(=O)C;-4.44
BUTANONE;ETHANOL;CCC(=O)C;CCO;-4.31
N-PROPYLBENZENE;HEPTANE;CCCC1=CC=CC=C1;CCCCCCC;-5.92
TERT-BUTYL BROMIDE;1-HEXADECENE;CC(C)(C)Br;CCCCCCCCCCCCCCC=C;-3.55
DIMETHYL CARBONATE;1-PROPANOL;COC(=O)OC;CCCO;-3.72
CYCLOPROPANE;N-BUTANOL;C1CC1;CCCCO;-1.72
BENZENE;BUTYL ACETATE;C1=CC=CC=C1;CCCCOC(=O)C;-3.87
1,4-dimethylcyclohexane;water;CC1CCC(CC1)C;O;1.537914087015688
PENTANE;1,5-DIMETHYL-2-PYRROLIDINONE;CCCCC;CC1CCC(=O)N1C;-2.25
DEUTERIUM;CHLOROBENZENE;[2H][2H];C1=CC=C(C=C1)Cl;1.65
MONOCHLOROETHANE;HEXANE;CCCl;CCCCCC;-2.6
HEXANE;DICHLOROMETHANE;CCCCCC;C(Cl)Cl;-3.74
MONOCHLOROETHANE;N,N-DIMETHYLACETAMIDE;CCCl;CC(=O)N(C)C;-2.93
2,2,4-TRIMETHYLPENTANE;METHYL TERT-BUTYL ETHER;CC(C)CC(C)(C)C;CC(C)(C)OC;-4.65
NONANE;CARBON TETRACHLORIDE;CCCCCCCCC;C(Cl)(Cl)(Cl)Cl;-6.2
1,2-DICHLOROBENZENE;HEPTANE;C1=CC=C(C(=C1)Cl)Cl;CCCCCCC;-6.01
(E)-1,2-DICHLOROETHENE;METHYL ACETATE;C(=C/Cl)\Cl;CC(=O)OC;-3.98
1,1,1-trichloroethane;water;CC(Cl)(Cl)Cl;O;0.9397069716784743
BUTANONE;DICHLOROMETHANE;CCC(=O)C;C(Cl)Cl;-5.27
BUTANONE;ETHYLBENZENE;CCC(=O)C;CCc1ccccc1;-4.12
ETHYLENE;DODECANE;C=C;CCCCCCCCCCCC;-0.5
benzenethiol;water;c1ccc(cc1)S;O;0.3258944533324637
ETBE;1,5-DIMETHYL-2-PYRROLIDINONE;CCOC(C)(C)C;CC1CCC(=O)N1C;-3.44
1-chloro-2-methylbenzene;water;Cc1ccccc1Cl;O;0.6926214240391904
2-chloroaniline;water;c1ccc(c(c1)N)Cl;O;-0.28791806501354705
SULFUR HEXAFLUORIDE;2-BUTANOL;FS(F)(F)(F)(F)F;CCC(C)O;0.26
MOLECULAR NITROGEN;1,2-PROPANEDIOL;N#N;CC(CO)O;2.13
BUTANONE;DIBENZYL ETHER;CCC(=O)C;C1=CC=C(C=C1)COCC2=CC=CC=C2;-4.08
BUTANONE;HEXADECANE;CCC(=O)C;CCCCCCCCCCCCCCCC;-3.92
CHLOROFORM;N,N-DIETHYLACETAMIDE;C(Cl)(Cl)Cl;CCN(CC)C(=O)C;-5.18
propyl formate;water;CCCOC=O;O;0.3441007568427267
HEXACHLOROBENZENE;1-CHLOROBUTANE;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;CCCCCl;-10.63
PERFLUOROBENZENE;N-BUTANOL;c1(c(c(c(c(c1F)F)F)F)F)F;CCCCO;-3.47
N-BUTANE;N-BUTANOL;CCCC;CCCCO;-1.87
ETHANOL;BENZYL ALCOHOL;CCO;c1ccc(cc1)CO;-4.73
ISOBUTYL ACETATE;HEXADECANE;CC(C)COC(=O)C;CCCCCCCCCCCCCCCC;-4.34
AMMONIA;ISOPROPANOL;N;CC(C)O;-2.37
2,2'-THIODIPROPANE;HEXADECANE;CC(C)SC(C)C;CCCCCCCCCCCCCCCC;-4.91
BUTYL ACETATE;DIETHYLENE GLYCOL DIBUTYL ETHER;CCCCOC(=O)C;CCCCOCCOCCOCCCC;-5.24
BUTANONE;N-ETHYLFORMAMIDE;CCC(=O)C;CCNC=O;-4.24
ACETONE;TOLUENE;CC(=O)C;Cc1ccccc1;-3.52
METHANE;METHYL ACETATE;C;CC(=O)OC;0.31
1,4-DIOXANE;ETHYLENE GLYCOL;C1COCCO1;C(CO)O;-4.46
4-methoxyaniline;water;COc1ccc(cc1)N;O;-0.9563494938903468
PERFLUOROMETHANE;HEXANOL;C(F)(F)(F)F;CCCCCCO;1.21
OCTANE;2-ETHOXYETHANOL;CCCCCCCC;CCOCCO;-4.16
1-BUTENE;OCTANE;CCC=C;CCCCCCCC;-2.45
BENZENE;N,N-DIETHYLACETAMIDE;C1=CC=CC=C1;CCN(CC)C(=O)C;-4.39
1-iodobutane;water;CCCCI;O;0.9241015686696774
PENTAN-2-ONE;EPSILON-CAPROLACTONE;CCCC(=O)C;C1CCC(=O)OCC1;-4.74
ETHYLCYCLOHEXANE;ACETONE;CCC1CCCCC1;CC(=O)C;-4.53
TRIMETHYLAMINE;CHLOROFORM;CN(C)C;C(Cl)(Cl)Cl;-3.9
ETHYLCYCLOHEXANE;DICHLOROMETHANE;CCC1CCCCC1;C(Cl)Cl;-5.22
ISOPROPANOL;TRIBUTYL PHOSPHATE;CC(C)O;CCCCOP(=O)(OCCCC)OCCCC;-4.73
M-XYLENE;2-ISOPROPOXYETHANOL;Cc1cccc(c1)C;CC(C)OCCO;-5.32
METHYL TERT-BUTYL ETHER;EPSILON-CAPROLACTONE;CC(C)(C)OC;C1CCC(=O)OCC1;-3.15
3-METHYL-3-HEXANOL;CHLOROFORM;CCCC(C)(CC)O;C(Cl)(Cl)Cl;-6.84
PROPYL ETHER;BUTANONE;CCCOCCC;CCC(=O)C;-4.37
METHYLCYCLOPENTANE;ETHYL BENZOATE;CC1CCCC1;CCOC(=O)C1=CC=CC=C1;-3.56
ETHANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CC;COCCOCCOCCOCCOC;-0.2
DICHLOROETHANE;4-METHYLPENTAN-2-ONE;C(CCl)Cl;CC(C)CC(=O)C;-4.68
DIHYDROGEN;BROMOBENZENE;[HH];C1=CC=C(C=C1)Br;1.77
HEXAFLUOROISOPROPANOL;HEXADECANE;C(C(F)(F)F)(C(F)(F)F)O;CCCCCCCCCCCCCCCC;-1.9
methanol;water;CO;O;-0.3373351745414037
PENTANE;4-METHYLPENTAN-2-ONE;CCCCC;CC(C)CC(=O)C;-2.86
ETHYL ACETATE;CHLOROFORM;CCOC(=O)C;C(Cl)(Cl)Cl;-5.43
FURAN;DIETHYLENE GLYCOL DIBUTYL ETHER;C1=COC=C1;CCCCOCCOCCOCCCC;-3.24
1-CHLORO-2-METHYLPROPANE;HEXADECANE;CC(C)CCl;CCCCCCCCCCCCCCCC;-3.5
1-chlorohexane;water;CCCCCCCl;O;0.9891240812063311
MOLECULAR NITROGEN;ETHYLENE GLYCOL;N#N;C(CO)O;2.47
METHYLCYCLOHEXANE;N,N-DIBUTYLFORMAMIDE;CC1CCCCC1;CCCCN(CCCC)C=O;-4.05
DIETHYLAMINE;METHANOL;CCNCC;CO;-5.09
HALOTHANE;METHYL ACETATE;C(C(F)(F)F)(Cl)Br;CC(=O)OC;-4.61
1,4-DIOXANE;DICHLOROMETHANE;C1COCCO1;C(Cl)Cl;-5.83
TOLUENE;ANISOLE;Cc1ccccc1;COc1ccccc1;-5.14
TERT-BUTYL BROMIDE;CARBON TETRACHLORIDE;CC(C)(C)Br;C(Cl)(Cl)(Cl)Cl;-4.13
TETRAHYDROFURAN;ETHANOL;C1CCOC1;CCO;-4.14
ETHYLCYCLOHEXANE;FORMAMIDE;CCC1CCCCC1;C(=O)N;-1.81
methanethiol;water;CS;O;0.6770160210303935
2,4,4-TRIMETHYLPENT-1-ENE;FORMAMIDE;CC(=C)CC(C)(C)C;C(=O)N;-1.3
ETHYL CARBONATE;CARBON TETRACHLORIDE;CCOC(=O)[O-].CCOC(=O)[O-];C(Cl)(Cl)(Cl)Cl;-5.78
bromobenzene;water;c1ccc(cc1)Br;O;0.6093926079922737
BENZOIC ACID;1,4-DIOXANE;C1=CC=C(C=C1)C(=O)O;C1COCCO1;-9.81
ETBE;EPSILON-CAPROLACTONE;CCOC(C)(C)C;C1CCC(=O)OCC1;-3.32
heptanal;water;CCCCCCC=O;O;0.2946836473148699
CHLOROFORM;1-HEXADECENE;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCC=C;-3.42
ETHYLENE;2-BUTANOL;C=C;CCC(C)O;-0.44
OCTANE;HEXADECANE;CCCCCCCC;CCCCCCCCCCCCCCCC;-5.02
2,4-HEXANEDIONE;DODECANE;CCC(=O)CC(=O)C;CCCCCCCCCCCC;-5.29
BENZENE;TETRAHYDROFURAN;C1=CC=CC=C1;C1CCOC1;-4.75
MONOCHLOROETHANE;METHANOL;CCCl;CO;-2.63
METHYL PROPANOATE;TOLUENE;CCC(=O)OC;CC1=CC=CC=C1;-4.62
N-BUTANE;PROPYLENE CARBONATE;CCCC;CC1COC(=O)O1;-1.2
HEXENE;ETHYLENE GLYCOL;CCCCC=C;C(CO)O;-1.08
CARBON TETRACHLORIDE;DIETHYLENE GLYCOL DIBUTYL ETHER;C(Cl)(Cl)(Cl)Cl;CCCCOCCOCCOCCCC;-4.15
SULFUR DIOXIDE;1,2-Dichlorethane;O=S=O;C(CCl)Cl;-2.55
METHYL ACETATE;HEXADECANE;CC(=O)OC;CCCCCCCCCCCCCCCC;-2.67
1,4-DIOXANE;TRIBUTYL PHOSPHATE;C1COCCO1;CCCCOP(=O)(OCCCC)OCCCC;-4.43
CARBON DISULFIDE;CARBON TETRACHLORIDE;C(=S)=S;C(Cl)(Cl)(Cl)Cl;-3.63
2,2,2-TRIFLUOROETHANOL;N,N-DIMETHYLACETAMIDE;C(C(F)(F)F)O;CC(=O)N(C)C;-6.81
PENTANE;N-ETHYLACETAMIDE;CCCCC;CCNC(=O)C;-2.35
ETHYLCYCLOHEXANE;ANISOLE;CCC1CCCCC1;COC1=CC=CC=C1;-4.89
ISOHEXANE;TRIETHYLAMINE;CCCC(C)C;CCN(CC)CC;-3.77
methyl 2,2-dimethylpropanoate;water;CC(C)(C)C(=O)OC;O;0.36490796085445587
TETRACHLOROETHYLENE;CARBON TETRACHLORIDE;C(=C(Cl)Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-5.48
ACETONITRILE;PYRIDINE;CC#N;c1ccncc1;-4.43
TETRAHYDROFURAN;METHANOL;C1CCOC1;CO;-4.43
PROPENE;HEPTANE;CC=C;CCCCCCC;-1.74
ISOBUTANOL;HEPTANE;CC(C)CO;CCCCCCC;-3.52
BUTANONE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CCC(=O)C;COCCOCCOCCOCCOC;-4.06
BUTANONE;TERT-BUTANOL;CCC(=O)C;CC(C)(C)O;-4.24
DIETHOXYMETHANE;1-CHLOROBUTANE;CCOCOCC;CCCCCl;-4.67
METHANE;DECAN-1-OL;C;CCCCCCCCCCO;0.56
1,3-DICHLORO-2-PROPANOL;BUTYL ACETATE;C(C(CCl)O)Cl;CCCCOC(=O)C;-7.59
PROPYL ETHER;N-BUTANOL;CCCOCCC;CCCCO;-4.13
ETHYLBENZENE;2-ETHOXYETHANOL;CCc1ccccc1;CCOCCO;-5.19
ISOHEXANE;CHLOROBENZENE;CCCC(C)C;C1=CC=C(C=C1)Cl;-3.79
t-Butyl isopropyl ether;N,N-DIBUTYLFORMAMIDE;CC(C)OC(C)(C)C;CCCCN(CCCC)C=O;-3.87
ENFLURANE;HEXADECANE;C(C(OC(F)F)(F)F)(F)Cl;CCCCCCCCCCCCCCCC;-2.26
HEPTANE;2-ISOPROPOXYETHANOL;CCCCCCC;CC(C)OCCO;-3.77
N-BUTANOL;2,2,4-TRIMETHYLPENTANE;CCCCO;CC(C)CC(C)(C)C;-3.75
2-BROMOPYRIDINE;CHLOROFORM;C1=CC=NC(=C1)Br;C(Cl)(Cl)Cl;-7.99
DIMETHYLFORMAMIDE;1,4-DIOXANE;CN(C)C=O;C1COCCO1;-6.17
methyl octanoate;water;CCCCCCCC(=O)OC;O;0.45854037890723714
BUTANONE;TOLUENE;CCC(=O)C;Cc1ccccc1;-4.29
ISOHEXANE;1-PROPANOL;CCCC(C)C;CCCO;-2.93
naphthalene;water;c1ccc2ccccc2c1;O;0.36490796085445587
BUTANONE;ACETONITRILE;CCC(=O)C;CC#N;-4.78
propan-2-yl formate;water;CC(C)OC=O;O;0.4637421799101694
PROPANE;DIMETHYLFORMAMIDE;CCC;CN(C)C=O;-0.93
2,4-DIMETHYLPENTANE;DICHLOROMETHANE;CC(C)CC(C)C;C(Cl)Cl;-3.98
PYRIDINE;TOLUENE;c1ccncc1;Cc1ccccc1;-5.09
TETRAHYDROFURAN;N-ETHYLFORMAMIDE;C1CCOC1;CCNC=O;-3.93
ISOHEXANE;HEPTANE;CCCC(C)C;CCCCCCC;-3.77
HEPT-1-ENE;1,5-DIMETHYL-2-PYRROLIDINONE;CCCCCC=C;CC1CCC(=O)N1C;-3.72
oxolane;water;C1CCOC1;O;0.0866116071975781
2,2-DIMETHYLPENTANE;1-HEXADECENE;CCCC(C)(C)C;CCCCCCCCCCCCCCC=C;-3.7
PROPIONALDEHYDE;TETRAHYDROFURAN;CCC=O;C1CCOC1;-3.82
VALERIC ACID;CHLOROFORM;CCCCC(=O)O;C(Cl)(Cl)Cl;-6.6
DIISOPROPYL ETHER;1-CHLOROBUTANE;CC(C)OC(C)C;CCCCCl;-4.12
BENZYL CHLORIDE;ISOPROPANOL;C1=CC=C(C=C1)CCl;CC(C)O;-5.96
SULFUR DIOXIDE;ACETONE;O=S=O;CC(=O)C;-3.52
2-propan-2-ylsulfanylpropane;water;CC(C)SC(C)C;O;0.6744151205289274
TERT-BUTYL CHLORIDE;HEXANE;CC(C)(C)Cl;CCCCCC;-3.42
DICHLOROMETHANE;DIETHYLENE GLYCOL DIBUTYL ETHER;C(Cl)Cl;CCCCOCCOCCOCCCC;-3.83
N-BUTANOL;1-CHLOROBUTANE;CCCCO;CCCCCl;-4.6
ISOBUTENE;PENTAN-3-OL;CC(=C)C;CCC(CC)O;-2.01
ISOHEXANE;2,2,4-TRIMETHYLPENTANE;CCCC(C)C;CC(C)CC(C)(C)C;-3.71
Daiflon S2;1-PROPANOL;C(C(F)(Cl)Cl)(F)(Cl)Cl;CCCO;-3.64
2-methylaniline;water;Cc1ccccc1N;O;-0.44917389610444813
N-BUTANOL;CHLOROFORM;CCCCO;C(Cl)(Cl)Cl;-5.29
PROPYLCYCLOHEXANE;N-METHYLPYRROLIDONE;CCCC1CCCCC1;CN1CCCC1=O;-4.57
BENZENE;PHENYLAMINE;C1=CC=CC=C1;C1=CC=C(C=C1)N;-4.08
TOLUENE;ISOPROPANOL;Cc1ccccc1;CC(C)O;-4.38
BENZENE;1,2-Dichlorethane;C1=CC=CC=C1;C(CCl)Cl;-4.53
OCTANE;M-CRESOL;CCCCCCCC;Cc1cccc(c1)O;-4.14
TETRAHYDROFURAN;2,2,4-TRIMETHYLPENTANE;C1CCOC1;CC(C)CC(C)(C)C;-3.72
(2E)-2-HEXENE;ETHYLENE GLYCOL;CCC/C=C/C;C(CO)O;-1.08
TOLUENE;N,N-DIMETHYLACETAMIDE;Cc1ccccc1;CC(=O)N(C)C;-4.98
NONANE;2-ETHOXYETHANOL;CCCCCCCCC;CCOCCO;-4.73
NITROUS OXIDE;HEXANE;[N-]=[N+]=O;CCCCCC;-0.74
2-BUTANOL;OCTANE;CCC(C)O;CCCCCCCC;-3.26
DIMETHYL ETHER;PENTAN-3-OL;COC;CCC(CC)O;-2.18
1-CHLOROBUTANE;TOLUENE;CCCCCl;Cc1ccccc1;-4.35
ETHYL CARBAMATE;CHLOROFORM;CCOC(=O)N;C(Cl)(Cl)Cl;-7.74
TRIBUTYLPHOSPHINE OXIDE;CHLOROFORM;CCCCP(=O)(CCCC)CCCC;C(Cl)(Cl)Cl;-15.29
PENT-1-ENE;N-METHYLPYRROLIDONE;CCCC=C;CN1CCCC1=O;-2.25
ACRYLONITRILE;UNDECANE;C=CC#N;CCCCCCCCCCC;-1.95
DICHLOROMETHANE;CHLOROBENZENE;C(Cl)Cl;c1ccc(cc1)Cl;-3.53
NITROMETHANE;ACETONE;C[N+](=O)[O-];CC(=O)C;-5.29
