Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
N-BUTANE;PENTANOL;CCCC;CCCCCO;-2.03
DIETHYL ETHER;DIETHYLENE GLYCOL DIBUTYL ETHER;CCOCC;CCCCOCCOCCOCCCC;-3.02
1-CHLOROPROPANE;CYCLOHEXANONE;CCCCl;C1CCC(=O)CC1;-3.67
ETHYL FORMATE;BUTANONE;CCOC=O;CCC(=O)C;-3.71
ETHYLCYCLOHEXANE;1,2-Dichlorethane;CCC1CCCCC1;C(CCl)Cl;-4.87
CARBON TETRACHLORIDE;BUTANONE;C(Cl)(Cl)(Cl)Cl;CCC(=O)C;-4.15
1-OCTANOL;BUTANONE;CCCCCCCCO;CCC(=O)C;-8.2
TETRAHYDROFURAN;4-FORMYLMORPHOLINE;C1CCOC1;C1COCCN1C=O;-3.7
ETHANE;2,2,4-TRIMETHYLPENTANE;CC;CC(C)CC(C)(C)C;-0.96
NONANE;ACETOPHENONE;CCCCCCCCC;CC(=O)c1ccccc1;-4.88
NITROETHANE;OCTANE;CC[N+](=O)[O-];CCCCCCCC;-3.37
TETRAHYDROFURAN;N-METHYLACETAMIDE;C1CCOC1;C/C(=N/C)/O;-3.87
OCT-1-YNE;N-METHYLPYRROLIDONE;CCCCCCC#C;CN1CCCC1=O;-4.87
N-BUTANE;DECANE;CCCC;CCCCCCCCCC;-2.44
TERT-BUTYL CHLORIDE;ETHYL ACETATE;CC(C)(C)Cl;CCOC(=O)C;-3.56
nonane;water;CCCCCCCCC;O;1.8032059381652352
MOLECULAR NITROGEN;PYRIDINE;N#N;C1=CC=NC=C1;1.53
NONANOL;METHANOL;CCCCCCCCCO;CO;-8.53
1,4-DIOXANE;PHENYLAMINE;C1COCCO1;c1ccc(cc1)N;-5.67
HEPT-1-ENE;4-FORMYLMORPHOLINE;CCCCCC=C;C1COCCN1C=O;-2.89
BENZENE;TETRAHYDROFURAN;C1=CC=CC=C1;C1CCOC1;-4.75
METHYL TERT-BUTYL ETHER;TERT-BUTANOL;CC(C)(C)OC;CC(C)(C)O;-3.81
METHANOL;PYRIDINE;CO;c1ccncc1;-4.62
WATER;CHLOROFORM;O;C(Cl)(Cl)Cl;-2.1
HEXANOL;DECANE;CCCCCCO;CCCCCCCCCC;-4.99
TRIBUTYL PHOSPHATE;TRIBUTYL PHOSPHATE;CCCCOP(=O)(OCCCC)OCCCC;CCCCOP(=O)(OCCCC)OCCCC;-10.61
TERT-AMYL METHYL ETHER;TERT-BUTANOL;CCC(C)(C)OC;CC(C)(C)O;-4.22
(2R)-4-methylpentan-2-ol;water;C[C@H](CC(C)C)O;O;0.018988194159458335
ISOPROPANOL;4-FORMYLMORPHOLINE;CC(C)O;C1COCCN1C=O;-4.53
1-CHLOROBUTANE;CARBON TETRACHLORIDE;CCCCCl;C(Cl)(Cl)(Cl)Cl;-4.31
ISOHEXANE;CHLOROFORM;CCCC(C)C;C(Cl)(Cl)Cl;-3.7
BUTANONE;DECANE;CCC(=O)C;CCCCCCCCCC;-3.27
(2E)-2-BUTENE;TOLUENE;C/C=C/C;CC1=CC=CC=C1;-2.55
CHLOROBENZENE;1,2-PROPANEDIOL;c1ccc(cc1)Cl;CC(CO)O;-4.36
ETHYLENE;1,4-DIOXANE;C=C;C1COCCO1;-0.59
HEPTANE;1-HEXADECENE;CCCCCCC;CCCCCCCCCCCCCCC=C;-4.25
NITROMETHANE;CYCLOHEXANONE;C[N+](=O)[O-];C1CCC(=O)CC1;-5.06
1,4-DIOXANE;METHANOL;C1COCCO1;CO;-4.94
O-TOLUIDINE;DECANE;CC1=CC=CC=C1N;CCCCCCCCCC;-6.64
FLUOROBENZENE;HEPTANE;c1ccc(cc1)F;CCCCCCC;-4.13
BROMOBENZENE;HEXANE;c1ccc(cc1)Br;CCCCCC;-5.66
ACETONE;N-METHYLFORMAMIDE;CC(=O)C;C/N=C/O;-3.82
FLUOROBENZENE;2-ISOPROPOXYETHANOL;c1ccc(cc1)F;CC(C)OCCO;-4.36
DIMETHYL ETHER;DIMETHYLFORMAMIDE;COC;CN(C)C=O;-2.13
Daiflon S2;HEXANE;C(C(F)(Cl)Cl)(F)(Cl)Cl;CCCCCC;-4.43
CHLOROBENZENE;BENZONITRILE;c1ccc(cc1)Cl;c1ccc(cc1)C#N;-5.63
CHLOROMETHANE;BROMOBENZENE;CCl;C1=CC=C(C=C1)Br;-2.17
TOLUENE;N-BUTANOL;Cc1ccccc1;CCCCO;-4.52
DEUTERIUM;TETRAHYDROFURAN;[2H][2H];C1CCOC1;1.47
TETRAHYDROFURAN;CARBON TETRACHLORIDE;C1CCOC1;C(Cl)(Cl)(Cl)Cl;-4.27
OCTACOSANE;P-XYLENE;CCCCCCCCCCCCCCCCCCCCCCCCCCCC;CC1=CC=C(C=C1)C;-19.33
2,2,2-trifluoroethanol;water;C(C(F)(F)F)O;O;-0.13186403492557808
TETRAHYDROPYRAN;HEXADECANE;C1CCOCC1;CCCCCCCCCCCCCCCC;-4.08
METHYL VALERATE;CARBON TETRACHLORIDE;CCCCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-5.7
ISOBUTYRALDEHYDE;1-METHYL-2-PIPERIDINONE;CC(C)C=O;CN1CCCCC1=O;-3.92
1,4-DIOXANE;DIIODOMETHANE;C1COCCO1;C(I)I;-4.94
METHYL ACETATE;TOLUENE;CC(=O)OC;Cc1ccccc1;-3.63
PENTANE;DECANE;CCCCC;CCCCCCCCCC;-3.12
2-METHYLBUT-2-ENE;DIMETHYLFORMAMIDE;CC=C(C)C;CN(C)C=O;-2.56
2,4-DIMETHYLPENTANE;BUTANONE;CC(C)CC(C)C;CCC(=O)C;-3.66
MOLECULAR OXYGEN;P-XYLENE;O=O;CC1=CC=C(C=C1)C;0.83
ETHANOL;NITROBENZENE;CCO;c1ccc(cc1)[N+](=O)[O-];-3.44
TERT-BUTANOL;4-FORMYLMORPHOLINE;CC(C)(C)O;C1COCCN1C=O;-4.45
1-PENTYLAMINE;HEPTANE;CCCCCN;CCCCCCC;-4.75
1-CHLOROBUTANE;ACETONE;CCCCCl;CC(=O)C;-4.26
1-PROPANOL;TERT-BUTANOL;CCCO;CC(C)(C)O;-5.55
BUTADIENE;N-BUTANOL;C=CC=C;CCCCO;-2.11
2,2,4-TRIMETHYLPENTANE;1-CHLOROBUTANE;CC(C)CC(C)(C)C;CCCCCl;-4.58
(2E)-2-BUTENE;2-BUTANOL;C/C=C/C;CCC(C)O;-2.13
ACETONE;METHOXYETHANOL;CC(=O)C;COCCO;-3.79
ETHYLCYCLOHEXANE;METHYLCYCLOHEXANE;CCC1CCCCC1;CC1CCCCC1;-5.53
AMMONIA;CHLOROBENZENE;N;C1=CC=C(C=C1)Cl;-1.28
ETHYL ACETATE;1-OCTANOL;CCOC(=O)C;CCCCCCCCO;-3.68
METHANOL;BUTANONE;CO;CCC(=O)C;-3.83
(2Z)-2-BUTENE;TETRAHYDROPYRAN;C/C=C\C;C1CCOCC1;-2.7
2-BUTANOL;O-XYLENE;CCC(C)O;CC1=CC=CC=C1C;-4.19
TOLUENE;FLUOROBENZENE;Cc1ccccc1;c1ccc(cc1)F;-5.23
CARBON MONOXIDE;1-OCTANOL;[C-]#[O+];CCCCCCCCO;1.2
SULFUR HEXAFLUORIDE;1-PROPANOL;FS(F)(F)(F)(F)F;CCCO;0.18
TRICHLOROETHYLENE;1-OCTANOL;C(=C(Cl)Cl)Cl;CCCCCCCCO;-4.08
CARBON DIOXIDE;HEPTANE;C(=O)=O;CCCCCCC;-0.41
1-iodohexane;water;CCCCCCI;O;1.0099312852180602
SULFUR HEXAFLUORIDE;2-BUTANOL;FS(F)(F)(F)(F)F;CCC(C)O;0.26
ethyl hexanoate;water;CCCCCC(=O)OCC;O;0.40912326937938037
1-CHLOROPROPANE;TRIBUTYL PHOSPHATE;CCCCl;CCCCOP(=O)(OCCCC)OCCCC;-3.42
DIHYDROGEN;N-BUTANOL;[HH];CCCCO;1.57
ISOPROPANOL;M-XYLENE;CC(C)O;Cc1cccc(c1)C;-3.33
ETHANOL;ACETONITRILE;CCO;CC#N;-4.34
AMMONIA;N-BUTANOL;N;CCCCO;-2.4
BUTYROLACTONE;2,2,4-TRIMETHYLPENTANE;C1CC(=O)OC1;CC(C)CC(C)(C)C;-4.99
ETHANOL;PROPYL ETHER;CCO;CCCOCCC;-3.45
CYCLOHEXANOL;1-OCTANOL;C1CCC(CC1)O;CCCCCCCCO;-7.07
CIS-PIPERYLENE;N-METHYLFORMAMIDE;C/C=C\C=C;CNC=O;-2.67
ETHYL CARBONATE;METHYL TERT-BUTYL ETHER;CCOC(=O)[O-].CCOC(=O)[O-];CC(C)(C)OC;-5.35
3-ETHYL-3-PENTANOL;OCTANE;CCC(CC)(CC)O;CCCCCCCC;-5.42
DIHYDROGEN;HEXANE;[HH];CCCCCC;1.24
METHYLCYCLOPENTANE;SULFOLANE;CC1CCCC1;C1CCS(=O)(=O)C1;-2.21
PROPYNE;2,2,4-TRIMETHYLPENTANE;CC#C;CC(C)CC(C)(C)C;-1.66
1-chloropropane;water;CCCCl;O;0.9032943646579482
ETHYLENE;METHYL ACETATE;C=C;CC(=O)OC;-0.75
HEPTAN-1-OL;CARBON TETRACHLORIDE;CCCCCCCO;C(Cl)(Cl)(Cl)Cl;-6.36
DIHYDROGEN;CARBON TETRACHLORIDE;[HH];C(Cl)(Cl)(Cl)Cl;1.51
2,5-DIMETHYLHEXANE;CARBON TETRACHLORIDE;CC(C)CCC(C)C;C(Cl)(Cl)(Cl)Cl;-4.99
ISOHEXANE;TOLUENE;CCCC(C)C;CC1=CC=CC=C1;-3.62
PROPYLAMINE;HEXADECANE;CCCN;CCCCCCCCCCCCCCCC;-2.92
ACETONITRILE;HEXANE;CC#N;CCCCCC;-2.41
CARBON DISULFIDE;HEPTANE;C(=S)=S;CCCCCCC;-3.33
ISOPROPOXYETHANOL;BROMOBENZENE;CC(C)OCCO;C1=CC=C(C=C1)Br;-5.42
ISOBUTANOL;PYRIDINE;CC(C)CO;c1ccncc1;-6.02
PENTANOL;DODECANE;CCCCCO;CCCCCCCCCCCC;-4.24
PENTAN-2-ONE;N,N-DIETHYLACETAMIDE;CCCC(=O)C;CCN(CC)C(=O)C;-4.91
hexylbenzene;water;CCCCCCc1ccccc1;O;0.9787204792004665
BUTADIENE;HEPTANE;C=CC=C;CCCCCCC;-2.67
METHYL VALERATE;OCTANE;CCCCC(=O)OC;CCCCCCCC;-4.85
hydrazine;water;NN;O;-1.4297133851571857
CARBON DIOXIDE;ACETONE;C(=O)=O;CC(=O)C;-1.08
MOLECULAR OXYGEN;M-XYLENE;O=O;CC1=CC(=CC=C1)C;0.85
TEFLURANE;HEXADECANE;C(C(F)(F)F)(F)Br;CCCCCCCCCCCCCCCC;-1.87
CYCLOHEXENE;N,N-DIETHYLACETAMIDE;C1CCC=CC1;CCN(CC)C(=O)C;-3.85
2-NAPHTHOIC ACID;1-HEXADECENE;C1=CC=C2C=C(C=CC2=C1)C(=O)O;CCCCCCCCCCCCCCC=C;-9.38
ISOBUTANE;2-METHYLBUTAN-1-OL;CC(C)C;CCC(C)CO;-1.8
oct-1-yne;water;CCCCCCC#C;O;1.1737880168104275
N-BUTANOL;M-XYLENE;CCCCO;Cc1cccc(c1)C;-4.38
N-BUTANE;CHLOROBENZENE;CCCC;C1=CC=C(C=C1)Cl;-2.32
METHYL PROPANOATE;HEXADECANE;CCC(=O)OC;CCCCCCCCCCCCCCCC;-3.35
1-PROPANOL;2-PENTANOL;CCCO;CCCC(C)O;-5.34
BUT-1-YNE;ACETONE;CCC#C;CC(=O)C;-2.99
ISOPROPANOL;HEXANE;CC(C)O;CCCCCC;-2.76
PENTANE;TRIBUTYL PHOSPHATE;CCCCC;CCCCOP(=O)(OCCCC)OCCCC;-2.58
METHYL TERT-BUTYL ETHER;N,N-DIMETHYLACETAMIDE;CC(C)(C)OC;CC(=O)N(C)C;-3.29
CAPRONITRILE;1-OCTANOL;CCCCCC#N;CCCCCCCCO;-5.57
1,2-dichloroethane;water;C(CCl)Cl;O;0.5235628914438908
HEXANE;METHYL TERT-BUTYL ETHER;CCCCCC;CC(C)(C)OC;-4.01
5-METHYL-1-HEXENE;1-HEXADECENE;CC(C)CCC=C;CCCCCCCCCCCCCCC=C;-3.87
2-nitroaniline;water;c1ccc(c(c1)N)[N+](=O)[O-];O;-0.9277395883742191
PINACOLONE;TOLUENE;CC(=O)C(C)(C)C;CC1=CC=CC=C1;-5.0
TERT-BUTYL CHLORIDE;BENZONITRILE;CC(C)(C)Cl;C1=CC=C(C=C1)C#N;-3.15
METHANE;DECAN-1-OL;C;CCCCCCCCCCO;0.56
1,4-DIOXANE;HEXANE;C1COCCO1;CCCCCC;-4.07
BENZENE;PHENYLAMINE;C1=CC=CC=C1;C1=CC=C(C=C1)N;-4.08
CYCLOPROPANE;HEXANE;C1CC1;CCCCCC;-1.98
(2E)-2-HEXENE;1-HEXADECENE;CCC/C=C/C;CCCCCCCCCCCCCCC=C;-3.57
BROMOETHANE;CARBON TETRACHLORIDE;CCBr;C(Cl)(Cl)(Cl)Cl;-3.45
TRIMETHYLAMINE;ETHANOL;CN(C)C;CCO;-3.64
DIETHYL ETHER;CARBON TETRACHLORIDE;CCOCC;C(Cl)(Cl)(Cl)Cl;-3.53
1-METHYLPIPERIDINE;METHYL TERT-BUTYL ETHER;CN1CCCCC1;CC(C)(C)OC;-4.8
4-METHYLPENTAN-2-ONE;4-FORMYLMORPHOLINE;CC(C)CC(=O)C;C1COCCN1C=O;-4.61
heptan-4-one;water;CCCC(=O)CCC;O;0.22966113477821623
DEUTERIUM;OCTANE;[2H][2H];CCCCCCCC;1.34
METHANE;ACETONE;C;CC(=O)C;0.3
CYCLOHEXANE;TOLUENE;C1CCCCC1;CC1=CC=CC=C1;-4.17
ETHYL IODIDE;1-HEXADECENE;CCI;CCCCCCCCCCCCCCC=C;-3.53
ISOPENTANE;DODECANE;CCC(C)C;CCCCCCCCCCCC;-2.88
BROMOETHANE;ETHYL ACETATE;CCBr;CCOC(=O)C;-3.53
O-XYLENE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC1=CC=CC=C1C;CCCCOCCOCCOCCCC;-5.71
BUTYL ACETATE;BUTYL ACETATE;CCCCOC(=O)C;CCCCOC(=O)C;-5.58
DIETHYL ETHER;M-XYLENE;CCOCC;Cc1cccc(c1)C;-3.29
IODOBENZENE;1,4-DIOXANE;c1ccc(cc1)I;C1COCCO1;-7.22
ISOBUTANOL;N-METHYLACETAMIDE;CC(C)CO;C/C(=N/C)/O;-5.91
NITROMETHANE;M-CRESOL;C[N+](=O)[O-];Cc1cccc(c1)O;-3.24
1,1,1,2-TETRAFLUOROETHANE;N-METHYLPYRROLIDONE;C(C(F)(F)F)F;CN1CCCC1=O;-1.96
ETHYL ACETATE;SULFOLANE;CCOC(=O)C;C1CCS(=O)(=O)C1;-3.92
PENTANE;DICHLOROETHANE;CCCCC;C(CCl)Cl;-2.71
2-BUTANOL;PROPYL ETHER;CCC(C)O;CCCOCCC;-4.4
VALERALDEHYDE;HEXADECANE;CCCCC=O;CCCCCCCCCCCCCCCC;-3.78
DIETHYL ETHER;5,8,11,14-TETRAOXAOCTADECANE;CCOCC;CCCCOCCOCCOCCOCCCC;-2.95
3,3-DIMETHYL-1-BUTANOL;CHLOROFORM;CC(C)(C)CCO;C(Cl)(Cl)Cl;-6.54
(2Z)-2-BUTENE;SULFOLANE;C/C=C\C;C1CCS(=O)(=O)C1;-1.48
ISOBUTANOL;DIETHYLENE GLYCOL DIBUTYL ETHER;CC(C)CO;CCCCOCCOCCOCCCC;-5.05
DIMETHYL ETHER;2-PENTANOL;COC;CCCC(C)O;-2.05
2-BUTANOL;DECAN-1-OL;CCC(C)O;CCCCCCCCCCO;-5.32
1-PROPANOL;IODOBENZENE;CCCO;c1ccc(cc1)I;-3.55
PERFLUOROMETHANE;2-BUTANOL;C(F)(F)(F)F;CCC(C)O;1.01
AMMONIA;BUTANONE;N;CCC(=O)C;-1.94
1-CHLOROBUTANE;HEXADECANE;CCCCCl;CCCCCCCCCCCCCCCC;-3.71
1,1-DICHLOROETHENE;ETHANOL;C=C(Cl)Cl;CCO;-3.25
1,4-DIOXANE;METHYLCYCLOHEXANE;C1COCCO1;CC1CCCCC1;-4.01
DICHLOROETHANE;N-METHYLACETAMIDE;C(CCl)Cl;C/C(=N/C)/O;-4.45
ETHYLCYCLOHEXANE;CARBON DISULFIDE;CCC1CCCCC1;C(=S)=S;-5.65
[(2S)-1-nitrooxypropan-2-yl] nitrate;water;C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-];O;-0.29832166701941165
PROPENE;N-METHYLPYRROLIDONE;CC=C;CN1CCCC1=O;-1.24
CYCLOHEPTENE;DIMETHYLFORMAMIDE;C1CCC=CCC1;CN(C)C=O;-4.23
ETHANAL;SULFOLANE;CC=O;C1CCS(=O)(=O)C1;-2.92
DECANE;2-BUTOXYETHANOL;CCCCCCCCCC;CCCCOCCO;-5.59
CARBON TETRACHLORIDE;N-BUTANOL;C(Cl)(Cl)(Cl)Cl;CCCCO;-3.87
PENTANE;TETRAHYDROFURAN;CCCCC;C1CCOC1;-3.18
2,2-dichloro-1,1-difluoro-1-methoxyethane;water;COC(C(Cl)Cl)(F)F;O;0.6978232250421226
HEXANE;BENZYL ALCOHOL;CCCCCC;c1ccc(cc1)CO;-2.68
DEUTERIUM;TERT-BUTANOL;[2H][2H];CC(C)(C)O;1.46
OCTENE;SULFOLANE;CCCCCCC=C;C1CCS(=O)(=O)C1;-3.07
TOLUENE;DIIODOMETHANE;Cc1ccccc1;C(I)I;-4.49
2-Methylpent-2-Ene;1-HEXADECENE;CCC=C(C)C;CCCCCCCCCCCCCCC=C;-3.43
SULFUR HEXAFLUORIDE;HEPTAN-1-OL;FS(F)(F)(F)(F)F;CCCCCCCO;0.37
NITROMETHANE;CARBON TETRACHLORIDE;C[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-3.48
ISOPROPANOL;DIETHYLENE GLYCOL DIBUTYL ETHER;CC(C)O;CCCCOCCOCCOCCCC;-3.99
ALLYL ALCOHOL;CARBON TETRACHLORIDE;C=CCO;C(Cl)(Cl)(Cl)Cl;-3.55
PENTANE;DODECANE;CCCCC;CCCCCCCCCCCC;-3.08
1,4-dichlorobenzene;water;c1cc(ccc1Cl)Cl;O;0.7264331305582502
OCTANE;2-Ethoxyethyl Ether;CCCCCCCC;CCOCCOCCOCC;-4.67
1,2,3,4-tetrachlorobenzene;water;c1cc(c(c(c1Cl)Cl)Cl)Cl;O;0.6406034140098673
1-chloroheptane;water;CCCCCCCCl;O;1.0645501957488492
DICHLORODIFLUOROMETHANE;CARBON TETRACHLORIDE;C(F)(F)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-1.92
PROPANE;BROMOBENZENE;CCC;C1=CC=C(C=C1)Br;-1.43
TRICHLOROETHYLENE;DIETHYLENE GLYCOL DIBUTYL ETHER;C(=C(Cl)Cl)Cl;CCCCOCCOCCOCCCC;-4.58
FLUOROETHANE;HEPTANE;CCF;CCCCCCC;-1.45
M-XYLENE;DICHLOROETHANE;Cc1cccc(c1)C;C(CCl)Cl;-5.98
N-PROPYLBENZENE;METHANOL;CCCC1=CC=CC=C1;CO;-5.33
P-CRESOL;HEXADECANE;CC1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.88
PROPENE;ETHYL ACETATE;CC=C;CCOC(=O)C;-1.51
DODECANE;DODECANE;CCCCCCCCCCCC;CCCCCCCCCCCC;-7.97
2-BUTANOL;BUTYL ACETATE;CCC(C)O;CCCCOC(=O)C;-4.9
METHANE;TERT-BUTANOL;C;CC(C)(C)O;0.34
METHYL VALERATE;HEXANE;CCCCC(=O)OC;CCCCCC;-4.93
benzonitrile;water;c1ccc(cc1)C#N;O;-0.077245124394789
(Z)-1,3,5-HEXATRIENE;1-HEXADECENE;C=C/C=C\C=C;CCCCCCCCCCCCCCC=C;-3.78
METHANOL;DIIODOMETHANE;CO;C(I)I;-2.56
methylsulfanylmethane;water;CSC;O;0.5703791004702815
TOLUENE;EPSILON-CAPROLACTONE;Cc1ccccc1;C1CCC(=O)OCC1;-4.78
ISOHEXANE;CARBON TETRACHLORIDE;CCCC(C)C;C(Cl)(Cl)(Cl)Cl;-3.83
PENTANE;N-METHYLPYRROLIDONE;CCCCC;CN1CCCC1=O;-2.17
P-CRESOL;HEPTANE;CC1=CC=C(C=C1)O;CCCCCCC;-5.65
CARBON DISULFIDE;TRIBUTYL PHOSPHATE;C(=S)=S;CCCCOP(=O)(OCCCC)OCCCC;-3.1
PENTANE;CARBON TETRACHLORIDE;CCCCC;C(Cl)(Cl)(Cl)Cl;-3.22
fluoromethane;water;CF;O;0.9319042701740758
3-HEXANOL;3-HEXANOL;CCCC(CC)O;CCCC(CC)O;-6.43
O-TOLUIDINE;HEPTANE;CC1=CC=CC=C1N;CCCCCCC;-6.22
2,3-dimethylbuta-1,3-diene;water;CC(=C)C(=C)C;O;1.093160101264977
TERT-BUTYL CHLORIDE;DIETHYL ETHER;CC(C)(C)Cl;CCOCC;-3.38
1-CHLOROPENTANE;TETRAHYDROFURAN;CCCCCCl;C1CCOC1;-5.67
MOLECULAR IODINE;1-CHLOROBUTANE;II;CCCCCl;-5.64
DIMETHYL ETHER;2-METHYLBUTAN-1-OL;COC;CCC(C)CO;-2.05
ETHYLBENZENE;CHLOROBENZENE;CCc1ccccc1;c1ccc(cc1)Cl;-5.84
BUTADIENE;TETRAHYDROPYRAN;C=CC=C;C1CCOCC1;-2.69
BUTYRALDEHYDE;N-METHYLPYRROLIDONE;CCCC=O;CN1CCCC1=O;-4.16
2-FLUOROPHENOL;CHLOROFORM;C1=CC=C(C(=C1)O)F;C(Cl)(Cl)Cl;-6.07
ISOPRENE;TOLUENE;CC(=C)C=C;CC1=CC=CC=C1;-3.31
2-chloro-4-hydroxy-3,5-dimethoxybenzaldehyde;water;COc1cc(c(c(c1O)OC)Cl)C=O;O;-1.034376508934331
DIBROMOMETHANE;1-OCTANOL;C(Br)Br;CCCCCCCCO;-4.19
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;ETHYL ACETATE;C(C(F)(Cl)Cl)(F)(F)Cl;CCOC(=O)C;-3.4
PENTANE;BUTANONE;CCCCC;CCC(=O)C;-2.82
ISOPRENE;N-ETHYLACETAMIDE;CC(=C)C=C;CCNC(=O)C;-2.81
SULFUR HEXAFLUORIDE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;FS(F)(F)(F)(F)F;COCCOCCOCCOCCOC;0.91
FLUOROBENZENE;FLUOROBENZENE;c1ccc(cc1)F;c1ccc(cc1)F;-4.64
TOLUENE;HEXANOL;Cc1ccccc1;CCCCCCO;-4.53
(2E)-2-BUTENE;N,N-DIMETHYLACETAMIDE;C/C=C/C;CC(=O)N(C)C;-2.17
ETBE;N-ETHYLACETAMIDE;CCOC(C)(C)C;CCNC(=O)C;-3.49
PYRIDINE;HEXANE;c1ccncc1;CCCCCC;-4.19
O-XYLENE;PYRIDINE;Cc1ccccc1C;c1ccncc1;-5.99
MOLECULAR OXYGEN;ISOPROPANOL;O=O;CC(C)O;0.89
DODECANE;UNDECANE;CCCCCCCCCCCC;CCCCCCCCCCC;-8.19
propyl acetate;water;CCCOC(=O)C;O;0.2634728412972761
RESORCINOL;HEPTANE;C1=CC(=CC(=C1)O)O;CCCCCCC;-5.84
2,5-DIMETHYLHEXANE;TRIETHYLAMINE;CC(C)CCC(C)C;CCN(CC)CC;-4.89
PROPYL ACETATE;1-METHYL-2-PIPERIDINONE;CCCOC(=O)C;CN1CCCCC1=O;-4.72
ETHANOL;BENZYL ALCOHOL;CCO;c1ccc(cc1)CO;-4.73
TOLUENE;BENZYL ALCOHOL;Cc1ccccc1;c1ccc(cc1)CO;-4.59
ISOBUTANE;CHLOROBENZENE;CC(C)C;C1=CC=C(C=C1)Cl;-2.25
METHYL IODIDE;N-BUTANOL;CI;CCCCO;-3.04
NAPHTHALENE;DIMETHYLFORMAMIDE;C1=CC=C2C=CC=CC2=C1;CN(C)C=O;-7.95
2-chloro-1,1,1-trifluoroethane;water;C(C(F)(F)F)Cl;O;1.004729484215128
DIMETHYLAMINE;BENZONITRILE;CNC;C1=CC=C(C=C1)C#N;-2.8
3-MEPY;CHLOROFORM;CC1=CN=CC=C1;C(Cl)(Cl)Cl;-7.35
PROPANE;ISOBUTANOL;CCC;CC(C)CO;-1.32
METHYL IODIDE;P-XYLENE;CI;CC1=CC=C(C=C1)C;-3.47
OCTANE;P-XYLENE;CCCCCCCC;Cc1ccc(cc1)C;-5.24
DIHYDROGEN;1-OCTANOL;[HH];CCCCCCCCO;1.76
CARBON TETRACHLORIDE;PHENYLAMINE;C(Cl)(Cl)(Cl)Cl;c1ccc(cc1)N;-3.52
METHYL IODIDE;N,N-DIMETHYLACETAMIDE;CI;CC(=O)N(C)C;-3.63
PROPANE;M-XYLENE;CCC;CC1=CC(=CC=C1)C;-1.62
CHLOROFORM;PROPYLENE CARBONATE;C(Cl)(Cl)Cl;CC1COC(=O)O1;-3.93
2,3-dimethylpyridine;water;Cc1cccnc1C;O;-0.26450996050035175
ANISOLE;CARBON TETRACHLORIDE;COc1ccccc1;C(Cl)(Cl)(Cl)Cl;-5.78
1-propoxypropane;water;CCCOCCC;O;0.6874196230362581
ETHANETHIOL;HEXADECANE;CCS;CCCCCCCCCCCCCCCC;-2.96
DICHLOROETHANE;DIISOPROPYL ETHER;C(CCl)Cl;CC(C)OC(C)C;-3.88
ETHYLAMINE;IODOBENZENE;CCN;C1=CC=C(C=C1)I;-2.73
1-OCTANOL;HEXADECANE;CCCCCCCCO;CCCCCCCCCCCCCCCC;-6.3
DIETHYL ETHER;METHANOL;CCOCC;CO;-3.26
SULFUR DIOXIDE;1,2-Dichlorethane;O=S=O;C(CCl)Cl;-2.55
BENZENE;4-METHYLPENTAN-2-ONE;C1=CC=CC=C1;CC(C)CC(=O)C;-4.44
DICHLOROMETHANE;N,N-DIETHYLACETAMIDE;C(Cl)Cl;CCN(CC)C(=O)C;-4.28
METHYLCYCLOPENTANE;PROPYLENE CARBONATE;CC1CCCC1;CC1COC(=O)O1;-2.41
NAPHTHALENE;ETHYLENE GLYCOL;C1=CC=C2C=CC=CC2=C1;C(CO)O;-5.76
TOLUENE;DIISOPROPYL ETHER;Cc1ccccc1;CC(C)OC(C)C;-4.87
2,6-dimethylnaphthalene;water;Cc1ccc2cc(ccc2c1)C;O;0.3050872493207345
PROPYL ACETATE;BROMOBENZENE;CCCOC(=O)C;c1ccc(cc1)Br;-4.87
NITROMETHANE;TETRAHYDROFURAN;C[N+](=O)[O-];C1CCOC1;-5.01
HEXANOL;METHANOL;CCCCCCO;CO;-7.22
NONANE;BUTYRONITRILE;CCCCCCCCC;CCCC#N;-4.98
METHYL IODIDE;ETHANOL;CI;CCO;-2.99
DICHLOROETHANE;ETHYL ACETATE;C(CCl)Cl;CCOC(=O)C;-4.72
2,2,2-TRIFLUOROETHANOL;METHANOL;C(C(F)(F)F)O;CO;-5.72
METHYLCYCLOHEXANE;4-FORMYLMORPHOLINE;CC1CCCCC1;C1COCCN1C=O;-2.95
ETHYLBENZENE;TERT-BUTANOL;CCc1ccccc1;CC(C)(C)O;-4.99
BUTANONE;DIETHYLENE GLYCOL DIBUTYL ETHER;CCC(=O)C;CCCCOCCOCCOCCCC;-3.92
1-OCTANOL;HEXANOL;CCCCCCCCO;CCCCCCO;-8.58
CUMENE;HEPTANE;CC(C)C1=CC=CC=C1;CCCCCCC;-5.72
ETHANOL;NITROETHANE;CCO;CC[N+](=O)[O-];-3.85
