Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
ETHANAL;N,N-DIBUTYLFORMAMIDE;CC=O;CCCCN(CCCC)C=O;-2.78
ISOHEXANE;1-METHYL-2-PIPERIDINONE;CCCC(C)C;CN1CCCCC1=O;-2.58
HALOTHANE;METHYL ACETATE;C(C(F)(F)F)(Cl)Br;CC(=O)OC;-4.61
1-BROMOBUTANE;CARBON TETRACHLORIDE;CCCCBr;C(Cl)(Cl)(Cl)Cl;-4.75
ETHYL FORMATE;1-OCTANOL;CCOC=O;CCCCCCCCO;-2.99
BENZENE;DECANE;C1=CC=CC=C1;CCCCCCCCCC;-3.98
METHYL IODIDE;PHENYLAMINE;CI;C1=CC=C(C=C1)N;-3.07
TERT-AMYL METHYL ETHER;TOLUENE;CCC(C)(C)OC;Cc1ccccc1;-4.5
N,N-diethylethanamine;water;CCN(CC)CC;O;0.15163411973423177
N,N-DIMETHYLACETAMIDE;DICHLOROETHANE;CC(=O)N(C)C;C(CCl)Cl;-7.24
PENTANE;PYRIDINE;CCCCC;c1ccncc1;-2.62
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;M-XYLENE;C(C(F)(Cl)Cl)(F)(F)Cl;CC1=CC(=CC=C1)C;-3.37
1,3-HEXADIENE;1-HEXADECENE;CC/C=C/C=C;CCCCCCCCCCCCCCC=C;-3.64
DIHYDROGEN;TOLUENE;[HH];CC1=CC=CC=C1;1.59
BUTANONE;N-METHYLFORMAMIDE;CCC(=O)C;C/N=C/O;-4.27
METHANOL;PHENYLAMINE;CO;c1ccc(cc1)N;-3.86
CARBON DISULFIDE;1-OCTANOL;C(=S)=S;CCCCCCCCO;-3.11
PROPYL ACETATE;CHLOROBENZENE;CCCOC(=O)C;c1ccc(cc1)Cl;-5.09
DIMETHYLAMINE;CHLOROBENZENE;CNC;C1=CC=C(C=C1)Cl;-2.76
PENT-1-ENE;N-ETHYLACETAMIDE;CCCC=C;CCNC(=O)C;-2.46
2-ISOPROPOXYETHANOL;CHLOROBENZENE;CC(C)OCCO;c1ccc(cc1)Cl;-5.42
DICHLOROMETHANE;TETRAHYDROFURAN;C(Cl)Cl;C1CCOC1;-4.27
BENZENE;5,8,11,14-TETRAOXAOCTADECANE;C1=CC=CC=C1;CCCCOCCOCCOCCOCCCC;-4.23
ISOPRENE;ETHYLENE GLYCOL;CC(=C)C=C;C(CO)O;-1.12
4-nitrophenol;water;c1cc(ccc1[N+](=O)[O-])O;O;-1.7782340523536493
pentyl propanoate;water;CCCCCOC(=O)CC;O;0.44033407539697417
ACETONITRILE;2-PROPOXYETHANOL;CC#N;CCCOCCO;-3.99
isoindole-1,3-dione;water;c1ccc2c(c1)C(=O)NC2=O;O;-1.510341300702636
2-PROPOXYETHANOL;DODECANE;CCCOCCO;CCCCCCCCCCCC;-4.6
CARBON MONOXIDE;METHANOL;[C-]#[O+];CO;0.89
ETHYLBENZENE;2,2,4-TRIMETHYLPENTANE;CCc1ccccc1;CC(C)CC(C)(C)C;-5.3
ISOPROPANOL;EPSILON-CAPROLACTONE;CC(C)O;C1CCC(=O)OCC1;-4.38
1-PROPANOL;PROPYL ETHER;CCCO;CCCOCCC;-4.2
trimethyl phosphate;water;COP(=O)(OC)OC;O;-1.2736593550692166
pyridine;water;c1ccncc1;O;-0.23069825398129187
TOLUENE;CYCLOHEXANONE;Cc1ccccc1;C1CCC(=O)CC1;-5.18
1,1-DIFLUOROETHANE;M-XYLENE;CC(F)F;CC1=CC(=CC=C1)C;-1.63
N-BUTANOL;OCTANE;CCCCO;CCCCCCCC;-3.62
CARBON DIOXIDE;1-PROPANOL;C(=O)=O;CCCO;-0.48
N-BUTANE;1-PROPANOL;CCCC;CCCO;-1.98
CHLOROHEXANE;HEXADECANE;CCCCCCCl;CCCCCCCCCCCCCCCC;-5.06
1,2,3,4-tetrachloro-5-(3,4-dichlorophenyl)benzene;water;c1cc(c(cc1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl;O;0.19845032876062246
1,2,3,4-tetrachloro-5-phenylbenzene;water;c1ccc(cc1)c2cc(c(c(c2Cl)Cl)Cl)Cl;O;0.084010706696112
ACETONITRILE;1,4-DIOXANE;CC#N;C1COCCO1;-4.38
N-BUTANOL;TERT-BUTANOL;CCCCO;CC(C)(C)O;-6.29
NITROETHANE;METHYLCYCLOHEXANE;CC[N+](=O)[O-];CC1CCCCC1;-3.53
METHANE;TERT-BUTANOL;C;CC(C)(C)O;0.34
HEXANOL;DODECANE;CCCCCCO;CCCCCCCCCCCC;-4.87
ETHYLENE;HEXANE;C=C;CCCCCC;-0.64
benzenethiol;water;c1ccc(cc1)S;O;0.3258944533324637
PENT-1-ENE;1,2-Dichlorethane;CCCC=C;C(CCl)Cl;-2.86
1,4-DIOXANE;BUTANONE;C1COCCO1;CCC(=O)C;-5.02
N-BUTANE;BENZONITRILE;CCCC;C1=CC=C(C=C1)C#N;-1.81
METHYL PROPANOATE;TETRAHYDROFURAN;CCC(=O)OC;C1CCOC1;-4.45
ETHYLENE;TOLUENE;C=C;CC1=CC=CC=C1;-0.69
2-PENTANOL;CARBON TETRACHLORIDE;CCCC(C)O;C(Cl)(Cl)(Cl)Cl;-4.71
PROPYLAMINE;OCTANE;CCCN;CCCCCCCC;-3.0
BUTADIENE;PENTANOL;C=CC=C;CCCCCO;-2.11
(2R)-2-bromo-1,1,1,2-tetrafluoroethane;water;[C@@H](C(F)(F)F)(F)Br;O;1.1191691062796383
(2Z)-2-BUTENE;M-XYLENE;C/C=C\C;CC1=CC(=CC=C1)C;-2.57
DIMETHYL ETHER;DIMETHYLFORMAMIDE;COC;CN(C)C=O;-2.13
3-METHYLBUT-1-ENE;P-XYLENE;CC(C)C=C;CC1=CC=C(C=C1)C;-3.32
N-PROPYLBENZENE;TRIBUTYL PHOSPHATE;CCCC1=CC=CC=C1;CCCCOP(=O)(OCCCC)OCCCC;-5.99
ETHYLBENZENE;4-FORMYLMORPHOLINE;CCc1ccccc1;C1COCCN1C=O;-5.01
ACETONITRILE;HEPTANE;CC#N;CCCCCCC;-2.28
CHLOROBENZENE;ETHYLENE GLYCOL;C1=CC=C(C=C1)Cl;C(CO)O;-3.87
METHYLCYCLOHEXANE;2-ETHOXYETHANOL;CC1CCCCC1;CCOCCO;-3.79
SULFUR HEXAFLUORIDE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;FS(F)(F)(F)(F)F;COCCOCCOCCOCCOC;0.91
1,3-DICHLORO-2-PROPANOL;CHLOROBENZENE;C(C(CCl)O)Cl;C1=CC=C(C=C1)Cl;-6.02
3-NITROANILINE;CHLOROFORM;C1=CC(=CC(=C1)[N+](=O)[O-])N;C(Cl)(Cl)Cl;-11.04
4-ISOPROPYLANILINE;CHLOROFORM;CC(C)C1=CC=C(C=C1)N;C(Cl)(Cl)Cl;-9.15
CYCLOPENTENE;N-METHYLPYRROLIDONE;C1CC=CC1;CN1CCCC1=O;-2.84
ETHYLENE;DIMETHYLFORMAMIDE;C=C;CN(C)C=O;-0.45
[(1R)-1,2,2-trifluoroethoxy]benzene;water;c1ccc(cc1)O[C@@H](C(F)F)F;O;0.6536079165171982
trimethoxymethane;water;COC(OC)OC;O;-0.1604739404417058
2,5-DIMETHYLHEXANE;ACETONITRILE;CC(C)CCC(C)C;CC#N;-3.26
PROPIONALDEHYDE;OCTANE;CCC=O;CCCCCCCC;-2.54
ISOBUTANOL;METHYLCYCLOHEXANE;CC(C)CO;CC1CCCCC1;-3.94
1,4-DICHLOROBENZENE;CHLOROFORM;C1=CC(=CC=C1Cl)Cl;C(Cl)(Cl)Cl;-6.32
2,2,4-TRIMETHYLPENTANE;DIISOPROPYL ETHER;CC(C)CC(C)(C)C;CC(C)OC(C)C;-4.57
TRIMETHYLAMINE;CARBON TETRACHLORIDE;CN(C)C;C(Cl)(Cl)(Cl)Cl;-3.07
ISOBUTANOL;PROPYL ETHER;CC(C)CO;CCCOCCC;-4.78
BUTANONE;DIBUTYL ETHER;CCC(=O)C;CCCCOCCCC;-3.72
HEXYLBENZENE;HEXADECANE;CCCCCCC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-7.66
METHANOL;TETRAHYDROFURAN;CO;C1CCOC1;-3.87
CYCLODECANE;CARBON TETRACHLORIDE;C1CCCCCCCCC1;C(Cl)(Cl)(Cl)Cl;-7.42
TETRAHYDROFURAN;1-ETHYL-2-PYRROLIDINONE;C1CCOC1;CCN1CCCC1=O;-3.94
TETRAHYDROFURAN;ACETONE;C1CCOC1;CC(=O)C;-4.12
NITROUS OXIDE;ETHANOL;[N-]=[N+]=O;CCO;-0.61
SULFUR HEXAFLUORIDE;O-XYLENE;FS(F)(F)(F)(F)F;CC1=CC=CC=C1C;0.27
THIOPHENE;N-METHYLPYRROLIDONE;C1=CSC=C1;CN1CCCC1=O;-4.68
azane;water;N;O;-0.1266622339226459
1,3-dimethylnaphthalene;water;Cc1cc(c2ccccc2c1)C;O;0.3467016573441928
(E)-2-HEPTENE;1-HEXADECENE;CCCC/C=C/C;CCCCCCCCCCCCCCC=C;-4.17
BENZYL ALCOHOL;DODECANE;c1ccc(cc1)CO;CCCCCCCCCCCC;-5.58
pentanal;water;CCCCC=O;O;0.20105122926208865
4-PICOLINE;HEXADECANE;CC1=CC=NC=C1;CCCCCCCCCCCCCCCC;-4.9
BENZENE;EPSILON-CAPROLACTONE;C1=CC=CC=C1;C1CCC(=O)OCC1;-4.23
DIMETHYL ETHER;METHANOL;COC;CO;-2.31
METHANE;UNDECANE;C;CCCCCCCCCCC;0.27
PYRIDINE;TOLUENE;c1ccncc1;Cc1ccccc1;-5.09
DICHLOROETHANE;1,4-DIOXANE;C(CCl)Cl;C1COCCO1;-4.98
METHYL IODIDE;N-METHYLPYRROLIDONE;CI;CN1CCCC1=O;-3.77
ISOHEXANE;N-METHYLFORMAMIDE;CCCC(C)C;CNC=O;-2.24
DEUTERIUM;OCTANE;[2H][2H];CCCCCCCC;1.34
THEXYL ALCOHOL;OCTANE;CC(C)C(C)(C)O;CCCCCCCC;-4.6
BENZYL BROMIDE;HEXADECANE;C1=CC=C(C=C1)CBr;CCCCCCCCCCCCCCCC;-6.36
BENZALDEHYDE;CHLOROFORM;C1=CC=C(C=C1)C=O;C(Cl)(Cl)Cl;-7.09
ETHANOL;DIIODOMETHANE;CCO;C(I)I;-2.91
3,3,3-trimethoxypropanenitrile;water;COC(CC#N)(OC)OC;O;-0.675452239732003
O-TOLUIDINE;CHLOROFORM;CC1=CC=CC=C1N;C(Cl)(Cl)Cl;-8.21
(Z)-2-HEXENE;FORMAMIDE;CCC/C=C\C;C(=O)N;-1.06
METHANOL;EPSILON-CAPROLACTONE;CO;C1CCC(=O)OCC1;-3.95
CARBON MONOXIDE;ACETONE;[C-]#[O+];CC(=O)C;0.8
HEX-1-YNE;SULFOLANE;CCCCC#C;C1CCS(=O)(=O)C1;-3.28
1-BUTENE;TETRAHYDROPYRAN;CCC=C;C1CCOCC1;-2.5
ISOBUTANOL;HEPTANE;CC(C)CO;CCCCCCC;-3.52
1,3-DICHLOROBENZENE;CARBON TETRACHLORIDE;C1=CC(=CC(=C1)Cl)Cl;C(Cl)(Cl)(Cl)Cl;-6.21
HEPTANE;METHYL TERT-BUTYL ETHER;CCCCCCC;CC(C)(C)OC;-4.68
CARBON MONOXIDE;ISOPROPANOL;[C-]#[O+];CC(C)O;0.98
ISOPRENE;BUTANONE;CC(=C)C=C;CCC(=O)C;-3.27
ISOPRENE;N-METHYLACETAMIDE;CC(=C)C=C;CC(=O)NC;-2.74
DIPROPYLAMINE;1-OCTANOL;CCCNCCC;CCCCCCCCO;-4.9
P-CRESOL;CARBON TETRACHLORIDE;CC1=CC=C(C=C1)O;C(Cl)(Cl)(Cl)Cl;-6.44
N-BUTANE;HEXADECANE;CCCC;CCCCCCCCCCCCCCCC;-2.2
N-BUTANE;DIMETHYLFORMAMIDE;CCCC;CN(C)C=O;-1.47
1-iodobutane;water;CCCCI;O;0.9241015686696774
2,4-DIMETHYLPENTANE;N-METHYLPYRROLIDONE;CC(C)CC(C)C;CN1CCCC1=O;-2.78
BUTANONE;M-CRESOL;CCC(=O)C;Cc1cccc(c1)O;-6.03
DEUTERIUM;TERT-BUTANOL;[2H][2H];CC(C)(C)O;1.46
CYCLOPENTENE;DIMETHYLFORMAMIDE;C1CC=CC1;CN(C)C=O;-2.93
cyclohepta-1,3,5-triene;water;C1C=CC=CC=C1;O;0.7316349315611826
2,4-Heptanedione;DODECANE;CCCC(=O)CC(=O)C;CCCCCCCCCCCC;-5.89
TERT-BUTYL BROMIDE;DIETHYL ETHER;CC(C)(C)Br;CCOCC;-3.85
1,1,2,2-TETRACHLOROETHANE;HEXADECANE;C(C(Cl)Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-5.22
N-BUTANOL;SULFOLANE;CCCCO;C1CCS(=O)(=O)C1;-5.06
HEXANE;HEPTAN-1-OL;CCCCCC;CCCCCCCO;-3.33
ETHANOL;CARBON TETRACHLORIDE;CCO;C(Cl)(Cl)(Cl)Cl;-2.63
2,3,4-TRIMETHYLPENTANE;TOLUENE;CC(C)C(C)C(C)C;CC1=CC=CC=C1;-4.83
CYCLOHEXANE;2-BUTANOL;C1CCCCC1;CCC(C)O;-3.64
BUTADIENE;ETHYLENE GLYCOL;C=CC=C;C(CO)O;-1.35
PENTANOL;HEXANE;CCCCCO;CCCCCC;-4.62
1-CHLOROPROPANE;OCTANE;CCCCl;CCCCCCCC;-3.22
propylcyclopentane;water;CCCC1CCCC1;O;1.5431158880186204
octan-2-one;water;CCCCCCC(=O)C;O;0.24006473678408083
PENTANE;PENTANOL;CCCCC;CCCCCO;-2.65
methyl 2,2,2-trifluoroacetate;water;COC(=O)C(F)(F)F;O;0.7030250260450549
MEQUINOL;CHLOROFORM;COC1=CC=C(C=C1)O;C(Cl)(Cl)Cl;-9.02
EICOSANOL;1-OCTANOL;CCCCCCCCCCCCCCCCCCCCO;CCCCCCCCO;-16.45
DIETHYLAMINE;CARBON TETRACHLORIDE;CCNCC;C(Cl)(Cl)(Cl)Cl;-4.12
BROMOETHANE;ACETOPHENONE;CCBr;CC(=O)c1ccccc1;-3.37
BENZENE;ISOBUTANOL;C1=CC=CC=C1;CC(C)CO;-3.71
HEXENE;TOLUENE;CCCCC=C;CC1=CC=CC=C1;-3.88
HEPTAN-1-OL;TOLUENE;CCCCCCCO;Cc1ccccc1;-6.75
ISOHEXANE;1-PROPANOL;CCCC(C)C;CCCO;-2.93
2,5-DIMETHYLHEXANE;BUTYL ACETATE;CC(C)CCC(C)C;CCCCOC(=O)C;-4.46
PIPERIDINE;1-OCTANOL;C1CCNCC1;CCCCCCCCO;-5.51
DIBUTYLAMINE;HEPTANE;CCCCNCCCC;CCCCCCC;-6.26
1,4-DIOXANE;BENZYL ALCOHOL;C1COCCO1;c1ccc(cc1)CO;-5.47
1-PROPANOL;N-METHYLPYRROLIDONE;CCCO;CN1CCCC1=O;-5.72
DIETHYL ETHER;N-METHYLACETAMIDE;CCOCC;C/C(=N/C)/O;-2.77
ETHANOL;1-CHLOROBUTANE;CCO;CCCCCl;-3.08
MOLECULAR NITROGEN;DICHLOROMETHANE;N#N;C(Cl)Cl;1.21
ISOBUTENE;ALLYL ALCOHOL;CC(=C)C;C=CCO;-1.9
DICHLOROMETHANE;O-XYLENE;C(Cl)Cl;Cc1ccccc1C;-3.58
TOLUENE;DECANE;Cc1ccccc1;CCCCCCCCCC;-4.67
2,3-dimethylphenol;water;Cc1cccc(c1C)O;O;-0.6130306276968154
BUTANONE;ACETONITRILE;CCC(=O)C;CC#N;-4.78
CYCLOHEXANOL;DECAN-1-OL;C1CCC(CC1)O;CCCCCCCCCCO;-7.49
SULFUR DIOXIDE;ACETONE;O=S=O;CC(=O)C;-3.52
HEXANE;5,8,11,14-TETRAOXAOCTADECANE;CCCCCC;CCCCOCCOCCOCCOCCCC;-3.37
DIMETHYLFORMAMIDE;ETHYL ACETATE;CN(C)C=O;CCOC(=O)C;-6.1
METHYL TERT-BUTYL ETHER;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CC(C)(C)OC;COCCOCCOCCOCCOC;-3.11
VALERALDEHYDE;4-FORMYLMORPHOLINE;CCCCC=O;C1COCCN1C=O;-4.49
PROPENE;N-BUTANOL;CC=C;CCCCO;-1.41
PENTANE;METHANOL;CCCCC;CO;-2.26
OCTANE;CARBON DISULFIDE;CCCCCCCC;C(=S)=S;-5.47
OCTANE;DODECANE;CCCCCCCC;CCCCCCCCCCCC;-5.12
CARBON TETRACHLORIDE;BUTANONE;C(Cl)(Cl)(Cl)Cl;CCC(=O)C;-4.15
DICHLOROMETHANE;BUTANONE;C(Cl)Cl;CCC(=O)C;-4.05
t-Butyl isopropyl ether;N,N-DIMETHYLACETAMIDE;CC(C)OC(C)(C)C;CC(=O)N(C)C;-3.75
3,5-OCTANEDIONE;DODECANE;CCCC(=O)CC(=O)CC;CCCCCCCCCCCC;-6.51
NITROETHANE;HEXADECANE;CC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.23
2-HEPTANONE;METHANOL;CCCCCC(=O)C;CO;-5.98
CYCLOPENTANE;PHENYLAMINE;C1CCCC1;C1=CC=C(C=C1)N;-2.55
BUTADIENE;N,N-DIMETHYLACETAMIDE;C=CC=C;CC(=O)N(C)C;-2.56
3-HEXANONE;3-HEXANONE;CCCC(=O)CC;CCCC(=O)CC;-5.5
hexa-1,5-diene;water;C=CCCC=C;O;1.251815031854412
HEPTANE;1-HEXADECENE;CCCCCCC;CCCCCCCCCCCCCCC=C;-4.25
OCTANE;SULFOLANE;CCCCCCCC;C1CCS(=O)(=O)C1;-2.73
BROMOHEPTANE;HEXADECANE;CCCCCCCBr;CCCCCCCCCCCCCCCC;-6.28
4-METHYLPENTAN-2-ONE;N-METHYLACETAMIDE;CC(C)CC(=O)C;C/C(=N/C)/O;-4.82
(2E)-2-BUTENE;N,N-DIMETHYLACETAMIDE;C/C=C/C;CC(=O)N(C)C;-2.17
2-BUTANOL;DIISOPROPYL ETHER;CCC(C)O;CC(C)OC(C)C;-4.56
OCTYLAMINE;HEXADECANE;CCCCCCCCN;CCCCCCCCCCCCCCCC;-6.17
CARBON DIOXIDE;DECANE;C(=O)=O;CCCCCCCCCC;0.27
2-BUTANOL;PROPYL ETHER;CCC(C)O;CCCOCCC;-4.4
ETHYL IODIDE;METHANOL;CCI;CO;-3.57
OCTANE;2-BUTOXYETHANOL;CCCCCCCC;CCCCOCCO;-4.46
DIISOPROPYL ETHER;DIETHYLENE GLYCOL DIBUTYL ETHER;CC(C)OC(C)C;CCCCOCCOCCOCCCC;-3.62
S-propyl N,N-dipropylcarbamothioate;water;CCCN(CCC)C(=O)SCCC;O;-0.08504782589918751
DIISOPROPYL ETHER;1,2-PROPANEDIOL;CC(C)OC(C)C;CC(CO)O;-2.63
DICHLOROMETHANE;METHANOL;C(Cl)Cl;CO;-3.48
BUTANONE;1-METHYL-2-PIPERIDINONE;CCC(=O)C;CN1CCCCC1=O;-4.32
ETHANOL;N-ETHYLFORMAMIDE;CCO;CCNC=O;-4.9
6-chloro-2-N,4-N-diethyl-1,3,5-triazine-2,4-diamine;water;CCNc1nc(nc(n1)Cl)NCC;O;-1.6689962312920712
ACETONITRILE;DICHLOROMETHANE;CC#N;C(Cl)Cl;-4.7
ETHYLBENZENE;PROPYLENE CARBONATE;CCc1ccccc1;CC1COC(=O)O1;-4.82
2,3,4-TRIMETHYLPENTANE;DODECANE;CC(C)C(C)C(C)C;CCCCCCCCCCCC;-4.73
NAPHTHALENE;2-BUTOXYETHANOL;C1=CC=C2C=CC=CC2=C1;CCCCOCCO;-7.38
PERFLUOROMETHANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C(F)(F)(F)F;COCCOCCOCCOCCOC;1.77
ACETONE;BUTANONE;CC(=O)C;CCC(=O)C;-3.98
CYCLOOCTENE;DIMETHYLFORMAMIDE;C1CCC/C=C\CC1;CN(C)C=O;-4.77
TETRAHYDROFURAN;CHLOROBENZENE;C1CCOC1;c1ccc(cc1)Cl;-4.05
METHANOL;CHLOROBENZENE;CO;c1ccc(cc1)Cl;-2.43
METHYL ACETATE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC(=O)OC;CCCCOCCOCCOCCCC;-3.46
2,2,4-TRIMETHYLPENTANE;1-CHLOROBUTANE;CC(C)CC(C)(C)C;CCCCCl;-4.58
ETHYLBENZENE;2-ETHOXYETHANOL;CCc1ccccc1;CCOCCO;-5.19
ETHANOL;CHLOROBENZENE;CCO;c1ccc(cc1)Cl;-2.69
ACETONITRILE;CHLOROFORM;CC#N;C(Cl)(Cl)Cl;-4.43
ETHANE;CARBON TETRACHLORIDE;CC;C(Cl)(Cl)(Cl)Cl;-1.0
METHYL TERT-BUTYL ETHER;5,8,11,14-TETRAOXAOCTADECANE;CC(C)(C)OC;CCCCOCCOCCOCCOCCCC;-3.36
DIMETHYLBUTADIENE;DIMETHYLFORMAMIDE;CC(=CC=C)C;CN(C)C=O;-3.53
N-BUTANE;METHANOL;CCCC;CO;-1.73
1,4-DIOXANE;ETHYLENE GLYCOL;C1COCCO1;C(CO)O;-4.46
P-CRESOL;IODOBENZENE;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)I;-7.07
ETHYL IODIDE;DIETHYL ETHER;CCI;CCOCC;-3.77
NONANE;METHYL ACETATE;CCCCCCCCC;CC(=O)OC;-5.08
BUTANONE;METHOXYETHANOL;CCC(=O)C;COCCO;-4.32
oxane;water;C1CCOCC1;O;0.17764312474889327
ACETONITRILE;METHYL TERT-BUTYL ETHER;CC#N;CC(C)(C)OC;-3.67
HYDROGEN SULFIDE;CHLOROBENZENE;S;C1=CC=C(C=C1)Cl;-1.5
OCTENE;TRIBUTYL PHOSPHATE;CCCCCCC=C;CCCCOP(=O)(OCCCC)OCCCC;-4.49
ISOBUTYRALDEHYDE;HEXADECANE;CC(C)C=O;CCCCCCCCCCCCCCCC;-2.81
N-BUTANE;ISOBUTANOL;CCCC;CC(C)CO;-2.03
1-BUTENE;2-BUTANOL;CCC=C;CCC(C)O;-1.99
TRIBUTYLPHOSPHINE OXIDE;CHLOROFORM;CCCCP(=O)(CCCC)CCCC;C(Cl)(Cl)Cl;-15.29
1-CHLOROBUTANE;1-HEXADECENE;CCCCCl;CCCCCCCCCCCCCCC=C;-3.7
2-methylpropyl acetate;water;CC(C)COC(=O)C;O;0.37531156286032047
NITROUS OXIDE;HEXANOL;[N-]=[N+]=O;CCCCCCO;-0.49
DIETHYL ETHER;N-BUTANOL;CCOCC;CCCCO;-3.1
BENZENE;N-ETHYLACETAMIDE;C1=CC=CC=C1;CCNC(=O)C;-4.0
ETHANOL;HEPTANE;CCO;CCCCCCC;-2.24
BENZENE;1-METHYL-2-PIPERIDINONE;C1=CC=CC=C1;CN1CCCCC1=O;-4.47
CYCLOHEXENE;1,2-PROPANEDIOL;C1CCC=CC1;CC(CO)O;-2.76
HEPTANE;NITROMETHANE;CCCCCCC;C[N+](=O)[O-];-2.69
NITROUS OXIDE;ETHYLENE GLYCOL;[N-]=[N+]=O;C(CO)O;0.18
1-BUTENE;NONANE;CCC=C;CCCCCCCCC;-2.43
SULFUR HEXAFLUORIDE;CARBON TETRACHLORIDE;FS(F)(F)(F)(F)F;C(Cl)(Cl)(Cl)Cl;-0.03
CHLOROBENZENE;ETHYL ACETATE;c1ccc(cc1)Cl;CCOC(=O)C;-5.66
WATER;CARBON TETRACHLORIDE;O;C(Cl)(Cl)(Cl)Cl;-0.87
HEPTANE;BENZONITRILE;CCCCCCC;c1ccc(cc1)C#N;-3.74
3-methylphenol;water;Cc1cccc(c1)O;O;-0.4387702940985836
HALOTHANE;HEXADECANE;C(C(F)(F)F)(Cl)Br;CCCCCCCCCCCCCCCC;-2.97
(2E)-2-BUTENE;O-XYLENE;C/C=C/C;CC1=CC=CC=C1C;-2.47
ISOBUTANOL;SULFOLANE;CC(C)CO;C1CCS(=O)(=O)C1;-4.88
CYCLOHEXANE;METHOXYETHANOL;C1CCCCC1;COCCO;-3.18
2,4-DIMETHYLPENTANE;ETHANOL;CC(C)CC(C)C;CCO;-3.32
HEPTANE;CYCLOHEXANONE;CCCCCCC;C1CCC(=O)CC1;-4.02
ISOHEXANE;BUTYRONITRILE;CCCC(C)C;CCCC#N;-3.01
CYCLOHEXANE;DECANE;C1CCCCC1;CCCCCCCCCC;-4.08
M-XYLENE;CARBON TETRACHLORIDE;Cc1cccc(c1)C;C(Cl)(Cl)(Cl)Cl;-5.7
CYCLOHEXANE;N-METHYLPYRROLIDONE;C1CCCCC1;CN1CCCC1=O;-3.25
HEXYL ACETATE;1-OCTANOL;CCCCCCOC(=O)C;CCCCCCCCO;-6.25
3-chloropyridine;water;c1cc(cnc1)Cl;O;-0.05383701988159372
MOLECULAR OXYGEN;N-BUTANOL;O=O;CCCCO;0.93
NITROMETHANE;DIMETHYLFORMAMIDE;C[N+](=O)[O-];CN(C)C=O;-5.55
2-NITROANILINE;CHLOROFORM;C1=CC=C(C(=C1)N)[N+](=O)[O-];C(Cl)(Cl)Cl;-9.88
PENTANE;TETRAHYDROFURAN;CCCCC;C1CCOC1;-3.18
CARBON DIOXIDE;CYCLOOCTANE;C(=O)=O;C1CCCCCCC1;-0.13
SULFUR HEXAFLUORIDE;DODECANE;FS(F)(F)(F)(F)F;CCCCCCCCCCCC;0.07
CYCLOPROPANE;ACETIC ACID;C1CC1;CC(=O)O;-1.67
dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;water;COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-];O;-0.8809233793478286
HEXANE;ACETOPHENONE;CCCCCC;CC(=O)c1ccccc1;-3.05
propane;water;CCC;O;1.5093041814995602
PROPENE;TERT-BUTANOL;CC=C;CC(C)(C)O;-1.35
CARBON DIOXIDE;TRIBUTYL PHOSPHATE;C(=O)=O;CCCCOP(=O)(OCCCC)OCCCC;-0.68
1,4-DIOXANE;ETHYL ACETATE;C1COCCO1;CCOC(=O)C;-5.01
BENZAMIDE;CARBON TETRACHLORIDE;C1=CC=C(C=C1)C(=O)N;C(Cl)(Cl)(Cl)Cl;-9.24
ETHYLBENZENE;1-HEXADECENE;CCC1=CC=CC=C1;CCCCCCCCCCCCCCC=C;-5.08
1-HEXANOIC ACID;ACETOPHENONE;CCCCCC(=O)O;CC(=O)C1=CC=CC=C1;-8.42
ETHANE;N-BUTANOL;CC;CCCCO;-0.63
methyl 2-cyanoacetate;water;COC(=O)CC#N;O;-0.7586810557789195
CHLOROBENZENE;TERT-BUTANOL;c1ccc(cc1)Cl;CC(C)(C)O;-5.03
HEXENE;PROPYLENE CARBONATE;CCCCC=C;CC1COC(=O)O1;-2.36
(4-chlorophenyl)sulfanylmethylsulfanyl-diethoxy-sulfanylidene-lambda5-phosphane;water;CCOP(=S)(OCC)SCSc1ccc(cc1)Cl;O;-0.7014612447466644
ANISOLE;1-OCTANOL;COc1ccccc1;CCCCCCCCO;-5.47
MONOCHLOROETHANE;TERT-AMYL ALCOHOL;CCCl;CCC(C)(C)O;-2.5
TERT-BUTYL BROMIDE;1-HEXADECENE;CC(C)(C)Br;CCCCCCCCCCCCCCC=C;-3.55
3-MEPY;1-PROPANOL;CC1=CN=CC=C1;CCCO;-6.34
TRIETHYLAMINE;TERT-BUTANOL;CCN(CC)CC;CC(C)(C)O;-4.38
(Z)-2-HEXENE;1-HEXADECENE;CCC/C=C\C;CCCCCCCCCCCCCCC=C;-3.57
METHANOL;ISOBUTANOL;CO;CC(C)CO;-4.31
HEPTANE;2-ETHOXYETHANOL;CCCCCCC;CCOCCO;-3.6
