Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
n-pentane;pentane;CCCCC;CCCCC;-3.35
o-cresol;xylene;CC1=CC=CC=C1O;CC1=CC(=CC=C1)C;-7.25
1,4-dichlorobenzene;chloroform;C1=CC(=CC=C1Cl)Cl;C(Cl)(Cl)Cl;-6.32
3,3-dimethylbutanone;tbutylbenzene;CC(=O)C(C)(C)C;CC(C)(C)C1=CC=CC=C1;-4.79
ethylacetate;toluene;CCOC(=O)C;CC1=CC=CC=C1;-4.41
hexanoicacid;xylene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC1=CC(=CC=C1)C;-6.67
toluene;butanol;CC1=CC=CC=C1;CCCCO;-4.5
cyclopentanone;octanol;C1CCC(=O)C1;CCCCCCCCO;-5.01
3-ethyl-2-methoxypyrazine;octanol;CCC1=NC=CN=C1OC;CCCCCCCCO;-6.85
trimethylbenzene;trimethylbenzene;CC1=C(C(=CC=C1)C)C;CC1=C(C(=CC=C1)C)C;-6.47
1,1,1,2-tetrachloroethane;water;C(C(Cl)(Cl)Cl)Cl;O;-1.15
nitroethane;hexane;CC[N+](=O)[O-];CCCCCC;-3.19
3,3-dimethylbutanone;decane;CC(=O)C(C)(C)C;CCCCCCCCCC;-4.15
4-methylpyridine;benzene;CC1=CC=NC=C1;C1=CC=CC=C1;-6.17
aniline;4methyl2pentanone;C1=CC=C(C=C1)N;CC(C)CC(=O)C;-7.54
n-hexane;hexadecyliodide;CCCCCC;CCCCCCCCCCCCCCCCI;-3.26
n-pentane;hexadecane;CCCCC;CCCCCCCCCCCCCCCC;-2.95
nitromethane;anisole;C[N+](=O)[O-];COC1=CC=CC=C1;-4.69
9-methyladenine;water;CN1C=NC2=C(N=CN=C21)N;O;-13.6
2,2,4-trimethylpentane;hexadecane;CC(C)CC(C)(C)C;CCCCCCCCCCCCCCCC;-4.24
1-hexanol;dodecane;CCCCCCO;CCCCCCCCCCCC;-4.28
pyrrole;chloroform;C1=CNC=C1;C(Cl)(Cl)Cl;-5.5
tetrahydropyran;cyclohexane;C1CCOCC1;C1CCCCC1;-4.41
1-propanol;water;CCCO;O;-4.83
acetone;chloroform;CC(=O)C;C(Cl)(Cl)Cl;-4.42
butanoicacid;4methyl2pentanone;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)CC(=O)C;-7.44
3-bromopropene;hexadecane;C=CCBr;CCCCCCCCCCCCCCCC;-3.42
1-butanol;octane;CCCCO;CCCCCCCC;-3.69
methanol;decane;CO;CCCCCCCCCC;-1.29
cyanuricacid;octanol;C1(=O)NC(=O)NC(=O)N1;CCCCCCCCO;-18.89
3,3-dimethylbutanone;cyclohexane;CC(=O)C(C)(C)C;C1CCCCC1;-4.42
propene;octanol;CC=C;CCCCCCCCO;-1.14
1-butanol;chlorobenzene;CCCCO;C1=CC=C(C=C1)Cl;-4.31
1,1-dimethyl-3-phenylurea;water;CN(C)C(=O)NC1=CC=CC=C1;O;-9.63
p-bromophenol;hexanol;C1=CC(=CC=C1O)Br;CCCCCCO;-10.51
ethylacetate;chlorohexane;CCOC(=O)C;CCCCCCCl;-4.25
formaldehyde;diisopropylether;C=O;CC(C)OC(C)C;-1.04
methylacetate;cyclohexane;CC(=O)OC;C1CCCCC1;-3.06
2-pentanone;trimethylbenzene;CCCC(=O)C;CC1=C(C(=CC=C1)C)C;-4.83
n-octane;ethoxybenzene;CCCCCCCC;CCOC1=CC=CC=C1;-4.75
2-butanone;diethylether;CCC(=O)C;CCOCC;-4.09
2-butanone;decane;CCC(=O)C;CCCCCCCCCC;-3.3
4-heptanone;water;CCCC(=O)CCC;O;-2.93
methylbutanoate;octanol;CCCC(=O)OCC;CCCCCCCCO;-4.59
nitrobenzene;diethylether;C1=CC=C(C=C1)[N+](=O)[O-];CCOCC;-6.85
propylacetate;carbondisulfide;CCCCC(=O)O;C(=S)=S;-4.63
2-(ethylamino)-4-isopropylamino-6-methyl-thio-s-triazine(ametryn);water;CCNC1=NC(=NC(=N1)SC)NC(C)C;O;-7.7
1,4-dioxane;ethanol;C1COCCO1;CCO;-4.68
p-bromophenol;chloroform;C1=CC(=CC=C1O)Br;C(Cl)(Cl)Cl;-8.59
3-methylaniline;heptane;CC1=CC(=CC=C1)N;CCCCCCC;-6.35
o-cresol;pentanol;CC1=CC=CC=C1O;CCCCCO;-8.57
secbutanol;secbutanol;CCC(C)O;CCC(C)O;-5.48
phenol;hexadecane;C1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.14
1-heptanol;octane;CCCCCCCO;CCCCCCCC;-5.56
propylacetate;bromooctane;CCCCC(=O)O;CCCCCCCCBr;-4.48
1,4-dioxane;water;C1COCCO1;O;-5.05
1-hexanol;bromoform;CCCCCCO;C(Br)(Br)Br;-6.2
thioanisole;water;CSC1=CC=CC=C1;O;-2.73
bromobenzene;carbontet;C1=CC=C(C=C1)Br;C(Cl)(Cl)(Cl)Cl;-5.85
n-octane;octanol;CCCCCCCC;CCCCCCCCO;-4.18
1-nitropropane;cyclohexane;CCC[N+](=O)[O-];C1CCCCC1;-4.06
1-propanol;dichloroethane;CCCO;CC(Cl)Cl;-3.85
trimethylphosphate;heptane;COP(=O)(OC)OC;CCCCCCC;-5.59
methylamine;toluene;CN;CC1=CC=CC=C1;-2.65
butanoicacid;secbutanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCC(C)O;-7.34
1-pentene;water;CCCC=C;O;1.66
methylpropanoate;isopropyltoluene;CCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-4.14
nitrobenzene;nitrobenzene;C1=CC=C(C=C1)[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-7.94
benzamide;chloroform;C1=CC=C(C=C1)C(=O)N;C(Cl)(Cl)Cl;-11.06
2-methyl-1-nitrobenzene;octanol;CC1=CC=CC=C1[N+](=O)[O-];CCCCCCCCO;-6.8
n-hexane;water;CCCCCC;O;2.49
1,4-dioxane;bromoethane;C1COCCO1;CCBr;-5.39
3-methoxybenzoicacid;water;COC1=CC=CC(=C1)C(=O)O;O;-8.93
nitromethane;aniline;C[N+](=O)[O-];C1=CC=C(C=C1)N;-5.11
o-cresol;bromoform;CC1=CC=CC=C1O;C(Br)(Br)Br;-7.45
N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline(benefin);water;CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;-3.5
5-chlorouracil;water;C1=C(C(=O)NC(=O)N1)Cl;O;-17.74
acetone;tetrachloroethene;CC(=O)C;C(=C(Cl)Cl)(Cl)Cl;-3.09
p-cresol;hexadecane;CC1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.88
m-hydroxybenzaldehyde;diethylether;C1=CC(=CC(=C1)O)C=O;CCOCC;-11.36
propylacetate;tbutylbenzene;CCCCC(=O)O;CC(C)(C)C1=CC=CC=C1;-4.72
diethylamine;hexadecane;CCNCC;CCCCCCCCCCCCCCCC;-3.27
fluorobenzene;decalin;C1=CC=C(C=C1)F;C1CCC2CCCCC2C1;-3.44
water;toluene;O;CC1=CC=CC=C1;-1.69
n-heptane;octanol;CCCCCCC;CCCCCCCCO;-3.74
ethane;octanol;CC;CCCCCCCCO;-0.64
urea;octanol;C(=O)(N)N;CCCCCCCCO;-10.93
2-bromopropane;octanol;CC(C)Br;CCCCCCCCO;-3.4
1-pentanol;diethylether;CCCCCO;CCOCC;-6.11
ethyne;water;C#C;O;-0.01
2-iodopropane;octanol;CC(C)I;CCCCCCCCO;-4.4
2-pentanone;mesitylene;CCCC(=O)C;CC1=CC(=CC(=C1)C)C;-4.8
uracil;octanol;C1=CNC(=O)NC1=O;CCCCCCCCO;-15.13
phthalimide;water;C1=CC=C2C(=C1)C(=O)NC2=O;O;-9.61
ethanethiol;water;CCS;O;-1.3
4-methylpyridine;octanol;CC1=CC=NC=C1;CCCCCCCCO;-6.6
5-nonanone;hexadecane;CCCCC(=O)CCCC;CCCCCCCCCCCCCCCC;-6.46
4-methylaniline;hexadecane;CC1=CC=C(C=C1)N;CCCCCCCCCCCCCCCC;-6.04
1,2-ethanediol;ethylacetate;C(CO)O;CCOC(=O)C;-6.82
2-methyl-2-(methylthio)propanalO-(N-methylcarbamoyl)oxime(aldicarb);water;CC(C)(/C=N/OC(=O)NC)SC;O;-9.8
p-cresol;benzene;CC1=CC=C(C=C1)O;C1=CC=CC=C1;-7.35
dipropylamine;hexadecane;CCCNCCC;CCCCCCCCCCCCCCCC;-4.57
2-hexanone;octanol;CCCCC(=O)C;CCCCCCCCO;-5.02
propanoicacid;octanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCCCCO;-6.86
1,2-dichlorobenzene;water;C1=CC=C(C(=C1)Cl)Cl;O;-1.36
pyridine;cyclohexane;C1=CC=NC=C1;C1CCCCC1;-4.3
acetone;isopropylbenzene;CC(=O)C;CC(C)C1=CC=CC=C1;-3.32
2-methyl-1-nitrobenzene;cyclohexane;CC1=CC=CC=C1[N+](=O)[O-];C1CCCCC1;-6.71
m-xylene;isooctane;CC1=CC(=CC=C1)C;CC(C)CC(C)(C)C;-5.12
2-pentanone;decane;CCCC(=O)C;CCCCCCCCCC;-3.93
3,4-dimethylpyridine;hexadecane;CC1=C(C=NC=C1)C;CCCCCCCCCCCCCCCC;-2.58
benzene;hexadecyliodide;C1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-3.71
1,3-diacetyloxypropan-2-ylacetate(glyceroltriacetate);water;CC(=O)OCC(COC(=O)C)OC(=O)C;O;-8.84
m-xylene;water;CC1=CC(=CC=C1)C;O;-0.84
m-cresol;octanol;CC1=CC(=CC=C1)O;CCCCCCCCO;-8.2
pyridine;heptane;C1=CC=NC=C1;CCCCCCC;-4.28
cyclohexane;benzene;C1CCCCC1;C1=CC=CC=C1;-4.05
formamide;octanol;C(=O)N;CCCCCCCCO;-7.8
bromoethane;bromoethane;CCBr;CCBr;-3.67
hydrogenperoxide;carbontet;OO;C(Cl)(Cl)(Cl)Cl;-3.14
p-hydroxybenzaldehyde;hexane;C1=CC(=CC=C1C=O)O;CCCCCC;-9.18
isopropylether;diisopropylether;CC(C)OC(C)C;CC(C)OC(C)C;-3.97
propene;isooctane;CC=C;CC(C)CC(C)(C)C;-1.61
ammonia;diethylether;N;CCOCC;-1.41
methylhexanoate;decalin;CCCCCC(=O)OC;C1CCC2CCCCC2C1;-5.51
acetonitrile;acetonitrile;CC#N;CC#N;-4.85
1-pentanol;octane;CCCCCO;CCCCCCCC;-4.1
methanol;octane;CO;CCCCCCCC;-1.29
N-methylaniline;octanol;CNC1=CC=CC=C1;CCCCCCCCO;-6.94
1-butanol;hexane;CCCCO;CCCCCC;-3.77
2-heptanone;tetralin;CCCCCC(=O)C;C1CCC2=CC=CC=C2C1;-5.33
5-fluorouracil;water;C1=C(C(=O)NC(=O)N1)F;O;-16.92
dimethylamine;isobutanol;CNC;CC(C)CO;-4.43
propanal;diethylether;CCC=O;CCOCC;-3.85
pentylamine;xylene;CCCCCN;CC1=CC(=CC=C1)C;-4.7
propanoicacid;dichloroethane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(Cl)Cl;-5.12
methanol;diethylether;CO;CCOCC;-3.61
N,N-dimethylacetamide;heptane;CC(=O)N(C)C;CCCCCCC;-4.8
1,2-ethanediol;chloroform;C(CO)O;C(Cl)(Cl)Cl;-5.98
methylpropanoate;benzene;CCC(=O)OC;C1=CC=CC=C1;-4.58
ethylphenylether;cyclohexane;CCOC1=CC=CC=C1;C1CCCCC1;-6
benzamide;dichloroethane;C1=CC=C(C=C1)C(=O)N;CC(Cl)Cl;-10.9
aceticacid;water;CC(=O)O;O;-6.7
2-heptanone;hexadecane;CCCCCC(=O)C;CCCCCCCCCCCCCCCC;-5.13
formamide;hexadecane;C(=O)N;CCCCCCCCCCCCCCCC;-2.91
benzamide;benzene;C1=CC=C(C=C1)C(=O)N;C1=CC=CC=C1;-9.93
propanoicacid;decalin;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1CCC2CCCCC2C1;-4.42
nitromethane;methylformamide;C[N+](=O)[O-];CNC=O;-5.11
isopropanol;benzene;CC(C)O;C1=CC=CC=C1;-3.48
n-octane;diisopropylether;CCCCCCCC;CC(C)OC(C)C;-5.38
iodomethane;octanol;CI;CCCCCCCCO;-3.07
aceticacid;octanol;CC(=O)O;CCCCCCCCO;-6.35
cyclohexane;octanol;C1CCCCC1;CCCCCCCCO;-3.46
fluorobenzene;cyclohexane;C1=CC=C(C=C1)F;C1CCCCC1;-3.59
pentanal;hexadecane;CCCCC=O;CCCCCCCCCCCCCCCC;-3.89
methylformate;hexadecane;COC=O;CCCCCCCCCCCCCCCC;-1.99
phenol;ethylacetate;C1=CC=C(C=C1)O;CCOC(=O)C;-8.7
butylamine;anisole;CCCCN;COC1=CC=CC=C1;-4.44
nitromethane;chlorobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)Cl;-4.32
p-bromophenol;water;C1=CC(=CC=C1O)Br;O;-7.13
octafluorocyclobutane;octanol;C1(C(C(C1(F)F)(F)F)(F)F)(F)F;CCCCCCCCO;0.31
propylamine;octanol;CCCN;CCCCCCCCO;-4.77
1-octanol;hexadecane;CCCCCCCCO;CCCCCCCCCCCCCCCC;-6.3
diclofenacacid;water;C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;O;-6.3
pyridine;butylacetate;C1=CC=NC=C1;CCCCCC(=O)[O-];-5.31
propylamine;iodobenzene;CCCN;C1=CC=C(C=C1)I;-3.54
2-methylpyridine;cyclohexane;CC1=CC=CC=N1;C1CCCCC1;-5.05
diethylamine;diisopropylether;CCNCC;CC(C)OC(C)C;-3.78
hexanoicacid;heptane;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCCCC;-6.54
butylamine;nonanol;CCCCN;CCCCCCCCCO;-5.35
2-(dimethoxyphosphinothioylthio)butanedioicaciddiethylester(malathion);water;CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC;O;-8.2
tetrachloroethene;hexadecane;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-4.88
n-butane;octanol;CCCC;CCCCCCCCO;-1.86
pentylacetate;toluene;CCCCCOC(=O)C;CC1=CC=CC=C1;-6.41
ethylbenzene;carbontet;CCC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.67
ethene;hexadecane;C=C;CCCCCCCCCCCCCCCC;-0.39
cyclopentanol;diethylether;C1CCC(C1)O;CCOCC;-6.5
aniline;chlorobenzene;C1=CC=C(C=C1)N;C1=CC=C(C=C1)Cl;-6.72
iodomethane;hexadecane;CI;CCCCCCCCCCCCCCCC;-2.88
benzene;decane;C1=CC=CC=C1;CCCCCCCCCC;-3.8
4-methylaniline;water;CC1=CC=C(C=C1)N;O;-5.55
butylacetate;dichloroethane;CCCCCC(=O)[O-];CC(Cl)Cl;-5.93
2,4-dimethylpyridine;water;CC1=CC(=NC=C1)C;O;-4.86
propanoicacid;hexadecane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCCCCCCCCCCCC;-3.12
butylacetate;benzene;CCCCCC(=O)[O-];C1=CC=CC=C1;-5.78
toluene;acetophenone;CC1=CC=CC=C1;CC(=O)C1=CC=CC=C1;-4.9
5-iodouracil;octanol;C1=C(C(=O)NC(=O)N1)I;CCCCCCCCO;-18.77
acetophenone;water;CC(=O)C1=CC=CC=C1;O;-4.58
2-pentanone;ethylbenzene;CCCC(=O)C;CCC1=CC=CC=C1;-4.85
n-octane;cyclohexanone;CCCCCCCC;C1CCC(=O)CC1;-4.57
methylcyclohexane;octanol;CC1CCCCC1;CCCCCCCCO;-3.21
2-hexanone;mesitylene;CCCCC(=O)C;CC1=CC(=CC(=C1)C)C;-5.34
1,4-dioxane;anisole;C1COCCO1;COC1=CC=CC=C1;-5.06
1-hexanol;octanol;CCCCCCO;CCCCCCCCO;-7.06
ethylamine;cyclohexane;CCN;C1CCCCC1;-2.04
1,4-dioxane;aceticacid;C1COCCO1;CC(=O)O;-5.8
pentylacetate;dichloroethane;CCCCCOC(=O)C;CC(Cl)Cl;-6.64
nitromethane;dibutylether;C[N+](=O)[O-];CCCCOCCCC;-3.67
N-(3,4-dichlorophenyl)propanamide(propanil);water;CCC(=O)NC1=CC(=C(C=C1)Cl)Cl;O;-7.8
propyne;water;CC#C;O;-0.31
E-1,2-dichloroethene;octanol;C(=C/Cl)\Cl;CCCCCCCCO;-3.61
hydrogenperoxide;ethylacetate;OO;CCOC(=O)C;-7.6
ethanol;hexadecane;CCO;CCCCCCCCCCCCCCCC;-2.03
acetamide;decane;CC(=O)N;CCCCCCCCCC;-2.85
bromobenzene;hexadecane;C1=CC=C(C=C1)Br;CCCCCCCCCCCCCCCC;-5.51
diethyl4-nitrophenylthiophosphonate;octanol;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];CCCCCCCCO;-11.31
phenol;pentane;C1=CC=C(C=C1)O;CCCCC;-5.67
3-methylpyridine;cyclohexane;CC1=CN=CC=C1;C1CCCCC1;-5.14
bromoform;undecane;C(Br)(Br)Br;CCCCCCCCCCC;-4.84
dibromomethane;hexadecane;C(Br)Br;CCCCCCCCCCCCCCCC;-3.94
iodobenzene;cyclohexane;C1=CC=C(C=C1)I;C1CCCCC1;-6.26
p-bromophenol;dichloroethane;C1=CC(=CC=C1O)Br;CC(Cl)Cl;-9.1
2-butanone;dibutylether;CCC(=O)C;CCCCOCCCC;-3.78
4-ethylpyridine;hexadecane;CCC1=CC=NC=C1;CCCCCCCCCCCCCCCC;-2.45
1,2,3,4,5,6-hexachlorocyclohexane(lindane);octanol;C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl;CCCCCCCCO;-10.71
2-butanone;2methylpyridine;CCC(=O)C;CC1=CC=CC=N1;-4.52
ammonia;chloroform;N;C(Cl)(Cl)Cl;-2.41
5-amino-4-chloro-2-phenyl-3-(2H)-pyridazinone(pyrazon);water;C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl;O;-16.4
ethanol;diisopropylether;CCO;CC(C)OC(C)C;-3.9
benzamide;water;C1=CC=C(C=C1)C(=O)N;O;-10.9
1,4-dioxane;phenylether;C1COCCO1;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.83
o-cresol;ethylbenzene;CC1=CC=CC=C1O;CCC1=CC=CC=C1;-7.25
phenol;hexane;C1=CC=C(C=C1)O;CCCCCC;-5.49
propylamine;pentane;CCCN;CCCCC;-3.13
2-methylpyrazine;octane;CC1=NC=CN=C1;CCCCCCCC;-4.7
propylamine;odichlorobenzene;CCCN;C1=CC=C(C(=C1)Cl)Cl;-3.44
diethylamine;carbontet;CCNCC;C(Cl)(Cl)(Cl)Cl;-4.12
n-pentane;benzene;CCCCC;C1=CC=CC=C1;-2.99
n-octane;butanol;CCCCCCCC;CCCCO;-4.45
1,1,2-trichloroethane;octanol;C(C(Cl)Cl)Cl;CCCCCCCCO;-4.53
isopropanol;isopropanol;CC(C)O;CC(C)O;-4.82
O,O-diethyl-O-4-nitro-phenylthiophosphate(parathion);water;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-6.7
hexanoicacid;isobutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(C)CO;-8.77
1-octanol;benzene;CCCCCCCCO;C1=CC=CC=C1;-8.06
n-propane;hexadecane;CCC;CCCCCCCCCCCCCCCC;-1.43
aceticacid;heptanol;CC(=O)O;CCCCCCCO;-6.7
fluorotrichloromethane;chloroform;C(F)(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-2.62
toluene;pyridine;CC1=CC=CC=C1;C1=CC=NC=C1;-5.1
1-hexanol;hexadecane;CCCCCCO;CCCCCCCCCCCCCCCC;-4.92
chlorobenzene;heptane;C1=CC=C(C=C1)Cl;CCCCCCC;-5.15
chlorobenzene;ethanol;C1=CC=C(C=C1)Cl;CCO;-3.3
1-nitropropane;hexadecane;CCC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.95
dichloromethane;hexadecane;C(Cl)Cl;CCCCCCCCCCCCCCCC;-2.76
methanol;bromoform;CO;C(Br)(Br)Br;-2.79
naphthalene;heptane;C1=CC=C2C=CC=CC2=C1;CCCCCCC;-7.02
propylamine;benzene;CCCN;C1=CC=CC=C1;-3.68
1-hexanol;benzene;CCCCCCO;C1=CC=CC=C1;-6.13
tetrahydrofuran;hexadecane;C1CCOC1;CCCCCCCCCCCCCCCC;-3.6
4-methylaniline;hexane;CC1=CC=C(C=C1)N;CCCCCC;-6.18
3-pentanone;hexadecane;CCC(=O)CC;CCCCCCCCCCCCCCCC;-3.83
3-methylaniline;cyclohexane;CC1=CC(=CC=C1)N;C1CCCCC1;-6.47
pentylacetate;benzene;CCCCCOC(=O)C;C1=CC=CC=C1;-6.53
propylamine;decanol;CCCN;CCCCCCCCCCO;-4.59
4-methylaniline;carbontet;CC1=CC=C(C=C1)N;C(Cl)(Cl)(Cl)Cl;-7.24
uracil;water;C1=CNC(=O)NC1=O;O;-16.59
aceticacid;cyclohexanone;CC(=O)O;C1CCC(=O)CC1;-6.43
n-octane;tetrahydrothiophenedioxide;CCCCCCCC;C1CCS(=O)(=O)C1;-2.44
2-bromopropane;hexadecane;CC(C)Br;CCCCCCCCCCCCCCCC;-3.26
methane;water;C;O;2
chloropentaflouroethane;water;C(C(F)(F)Cl)(F)(F)F;O;2.86
aceticacid;benzene;CC(=O)O;C1=CC=CC=C1;-4.02
butylamine;hexane;CCCCN;CCCCCC;-3.62
perfluorobenzene;perfluorobenzene;C1(=C(C(=C(C(=C1F)F)F)F)F)F;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.42
1-hexanol;dichloroethane;CCCCCCO;CC(Cl)Cl;-6.02
thioanisole;octanol;CSC1=CC=CC=C1;CCCCCCCCO;-6.47
2-butanone;ethoxybenzene;CCC(=O)C;CCOC1=CC=CC=C1;-4.28
3,5-dimethylpyridine;hexadecane;CC1=CC(=CN=C1)C;CCCCCCCCCCCCCCCC;-2.52
aceticacid;toluene;CC(=O)O;CC1=CC=CC=C1;-4
propanoicacid;hexane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCC;-2.98
trichloroethene;water;C(=C(Cl)Cl)Cl;O;-0.39
benzene;nonanol;C1=CC=CC=C1;CCCCCCCCCO;-3.82
m-xylene;hexane;CC1=CC(=CC=C1)C;CCCCCC;-4.99
methanol;bromobenzene;CO;C1=CC=C(C=C1)Br;-2.31
hydrogenperoxide;dibutylether;OO;CCCCOCCCC;-5.75
1-hexanol;odichlorobenzene;CCCCCCO;C1=CC=C(C(=C1)Cl)Cl;-5.7
n-dodecane;dodecane;CCCCCCCCCCCC;CCCCCCCCCCCC;-7.83
methylacetate;fluoroctane;CC(=O)OC;CCCCCCCCF;-3.59
1-hexene;water;CCCCC=C;O;1.68
benzene;hexadecane;C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-3.8
nitrobenzene;cyclohexane;C1=CC=C(C=C1)[N+](=O)[O-];C1CCCCC1;-6.62
methylacetate;tetrachloroethene;CC(=O)OC;C(=C(Cl)Cl)(Cl)Cl;-3.63
cyclopentane;water;C1CCCC1;O;1.2
toluene;dimethylformamide;CC1=CC=CC=C1;CN(C)C=O;-4.88
N,N'-dimethylpiperazine;water;CN1CCN(CC1)C;O;-7.58
3-t-butyl-5-chloro-6-methyluracil(terbacil);water;CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl;O;-11.1
o-cresol;nitrobenzene;CC1=CC=CC=C1O;C1=CC=C(C=C1)[N+](=O)[O-];-8.16
trimethylamine;cyclohexane;CN(C)C;C1CCCCC1;-2.63
benzaldehyde;chloroform;C1=CC=C(C=C1)C=O;C(Cl)(Cl)Cl;-7.09
g-butyrolactone;nitromethane;C1CC(=O)OC1;C[N+](=O)[O-];-5.45
pentylacetate;bromobenzene;CCCCCOC(=O)C;C1=CC=C(C=C1)Br;-6.35
1-heptanol;hexadecane;CCCCCCCO;CCCCCCCCCCCCCCCC;-5.62
E-2-pentene;carbontet;CC/C=C/C;C(Cl)(Cl)(Cl)Cl;-3.46
diethylamine;toluene;CCNCC;CC1=CC=CC=C1;-3.75
naproxen;octanol;C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;CCCCCCCCO;-14.55
2-butanone;fluorobenzene;CCC(=O)C;C1=CC=C(C=C1)F;-4.6
p-cresol;hexane;CC1=CC=C(C=C1)O;CCCCCC;-5.86
nitromethane;dimethylformamide;C[N+](=O)[O-];CN(C)C=O;-5.66
nitrobenzene;water;C1=CC=C(C=C1)[N+](=O)[O-];O;-4.12
2-butanone;chloroform;CCC(=O)C;C(Cl)(Cl)Cl;-5.43
1,4-dioxane;cyclohexane;C1COCCO1;C1CCCCC1;-4.17
benzamide;hexane;C1=CC=C(C=C1)C(=O)N;CCCCCC;-7.77
anisole;heptane;COC1=CC=CC=C1;CCCCCCC;-5.35
methane;hexadecane;C;CCCCCCCCCCCCCCCC;0.45
3,3-dimethylbutanone;heptane;CC(=O)C(C)(C)C;CCCCCCC;-4.3
toluene;diisopropylether;CC1=CC=CC=C1;CC(C)OC(C)C;-4.91
ethylacetate;fluoroctane;CCOC(=O)C;CCCCCCCCF;-4.16
3-chloropropene;water;C=CCCl;O;-0.57
2,2,2-trifluoroethanol;cyclohexane;C(C(F)(F)F)O;C1CCCCC1;-1.53
2-heptanone;tbutylbenzene;CCCCCC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.88
ethanol;anisole;CCO;COC1=CC=CC=C1;-3.59
butanal;water;CCCC=O;O;-3.18
aceticacid;diethylether;CC(=O)O;CCOCC;-6.26
2-methyl-1-nitrobenzene;chloroform;CC1=CC=CC=C1[N+](=O)[O-];C(Cl)(Cl)Cl;-8.3
m-xylene;octanol;CC1=CC(=CC=C1)C;CCCCCCCCO;-5.25
nitromethane;decane;C[N+](=O)[O-];CCCCCCCCCC;-2.81
toluene;bromobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)Br;-5.13
allylalcohol;chloroform;C=CCO;C(Cl)(Cl)Cl;-4.34
1,1,2-trichloroethane;hexadecane;C(C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.49
hexanoicacid;diisopropylether;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(C)OC(C)C;-8.23
trimethylphosphate;benzene;COP(=O)(OC)OC;C1=CC=CC=C1;-8.02
1-hexanol;diethylether;CCCCCCO;CCOCC;-6.82
tetrachloroethene;tetrachloroethene;C(=C(Cl)Cl)(Cl)Cl;C(=C(Cl)Cl)(Cl)Cl;-5.39
2-methylpyridine;hexadecane;CC1=CC=CC=N1;CCCCCCCCCCCCCCCC;-4.68
butanoicacid;ethylacetate;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCOC(=O)C;-7.34
p-bromotoluene;hexadecane;CC1=CC=C(C=C1)Br;CCCCCCCCCCCCCCCC;-6.19
o-cresol;benzene;CC1=CC=CC=C1O;C1=CC=CC=C1;-7.44
hexachloroethane;water;C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl;O;-1.4
fluorobenzene;fluorobenzene;C1=CC=C(C=C1)F;C1=CC=C(C=C1)F;-4.6
tetrafluoromethane;octanol;C(F)(F)(F)F;CCCCCCCCO;1.5
aniline;benzene;C1=CC=C(C=C1)N;C1=CC=CC=C1;-6.88
ethanol;aceticacid;CCO;CC(=O)O;-5.25
