Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
ethanol;isooctane;CCO;CC(C)CC(C)(C)C;-2.44
pentanoicacid;hexadecane;CCCCC(=O)O;CCCCCCCCCCCCCCCC;-4.61
o-cresol;bromoform;CC1=CC=CC=C1O;C(Br)(Br)Br;-7.45
1-bromo-isobutane;hexadecane;CC(C)CBr;CCCCCCCCCCCCCCCC;-4.04
butylacetate;isopropylbenzene;CCCCCC(=O)[O-];CC(C)C1=CC=CC=C1;-5.36
N,N-dimethylaniline;water;CN(C)C1=CC=CC=C1;O;-3.58
toluene;diisopropylether;CC1=CC=CC=C1;CC(C)OC(C)C;-4.91
methanol;cyclohexane;CO;C1CCCCC1;-1.29
chloropentaflouroethane;water;C(C(F)(F)Cl)(F)(F)F;O;2.86
naphthalene;butylacetate;C1=CC=C2C=CC=CC2=C1;CCCCCC(=O)[O-];-7.59
methane;octanol;C;CCCCCCCCO;0.51
methylhexanoate;tbutylbenzene;CCCCCC(=O)OC;CC(C)(C)C1=CC=CC=C1;-6.13
benzaldehyde;cyclohexane;C1=CC=C(C=C1)C=O;C1CCCCC1;-5.71
N-methylformamide;methylformamide;CNC=O;CNC=O;-8.27
2-heptanone;toluene;CCCCCC(=O)C;CC1=CC=CC=C1;-6.3
2-hexanone;chlorohexane;CCCCC(=O)C;CCCCCCCl;-5.42
2-nitropropane;water;CC(C)[N+](=O)[O-];O;-3.14
1-pentanol;chloroform;CCCCCO;C(Cl)(Cl)Cl;-5.9
n-hexane;hexadecyliodide;CCCCCC;CCCCCCCCCCCCCCCCI;-3.26
thiophene;chloroform;C1=CSC=C1;C(Cl)(Cl)Cl;-5.83
propanoicacid;water;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;O;-6.47
1,4-dioxane;chloroform;C1COCCO1;C(Cl)(Cl)Cl;-6.21
1-hexanol;heptane;CCCCCCO;CCCCCCC;-4.89
carbondisulfide;carbondisulfide;C(=S)=S;C(=S)=S;-3.95
N-(2-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC=CC=C1O;CCCCCCCCO;-12.59
2-butanone;mcresol;CCC(=O)C;CC1=CC(=CC=C1)O;-5.98
cyclopentane;hexadecane;C1CCCC1;CCCCCCCCCCCCCCCC;-3.38
Z-N-methylacetamide;water;CC(=O)NC;O;-10
o-xylene;hexadecane;CC1=CC=CC=C1C;CCCCCCCCCCCCCCCC;-5.37
bromobenzene;carbontet;C1=CC=C(C=C1)Br;C(Cl)(Cl)(Cl)Cl;-5.85
benzamide;octanol;C1=CC=C(C=C1)C(=O)N;CCCCCCCCO;-11.77
acetonitrile;diethylether;CC#N;CCOCC;-3.59
1,4-dioxane;iodobenzene;C1COCCO1;C1=CC=C(C=C1)I;-4.94
ethanol;bromoform;CCO;C(Br)(Br)Br;-3.24
2-hexanone;hexane;CCCCC(=O)C;CCCCCC;-4.68
2-methoxybenzoicacid;octanol;COC1=CC=CC=C1C(=O)O;CCCCCCCCO;-12.49
1,4-dioxane;decane;C1COCCO1;CCCCCCCCCC;-3.97
benzene;hexanol;C1=CC=CC=C1;CCCCCCO;-3.68
m-xylene;cyclohexane;CC1=CC(=CC=C1)C;C1CCCCC1;-5.52
tetrachloroethene;hexadecane;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-4.88
1-heptanol;chlorobenzene;CCCCCCCO;C1=CC=C(C=C1)Cl;-6.78
2,3-dihydro-2,2-dimethyl-7-benzofuranylmethylcarbamate(carbofuran);water;CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C;O;-9.6
6-chlorouracil;water;C1=C(NC(=O)NC1=O)Cl;O;-15.83
propylamine;benzene;CCCN;C1=CC=CC=C1;-3.68
1-pentyne;water;CCCC#C;O;0.01
tetrachloroethene;undecane;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.63
1-hexanol;benzene;CCCCCCO;C1=CC=CC=C1;-6.13
1,1,1-trifluoropropan-2-ol;octanol;CC(C(F)(F)F)O;CCCCCCCCO;-5.12
methylpropanoate;hexane;CCC(=O)OC;CCCCCC;-3.65
t-butylmethylether;water;CC(C)(C)OC;O;-2.21
propionitrile;water;CCC#N;O;-3.85
1,4-dioxane;aniline;C1COCCO1;C1=CC=C(C=C1)N;-5.65
allylalcohol;water;C=CCO;O;-5.08
1,4-dioxane;dimethylpyridine;C1COCCO1;CC1=C(N=CC=C1)C;-4.9
ketoprofen(racemic);water;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;O;-10.78
1,4-dioxane;benzonitrile;C1COCCO1;C1=CC=C(C=C1)C#N;-5.14
ethylbenzene;butanol;CCC1=CC=CC=C1;CCCCO;-4.46
propanoicacid;4methyl2pentanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)CC(=O)C;-6.85
2-pentanone;decane;CCCC(=O)C;CCCCCCCCCC;-3.93
bromobenzene;hexane;C1=CC=C(C=C1)Br;CCCCCC;-5.66
O,O-dimethylS-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl]dithiophosphate(azinphosmethyl);water;COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1;O;-10
pentanoicacid;chloroform;CCCCC(=O)O;C(Cl)(Cl)Cl;-6.61
phenol;octane;C1=CC=C(C=C1)O;CCCCCCCC;-5.47
3,3-dimethylbutanone;chlorobenzene;CC(=O)C(C)(C)C;C1=CC=C(C=C1)Cl;-5.25
toluene;dimethylformamide;CC1=CC=CC=C1;CN(C)C=O;-4.88
chloroform;chloroform;C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.13
m-xylene;hexane;CC1=CC(=CC=C1)C;CCCCCC;-4.99
o-cresol;hexanol;CC1=CC=CC=C1O;CCCCCCO;-8.76
n-octane;isooctane;CCCCCCCC;CC(C)CC(C)(C)C;-5.44
hydrazine;diethylether;NN;CCOCC;-3.08
2-pyrrolidinone;octanol;C1CC(=O)NC1;CCCCCCCCO;-8.85
n-hexane;benzene;CCCCCC;C1=CC=CC=C1;-3.62
5-amino-4-chloro-2-phenyl-3-(2H)-pyridazinone(pyrazon);water;C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl;O;-16.4
ethanol;octane;CCO;CCCCCCCC;-2.15
ethylacetate;tetrachloroethene;CCOC(=O)C;C(=C(Cl)Cl)(Cl)Cl;-4.22
1,4-dioxane;butanone;C1COCCO1;CCC(=O)C;-5.02
benzene;chloroform;C1=CC=CC=C1;C(Cl)(Cl)Cl;-4.64
1-bromo-1-chloro-2,2,2-trifluoroethane;octanol;C(C(F)(F)F)(Cl)Br;CCCCCCCCO;-3.27
chloroform;isooctane;C(Cl)(Cl)Cl;CC(C)CC(C)(C)C;-3.06
dimethylsulfide;water;CSC;O;-1.54
p-xylene;hexadecane;CC1=CC=C(C=C1)C;CCCCCCCCCCCCCCCC;-5.24
chlorobenzene;hexane;C1=CC=C(C=C1)Cl;CCCCCC;-5.14
chloroform;undecane;C(Cl)(Cl)Cl;CCCCCCCCCCC;-3.42
5-fluorouracil;diethylether;C1=C(C(=O)NC(=O)N1)F;CCOCC;-15.56
pentylacetate;chloroform;CCCCCOC(=O)C;C(Cl)(Cl)Cl;-7.36
methylacetate;chlorohexane;CC(=O)OC;CCCCCCCl;-3.66
ethylamine;hexadecane;CCN;CCCCCCCCCCCCCCCC;-2.29
2,6-dimethylpyridine;dimethylpyridine;CC1=NC(=CC=C1)C;CC1=C(N=CC=C1)C;-6.04
bromobenzene;octanol;C1=CC=C(C=C1)Br;CCCCCCCCO;-5.46
diethylamine;4methyl2pentanone;CCNCC;CC(C)CC(=O)C;-3.63
pyridine;water;C1=CC=NC=C1;O;-4.7
thiophenol;chloroform;C1=CC=C(C=C1)S;C(Cl)(Cl)Cl;-7.61
pentylacetate;heptane;CCCCCOC(=O)C;CCCCCCC;-5.42
pentanoicacid;secbutanol;CCCCC(=O)O;CCC(C)O;-7.61
ethylacetate;xylene;CCOC(=O)C;CC1=CC(=CC=C1)C;-4.26
1,1,1,2-tetrachloroethane;water;C(C(Cl)(Cl)Cl)Cl;O;-1.15
nitromethane;nitrobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-4.9
propylamine;bromobenzene;CCCN;C1=CC=C(C=C1)Br;-3.57
2-heptanone;perfluorobenzene;CCCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.15
2-methylpyrazine;water;CC1=NC=CN=C1;O;-5.57
water;butylacetate;O;CCCCCC(=O)[O-];-4.13
p-bromophenol;hexane;C1=CC(=CC=C1O)Br;CCCCCC;-6.96
1-pentanol;cyclohexane;CCCCCO;C1CCCCC1;-3.61
5-Bromo-3-sec-butyl-6-methyl-uracil(bromacil);water;CCC(C)N1C(=O)C(=C(NC1=O)C)Br;O;-9.7
pentylamine;water;CCCCCN;O;-4.1
pentanoicacid;water;CCCCC(=O)O;O;-6.16
cyclopentanol;hexadecane;C1CCC(C1)O;CCCCCCCCCCCCCCCC;-4.42
triethylphosphate;carbontet;CCOP(=O)(OCC)OCC;C(Cl)(Cl)(Cl)Cl;-7.51
p-bromophenol;heptanol;C1=CC(=CC=C1O)Br;CCCCCCCO;-10.49
iodomethane;octanol;CI;CCCCCCCCO;-3.07
nitromethane;aceticacid;C[N+](=O)[O-];CC(=O)O;-4.88
1,4-dioxane;acetophenone;C1COCCO1;CC(=O)C1=CC=CC=C1;-5.03
propylamine;chloroform;CCCN;C(Cl)(Cl)Cl;-4.73
pyridine;xylene;C1=CC=NC=C1;CC1=CC(=CC=C1)C;-5.12
2-methoxyethanol;nonanol;COCCO;CCCCCCCCCO;-5.61
diethylamine;butanol;CCNCC;CCCCO;-5.15
chlorobenzene;chlorobenzene;C1=CC=C(C=C1)Cl;C1=CC=C(C=C1)Cl;-5.66
ethylacetate;benzene;CCOC(=O)C;C1=CC=CC=C1;-4.53
pentylacetate;chlorobenzene;CCCCCOC(=O)C;C1=CC=C(C=C1)Cl;-6.49
1,2-dichlorobenzene;odichlorobenzene;C1=CC=C(C(=C1)Cl)Cl;C1=CC=C(C(=C1)Cl)Cl;-6.89
nitromethane;pyridine;C[N+](=O)[O-];C1=CC=NC=C1;-5.11
dipropylamine;toluene;CCCNCCC;CC1=CC=CC=C1;-5.24
2-hexanone;xylene;CCCCC(=O)C;CC1=CC(=CC=C1)C;-5.49
iodobenzene;carbontet;C1=CC=C(C=C1)I;C(Cl)(Cl)(Cl)Cl;-6.5
t-butanol;cyclohexane;CC(C)(C)O;C1CCCCC1;-2.93
acetophenone;diethylether;CC(=O)C1=CC=CC=C1;CCOCC;-6.79
ethylacetate;isopropylbenzene;CCOC(=O)C;CC(C)C1=CC=CC=C1;-4.22
thiophene;octanol;C1=CSC=C1;CCCCCCCCO;-3.89
1-fluorohexane;hexadecane;CCCCCCF;CCCCCCCCCCCCCCCC;-4.03
aceticacid;ethylacetate;CC(=O)O;CCOC(=O)C;-6.46
5-bromouracil;chloroform;C1=C(C(=O)NC(=O)N1)Br;C(Cl)(Cl)Cl;-15.03
1,4-dioxane;fluorobenzene;C1COCCO1;C1=CC=C(C=C1)F;-5.18
acetonitrile;octanol;CC#N;CCCCCCCCO;-3.15
aceticacid;aniline;CC(=O)O;C1=CC=C(C=C1)N;-6.3
isopropanol;octanol;CC(C)O;CCCCCCCCO;-4.62
cyclopentanol;diethylether;C1CCC(C1)O;CCOCC;-6.5
p-hydroxybenzaldehyde;benzene;C1=CC(=CC=C1C=O)O;C1=CC=CC=C1;-9.73
diiodomethane;hexadecane;C(I)I;CCCCCCCCCCCCCCCC;-5.26
butylacetate;dichloroethane;CCCCCC(=O)[O-];CC(Cl)Cl;-5.93
ethanol;xylene;CCO;CC1=CC(=CC=C1)C;-3.42
1,4-dioxane;cyclohexanone;C1COCCO1;C1CCC(=O)CC1;-4.95
ethanol;chloroform;CCO;C(Cl)(Cl)Cl;-3.94
1,1-dimethyl-3-phenylurea;chloroform;CN(C)C(=O)NC1=CC=CC=C1;C(Cl)(Cl)Cl;-13.64
O,O-diethylO-3,5,6-trichloro-2-pyridylphosphorothioate(chlorpyrifos);water;CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl;O;-5
aceticacid;benzene;CC(=O)O;C1=CC=CC=C1;-4.02
bromoethane;bromoethane;CCBr;CCBr;-3.67
propanoicacid;toluene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC1=CC=CC=C1;-4.57
phenol;nitrobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-7.86
ethanol;carbondisulfide;CCO;C(=S)=S;-2.72
2-methyl-1-nitrobenzene;octanol;CC1=CC=CC=C1[N+](=O)[O-];CCCCCCCCO;-6.8
ethanol;dodecane;CCO;CCCCCCCCCCCC;-2.06
S-4-chlorophenylthiomethylO,O-diethylphosphorodithioate(carbophenothion);water;CCOP(=S)(OCC)SCSC1=CC=C(C=C1)Cl;O;-6.5
2-butanone;dimethylsulfoxide;CCC(=O)C;CS(=O)C;-4.23
1,4-dioxane;benzene;C1COCCO1;C1=CC=CC=C1;-5.21
o-cresol;nitrobenzene;CC1=CC=CC=C1O;C1=CC=C(C=C1)[N+](=O)[O-];-8.16
propylparaben;octanol;CCCOC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-13.52
4-amino-3,5,6-trichloropyridine-2-carboxylicacid;water;C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N;O;-11.96
propylacetate;toluene;CCCCC(=O)O;CC1=CC=CC=C1;-5
methanol;butanol;CO;CCCCO;-4.73
1-hexanol;decane;CCCCCCO;CCCCCCCCCC;-4.97
phenacetin;octanol;CCOC1=CC=C(C=C1)NC(=O)C;CCCCCCCCO;-13.07
methanol;benzene;CO;C1=CC=CC=C1;-2.58
benzaldehyde;diethylether;C1=CC=C(C=C1)C=O;CCOCC;-6.08
1-butanol;dibromoethane;CCCCO;CC(Br)Br;-4.65
n-octane;nitroethane;CCCCCCCC;CC[N+](=O)[O-];-3.89
3,3-dimethylbutanone;tbutylbenzene;CC(=O)C(C)(C)C;CC(C)(C)C1=CC=CC=C1;-4.79
toluene;nitromethane;CC1=CC=CC=C1;C[N+](=O)[O-];-4.52
2,4-dimethylpyridine;water;CC1=CC(=NC=C1)C;O;-4.86
benzamide;chloroform;C1=CC=C(C=C1)C(=O)N;C(Cl)(Cl)Cl;-11.06
1-decanol;hexadecane;CCCCCCCCCCO;CCCCCCCCCCCCCCCC;-7.68
methylpropanoate;butylbenzene;CCC(=O)OC;CCCCC1=CC=CC=C1;-4.19
methylacetate;toluene;CC(=O)OC;CC1=CC=CC=C1;-3.81
ethanol;isopropylbenzene;CCO;CC(C)C1=CC=CC=C1;-2.9
n-propane;water;CCC;O;1.96
methylhexanoate;isopropyltoluene;CCCCCC(=O)OC;CC1=CC=C(C=C1)C(C)C;-6.06
p-hydroxybenzaldehyde;diethylether;C1=CC(=CC=C1C=O)O;CCOCC;-12.07
diethylamine;chloroform;CCNCC;C(Cl)(Cl)Cl;-5.23
1,2-dimethoxyethane;water;COCCOC;O;-4.84
hydrogenperoxide;toluene;OO;CC1=CC=CC=C1;-3.14
hydrogensulfide;chloroform;S;C(Cl)(Cl)Cl;-0.51
3,3-dimethylbutanone;water;CC(=O)C(C)(C)C;O;-2.89
2,2-dichloroethenyldimethylphosphate;benzene;COP(=O)(OC)OC=C(Cl)Cl;C1=CC=CC=C1;-9.09
o-cresol;hexadecane;CC1=CC=CC=C1O;CCCCCCCCCCCCCCCC;-5.78
ethylamine;bromobenzene;CCN;C1=CC=C(C=C1)Br;-2.73
dimethyl4-nitrophenylthiophosphate;benzene;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];C1=CC=CC=C1;-9.21
2-hexanone;heptane;CCCCC(=O)C;CCCCCCC;-4.55
nitromethane;nitroethane;C[N+](=O)[O-];CC[N+](=O)[O-];-5.35
n-octane;propanol;CCCCCCCC;CCCO;-4.39
3,3-dimethylbutanone;trimethylbenzene;CC(=O)C(C)(C)C;CC1=C(C(=CC=C1)C)C;-4.8
aniline;carbontet;C1=CC=C(C=C1)N;C(Cl)(Cl)(Cl)Cl;-6.1
5-fluorouracil;ethylacetate;C1=C(C(=O)NC(=O)N1)F;CCOC(=O)C;-16.1
n-octane;diisopropylether;CCCCCCCC;CC(C)OC(C)C;-5.38
trichloro(nitro)methane(chloropicrin);water;C([N+](=O)[O-])(Cl)(Cl)Cl;O;-1.5
toluene;carbondisulfide;CC1=CC=CC=C1;C(=S)=S;-5.39
ethylamine;heptanol;CCN;CCCCCCCO;-4.15
nitromethane;iodobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)I;-4.1
methylparaben;octanol;COC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-12.18
1,4-dioxane;bromoethane;C1COCCO1;CCBr;-5.39
pentylamine;xylene;CCCCCN;CC1=CC(=CC=C1)C;-4.7
acetophenone;decalin;CC(=O)C1=CC=CC=C1;C1CCC2CCCCC2C1;-6.23
acetone;isopropylbenzene;CC(=O)C;CC(C)C1=CC=CC=C1;-3.32
methylpropanoate;hexadecane;CCC(=O)OC;CCCCCCCCCCCCCCCC;-2.68
o-xylene;diethylether;CC1=CC=CC=C1C;CCOCC;-5.58
toluene;aniline;CC1=CC=CC=C1;C1=CC=C(C=C1)N;-4.57
1-bromopropane;hexadecane;CCCBr;CCCCCCCCCCCCCCCC;-3.57
diethylamine;octane;CCNCC;CCCCCCCC;-3.42
N,N-dimethylacetamide;octanol;CC(=O)N(C)C;CCCCCCCCO;-7.48
trimethylphosphate;water;COP(=O)(OC)OC;O;-8.7
propylamine;tributylphosphate;CCCN;CCCCOP(=O)(OCCCC)OCCCC;-3.98
ethanol;decane;CCO;CCCCCCCCCC;-2.44
hexanoicacid;secbutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCC(C)O;-8.11
ethanethiol;water;CCS;O;-1.3
pentylacetate;toluene;CCCCCOC(=O)C;CC1=CC=CC=C1;-6.41
methanol;dibromoethane;CO;CC(Br)Br;-2.38
n-hexane;isooctane;CCCCCC;CC(C)CC(C)(C)C;-3.08
iodobenzene;octanol;C1=CC=C(C=C1)I;CCCCCCCCO;-6.18
butylacetate;hexane;CCCCCC(=O)[O-];CCCCCC;-4.86
p-cresol;hexane;CC1=CC=C(C=C1)O;CCCCCC;-5.86
isopropanol;cyclohexane;CC(C)O;C1CCCCC1;-2.37
aceticacid;isobutanol;CC(=O)O;CC(C)CO;-6.8
3,5-dibromo-4-hydroxybenzonitrile;cyclohexane;C1=C(C=C(C(=C1Br)O)Br)C#N;C1CCCCC1;-6.83
n-butane;octanol;CCCC;CCCCCCCCO;-1.86
water;benzene;O;C1=CC=CC=C1;-1.71
propene;hexadecane;CC=C;CCCCCCCCCCCCCCCC;-1.29
naproxen;water;C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;O;-10.21
2-pentanone;mesitylene;CCCC(=O)C;CC1=CC(=CC(=C1)C)C;-4.8
ethylacetate;hexadecane;CCOC(=O)C;CCCCCCCCCCCCCCCC;-3.25
1,4-dioxane;octanol;C1COCCO1;CCCCCCCCO;-4.89
2-butanone;decane;CCC(=O)C;CCCCCCCCCC;-3.3
1-heptanol;hexane;CCCCCCCO;CCCCCC;-5.75
methylamine;xylene;CN;CC1=CC(=CC=C1)C;-3.2
1,4-dioxane;pyridine;C1COCCO1;C1=CC=NC=C1;-5.14
acetonitrile;heptane;CC#N;CCCCCCC;-2.06
2-methylpyrazine;octane;CC1=NC=CN=C1;CCCCCCCC;-4.7
pyridine;octanol;C1=CC=NC=C1;CCCCCCCCO;-5.34
benzene;benzene;C1=CC=CC=C1;C1=CC=CC=C1;-4.55
phenol;tetrachloroethene;C1=CC=C(C=C1)O;C(=C(Cl)Cl)(Cl)Cl;-6.1
nitromethane;methylenechloride;C[N+](=O)[O-];C(Cl)Cl;-5.05
toluene;phenylether;CC1=CC=CC=C1;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.86
pentylacetate;hexadecane;CCCCCOC(=O)C;CCCCCCCCCCCCCCCC;-5.2
water;isopropylbenzene;O;CC(C)C1=CC=CC=C1;-1.41
butanal;hexadecane;CCCC=O;CCCCCCCCCCCCCCCC;-3.1
n-hexane;hexadecane;CCCCCC;CCCCCCCCCCCCCCCC;-3.64
1-butanol;hexane;CCCCO;CCCCCC;-3.77
hydrazine;water;NN;O;-6.26
1,1,1-trichloroethane;undecane;CC(Cl)(Cl)Cl;CCCCCCCCCCC;-3.82
3-(4-methoxy-6-methyl-1,3,5-triazin-2-ylcarbamoylsulfamoyl)thiophene-2-carboxylicacid(thifensulfuron);water;CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)O;O;-16.2
1-butanol;ethylacetate;CCCCO;CCOC(=O)C;-5.77
propanoicacid;aniline;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=C(C=C1)N;-6.2
methylpropylether;water;CCCOC;O;-1.66
pyridine;chloroform;C1=CC=NC=C1;C(Cl)(Cl)Cl;-6.45
p-xylene;octanol;CC1=CC=C(C=C1)C;CCCCCCCCO;-5.19
trichloroethene;undecane;C(=C(Cl)Cl)Cl;CCCCCCCCCCC;-3.87
2-hexanone;decane;CCCCC(=O)C;CCCCCCCCCC;-4.61
methanol;hexadecane;CO;CCCCCCCCCCCCCCCC;-1.32
1-propanol;ethylbenzene;CCCO;CCC1=CC=CC=C1;-3.71
nitromethane;bromoethane;C[N+](=O)[O-];CCBr;-4.54
diethyldisulfide;hexadecane;CCSSCC;CCCCCCCCCCCCCCCC;-5.74
n-pentane;isooctane;CCCCC;CC(C)CC(C)(C)C;-3.21
1-butanol;dodecane;CCCCO;CCCCCCCCCCCC;-3.47
1-heptanol;xylene;CCCCCCCO;CC1=CC(=CC=C1)C;-6.74
phenol;chlorobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)Cl;-6.96
benzene;hexadecyliodide;C1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-3.71
butylamine;anisole;CCCCN;COC1=CC=CC=C1;-4.44
propylamine;water;CCCN;O;-4.39
naphthalene;4methyl2pentanone;C1=CC=C2C=CC=CC2=C1;CC(C)CC(=O)C;-7.45
difluorodichloromethane;chloroform;C(F)(F)(Cl)Cl;C(Cl)(Cl)Cl;-1.55
2-methoxyethanol;tributylphosphate;COCCO;CCCCOP(=O)(OCCCC)OCCCC;-6.14
3-methylaniline;benzene;CC1=CC(=CC=C1)N;C1=CC=CC=C1;-7.61
1-butanol;octane;CCCCO;CCCCCCCC;-3.69
water;tributylphosphate;O;CCCCOP(=O)(OCCCC)OCCCC;-4.69
1,2-dichlorobenzene;water;C1=CC=C(C(=C1)Cl)Cl;O;-1.36
n-dodecane;dodecane;CCCCCCCCCCCC;CCCCCCCCCCCC;-7.83
2,3-dichlorobiphenyl;octanol;C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl;CCCCCCCCO;-9.23
1-propanol;water;CCCO;O;-4.83
2-butanone;diisopropylether;CCC(=O)C;CC(C)OC(C)C;-3.96
n-octane;ethylacetate;CCCCCCCC;CCOC(=O)C;-4.72
ethyleneglycoldiacetate;water;CC(=O)OCCOC(=O)C;O;-6.34
o-cresol;carbontet;CC1=CC=CC=C1O;C(Cl)(Cl)(Cl)Cl;-6.51
p-bromophenol;octanol;C1=CC(=CC=C1O)Br;CCCCCCCCO;-10.59
1,2-ethanediol;butanol;C(CO)O;CCCCO;-8.69
phenol;nonane;C1=CC=C(C=C1)O;CCCCCCCCC;-5.6
acetophenone;acetophenone;CC(=O)C1=CC=CC=C1;CC(=O)C1=CC=CC=C1;-7.59
2-pentanone;ethylbenzene;CCCC(=O)C;CCC1=CC=CC=C1;-4.85
3-methylpyridine;chloroform;CC1=CN=CC=C1;C(Cl)(Cl)Cl;-7.35
1,4-dioxane;carbontet;C1COCCO1;C(Cl)(Cl)(Cl)Cl;-4.97
benzonitrile;carbontet;C1=CC=C(C=C1)C#N;C(Cl)(Cl)(Cl)Cl;-6.28
hydrogenperoxide;pentanol;OO;CCCCCO;-7.46
methylpropanoate;decalin;CCC(=O)OC;C1CCC2CCCCC2C1;-3.5
propylamine;nonane;CCCN;CCCCCCCCC;-2.96
cyclohexane;hexadecyliodide;C1CCCCC1;CCCCCCCCCCCCCCCCI;-3.66
n-octane;triethylamine;CCCCCCCC;CCN(CC)CC;-5.62
3,3-dimethylbutanone;mesitylene;CC(=O)C(C)(C)C;CC1=CC(=CC(=C1)C)C;-4.77
bromobenzene;heptane;C1=CC=C(C=C1)Br;CCCCCCC;-5.72
1-butyne;water;CCC#C;O;-0.16
1-decanol;octanol;CCCCCCCCCCO;CCCCCCCCO;-9.88
butylamine;water;CCCCN;O;-4.29
nitromethane;decane;C[N+](=O)[O-];CCCCCCCCCC;-2.81
cyclopentanol;water;C1CCC(C1)O;O;-5.49
2-bromopropane;hexadecane;CC(C)Br;CCCCCCCCCCCCCCCC;-3.26
ethylamine;hexanol;CCN;CCCCCCO;-4.2
methylpentanoate;pentane;CCCCC(=O)OC;CCCCC;-4.96
butanoicacid;isopropylbenzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)C1=CC=CC=C1;-4.93
ethylacetate;decane;CCOC(=O)C;CCCCCCCCCC;-3.43
propylacetate;fluoroctane;CCCCC(=O)O;CCCCCCCCF;-4.65
1-butanol;isooctane;CCCCO;CC(C)CC(C)(C)C;-3.56
fluorobenzene;hexadecane;C1=CC=C(C=C1)F;CCCCCCCCCCCCCCCC;-4.03
hydrogenperoxide;chloroform;OO;C(Cl)(Cl)Cl;-4.7
trimethylphosphate;benzene;COP(=O)(OC)OC;C1=CC=CC=C1;-8.02
tetrachloroethene;water;C(=C(Cl)Cl)(Cl)Cl;O;0.05
1-iodopentane;hexadecane;CCCCCI;CCCCCCCCCCCCCCCC;-5.63
chlorobenzene;decanol;C1=CC=C(C=C1)Cl;CCCCCCCCCCO;-4.83
toluene;heptane;CC1=CC=CC=C1;CCCCCCC;-4.78
ethanol;bromobenzene;CCO;C1=CC=C(C=C1)Br;-3.26
p-cresol;chlorobenzene;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)Cl;-7.23
benzene;hexane;C1=CC=CC=C1;CCCCCC;-3.96
diethylamine;diethylether;CCNCC;CCOCC;-3.83
1,1-difluoroethane;water;CC(F)F;O;-0.11
t-butanol;benzene;CC(C)(C)O;C1=CC=CC=C1;-3.7
propanoicacid;isopropylbenzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)C1=CC=CC=C1;-4.23
3,3-dimethylbutanone;xylene;CC(=O)C(C)(C)C;CC1=CC(=CC=C1)C;-4.91
5-fluorouracil;water;C1=C(C(=O)NC(=O)N1)F;O;-16.92
2,6-dimethylpyridine;chloroform;CC1=NC(=CC=C1)C;C(Cl)(Cl)Cl;-7.74
triethylphosphate;dichloroethane;CCOP(=O)(OCC)OCC;CC(Cl)Cl;-9.59
toluene;benzonitrile;CC1=CC=CC=C1;C1=CC=C(C=C1)C#N;-4.95
methylamine;pentanol;CN;CCCCCO;-3.95
chlorobenzene;hexadecane;C1=CC=C(C=C1)Cl;CCCCCCCCCCCCCCCC;-4.99
methylisopropylether;octanol;CC(C)OC;CCCCCCCCO;-4.64
acetophenone;chloroform;CC(=O)C1=CC=CC=C1;C(Cl)(Cl)Cl;-7.81
butylamine;diethylether;CCCCN;CCOCC;-4.24
ethanol;tributylphosphate;CCO;CCCCOP(=O)(OCCCC)OCCCC;-4.57
diethylsulfide;water;CCSCC;O;-1.43
