Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
aniline;nitrobenzene;C1=CC=C(C=C1)N;C1=CC=C(C=C1)[N+](=O)[O-];-7.15
1,2-dimethoxyethane;water;COCCOC;O;-4.84
2-methyl-1-nitrobenzene;chloroform;CC1=CC=CC=C1[N+](=O)[O-];C(Cl)(Cl)Cl;-8.3
1-amino-4-anilinoanthraquinone;water;C1=CC=C(C=C1)NC2=C3C(=C(C=C2)N)C(=O)C4=CC=CC=C4C3=O;O;-7.4
propylamine;octanol;CCCN;CCCCCCCCO;-4.77
2,6-dimethylpyridine;chloroform;CC1=NC(=CC=C1)C;C(Cl)(Cl)Cl;-7.74
trimethylamine;chloroform;CN(C)C;C(Cl)(Cl)Cl;-3.9
1,1,1,3,3,3-hexafluoropropan-2-ol;water;C(C(F)(F)F)(C(F)(F)F)O;O;-3.77
propylamine;Carbon tetrachloride;CCCN;C(Cl)(Cl)(Cl)Cl;-3.59
nitromethane;m-cresol;C[N+](=O)[O-];CC1=CC(=CC=C1)O;-4.73
chloroform;hexadecyl iodide;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCCCI;-3.36
n-octane;methylenechloride;CCCCCCCC;C(Cl)Cl;-5.18
ethylbenzene;cyclohexane;CCC1=CC=CC=C1;C1CCCCC1;-4.97
hydrogenperoxide;butyl acetate;OO;CCCCOC(=O)C;-6.76
fluorobenzene;fluorobenzene;C1=CC=C(C=C1)F;C1=CC=C(C=C1)F;-4.6
2-octanone;heptane;CCCCCCC(=O)C;CCCCCCC;-5.68
1,4-dichlorobenzene;water;C1=CC(=CC=C1Cl)Cl;O;-1.01
3-iodopropene;hexadecane;C=CCI;CCCCCCCCCCCCCCCC;-4.1
methanol;chloroform;CO;C(Cl)(Cl)Cl;-3.32
2-heptanone;tetralin;CCCCCC(=O)C;C1CCC2=CC=CC=C2C1;-5.33
ethylamine;bromobenzene;CCN;C1=CC=C(C=C1)Br;-2.73
1-heptanol;butyl acetate;CCCCCCCO;CCCCOC(=O)C;-7.14
1,2-ethanediamine;water;C(CN)N;O;-9.72
formamide;diethylether;C(=O)N;CCOCC;-5.97
3-pentanone;octanol;CCC(=O)CC;CCCCCCCCO;-4.36
n-octane;dimethylacetamide;CCCCCCCC;CC(=O)N(C)C;-3.94
methyl pentanoate;octane;CCCCC(=O)OC;CCCCCCCC;-4.86
triethylphosphate;heptane;CCOP(=O)(OCC)OCC;CCCCCCC;-6.67
ethylbenzene;hexane;CCC1=CC=CC=C1;CCCCCC;-4.99
hydrogen sulfide;water;S;O;-0.7
g-butyrolactone;nitromethane;C1CC(=O)OC1;C[N+](=O)[O-];-5.45
phenol;diisopropylether;C1=CC=C(C=C1)O;CC(C)OC(C)C;-8.35
dioxane;acetonitrile;C1COCCO1;CC#N;-5.33
fluorotrichloromethane;water;C(F)(Cl)(Cl)Cl;O;0.82
cyclopropane;octanol;C1CC1;CCCCCCCCO;-1.6
2,2-dichloroethenyl dimethyl phosphate;water;COP(=O)(OC)OC=C(Cl)Cl;O;-6.61
acetanilide;diethyl ether-water;CC(=O)NC1=CC=CC=C1;CCOCC.O;-0.74
chlorobenzene;chloroform;C1=CC=C(C=C1)Cl;C(Cl)(Cl)Cl;-5.45
bis(2-chloroethyl)sulfide;water;C(CCl)SCCCl;O;-3.92
dimethylphenylphosphine;octanol-water;CP(C)C1=CC=CC=C1;CCCCCCCCO.O;-3.5
g-butyrolactone;ethanol;C1CC(=O)OC1;CCO;-4.58
phenol;bromoform;C1=CC=C(C=C1)O;C(Br)(Br)Br;-6.88
methyl acetate;bromobenzene;CC(=O)OC;C1=CC=C(C=C1)Br;-3.87
2-butanone;dibutyl ether;CCC(=O)C;CCCCOCCCC;-3.78
hexanoic acid;butanol;CCCCCC(=O)O;CCCCO;-8.75
butanal;isooctane;CCCC=O;CC(C)CC(C)(C)C;-3.45
chlorobenzene;undecane;C1=CC=C(C=C1)Cl;CCCCCCCCCCC;-5.12
1-pentene;water;CCCC=C;O;1.66
ethanol;octane;CCO;CCCCCCCC;-2.15
water;sec-butanol;O;CCC(C)O;-5.71
2-butanone;chlorohexane;CCC(=O)C;CCCCCCCl;-4.1
methanol;tributylphosphate;CO;CCCCOP(=O)(OCCCC)OCCCC;-4.16
Z-1,2-dichloroethene;water;C(=C\Cl)\Cl;O;-1.17
methyl acetate;benzene;CC(=O)OC;C1=CC=CC=C1;-4.04
ethanol;butanone;CCO;CCC(=O)C;-4.46
2-methylpentane;water;CCCC(C)C;O;2.52
iodobenzene;Carbon tetrachloride;C1=CC=C(C=C1)I;C(Cl)(Cl)(Cl)Cl;-6.5
bromoform;octanol;C(Br)(Br)Br;CCCCCCCCO;-5.62
m-cresol;hexadecane;CC1=CC(=CC=C1)O;CCCCCCCCCCCCCCCC;-5.91
n-heptane;hexadecyl iodide;CCCCCCC;CCCCCCCCCCCCCCCCI;-3.9
2-heptanone;isopropylbenzene;CCCCCC(=O)C;CC(C)C1=CC=CC=C1;-5.99
1-pentanol;chlorobenzene;CCCCCO;C1=CC=C(C=C1)Cl;-5.25
methylbenzoate;toluene;COC(=O)C1=CC=CC=C1;CC1=CC=CC=C1;-7.96
methyl isopropyl ether;octanol;CC(C)OC;CCCCCCCCO;-4.64
butanoic acid;isopropylbenzene;CCCC(=O)O;CC(C)C1=CC=CC=C1;-4.93
2-methoxyethanol;diethylether;COCCO;CCOCC;-5.12
fluorobenzene;water;C1=CC=C(C=C1)F;O;-0.78
1-chloro-2,2,2-trifluoroethyldifluoromethylether;water;C(C(F)(F)F)(OC(F)F)Cl;O;0.11
2-butanone;octane;CCC(=O)C;CCCCCCCC;-3.24
formaldehyde;diisopropylether;C=O;CC(C)OC(C)C;-1.04
ethyl acetate;water;CCOC(=O)C;O;-3.1
dichloromethane;hexadecyl iodide;C(Cl)Cl;CCCCCCCCCCCCCCCCI;-2.76
4-methylaniline;decane;CC1=CC=C(C=C1)N;CCCCCCCCCC;-6.05
n-octane;octanol;CCCCCCCC;CCCCCCCCO;-4.18
acetic acid;bromoform;CC(=O)O;C(Br)(Br)Br;-4.54
2-heptanone;ethylbenzene;CCCCCC(=O)C;CCC1=CC=CC=C1;-6.1
5-methyl-1,2-dithiol-3-thione;octanol-water;CC1=CC(=S)SS1;CCCCCCCCO.O;-2.55
pentyl acetate;octane;CCCCCOC(=O)C;CCCCCCCC;-5.36
3-methylpyridine;chloroform;CC1=CN=CC=C1;C(Cl)(Cl)Cl;-7.35
2-butanone;toluene;CCC(=O)C;CC1=CC=CC=C1;-4.27
toluene;methylformamide;CC1=CC=CC=C1;CNC=O;-4.34
t-butanol;diethylether;CC(C)(C)O;CCOCC;-4.8
2-hexanone;mesitylene;CCCCC(=O)C;CC1=CC(=CC(=C1)C)C;-5.34
nitromethane;ethyl acetate;C[N+](=O)[O-];CCOC(=O)C;-5.06
1,2-benzodithiol-3-one;octanol-water;C1=CC=C2C(=C1)C(=O)SS2;CCCCCCCCO.O;-3.72
m-cresol;diethylether;CC1=CC(=CC=C1)O;CCOCC;-7.95
1-pentanol;dibromoethane;CCCCCO;CC(Br)Br;-5.44
m-hydroxybenzaldehyde;benzene;C1=CC(=CC(=C1)O)C=O;C1=CC=CC=C1;-9.29
ethyl acetate;benzene;CCOC(=O)C;C1=CC=CC=C1;-4.53
formaldehyde;benzylalcohol;C=O;C1=CC=C(C=C1)CO;-3.48
ethylamine;chloroform;CCN;C(Cl)(Cl)Cl;-4.02
propanal;diethylether;CCC=O;CCOCC;-3.85
2-methyl-1-nitrobenzene;hexadecane;CC1=CC=CC=C1[N+](=O)[O-];CCCCCCCCCCCCCCCC;-6.52
propyl acetate;octanol;CCCOC(=O)C;CCCCCCCCO;-4.55
1,4-dichlorobenzene;cyclohexane;C1=CC(=CC=C1Cl)Cl;C1CCCCC1;-5.89
water;diethylether;O;CCOCC;-3.85
propanoic acid;toluene;CCC(=O)O;CC1=CC=CC=C1;-4.57
butenyne;water;C=CC#C;O;0.04
methylformate;hexadecane;COC=O;CCCCCCCCCCCCCCCC;-1.99
propanoic acid;bromoethane;CCC(=O)O;CCBr;-5.52
methylurea;diethyl ether-water;CNC(=O)N;CCOCC.O;3.97
diethyl p-nitrophenyl thiophosphate;water;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-6.27
hydrazine;diethylether;NN;CCOCC;-3.08
1-pentanol;bromobenzene;CCCCCO;C1=CC=C(C=C1)Br;-5.06
methyl propanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;-3.35
pyridine;isobutanol;C1=CC=NC=C1;CC(C)CO;-5.87
2-octanone;octanol;CCCCCCC(=O)C;CCCCCCCCO;-6.38
methyl pentanoate;ethylbenzene;CCCCC(=O)OC;CCC1=CC=CC=C1;-5.56
2-chloropropane;water;CC(C)Cl;O;-0.25
aniline;octanol;C1=CC=C(C=C1)N;CCCCCCCCO;-6.71
formaldehyde;pentanol;C=O;CCCCCO;-3.44
pentanoic acid;diisopropylether;CCCCC(=O)O;CC(C)OC(C)C;-7.59
toluene;hexadecane;CC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-4.54
iodobenzene;water;C1=CC=C(C=C1)I;O;-1.73
chlorobenzene;heptane;C1=CC=C(C=C1)Cl;CCCCCCC;-5.15
1,1-dimethyl-3-phenylurea;chloroform;CN(C)C(=O)NC1=CC=CC=C1;C(Cl)(Cl)Cl;-13.64
pentanoic acid;hexadecane;CCCCC(=O)O;CCCCCCCCCCCCCCCC;-4.61
chloroform;hexane;C(Cl)(Cl)Cl;CCCCCC;-3.17
cyclohexane;hexadecane;C1CCCCC1;CCCCCCCCCCCCCCCC;-4.04
isopropanol;water;CC(C)O;O;-4.76
methyl pentanoate;chloroform;CCCCC(=O)OC;C(Cl)(Cl)Cl;-6.68
tetrahydrofuran;hexadecane;C1CCOC1;CCCCCCCCCCCCCCCC;-3.6
water;Carbon tetrachloride;O;C(Cl)(Cl)(Cl)Cl;-0.85
dimethylamine;isobutanol;CNC;CC(C)CO;-4.43
dipropylsulfide;water;CCCSCCC;O;-1.27
ethanol;cyclohexanone;CCO;C1CCC(=O)CC1;-4.41
2-methylaniline;heptane;CC1=CC=CC=C1N;CCCCCCC;-6.28
methylphenylsulfone;octanol-water;CS(=O)(=O)C1=CC=CC=C1;CCCCCCCCO.O;-0.68
piperidine;isobutanol;C1CCNCC1;CC(C)CO;-6.17
water;ethylbenzene;O;CCC1=CC=CC=C1;-1.51
2-butanone;water;CCC(=O)C;O;-3.64
nitromethane;butanol;C[N+](=O)[O-];CCCCO;-3.93
1-pentanol;ethylbenzene;CCCCCO;CCC1=CC=CC=C1;-4.72
o-cresol;bromoform;CC1=CC=CC=C1O;C(Br)(Br)Br;-7.45
toluene;anisole;CC1=CC=CC=C1;COC1=CC=CC=C1;-4.95
2-methoxyethanol;decanol;COCCO;CCCCCCCCCCO;-5.41
dimethylamine;benzene;CNC;C1=CC=CC=C1;-3.01
2-hexanone;hexane;CCCCC(=O)C;CCCCCC;-4.68
m-xylene;isooctane;CC1=CC(=CC=C1)C;CC(C)CC(C)(C)C;-5.12
ethylbenzene;hexanol;CCC1=CC=CC=C1;CCCCCCO;-4.54
nitroxyacetone;water;CC(=O)CO[N+](=O)[O-];O;-6
2,5-dimethylpyridine;hexadecane;CC1=CN=C(C=C1)C;CCCCCCCCCCCCCCCC;-5.52
pentyl acetate;pentane;CCCCCOC(=O)C;CCCCC;-5.62
3-trifluoromethylphenylurea;octanol-water;C1=CC(=CC(=C1)NC(=O)N)C(F)(F)F;CCCCCCCCO.O;-3.15
hydrogen sulfide;chloroform;S;C(Cl)(Cl)Cl;-0.51
iodobenzene;decalin;C1=CC=C(C=C1)I;C1CCC2CCCCC2C1;-5.96
dioxane;dimethylacetamide;C1COCCO1;CC(=O)N(C)C;-5.01
imidazole;water;C1=CN=CN1;O;-9.81
methylamine;toluene;CN;CC1=CC=CC=C1;-2.65
acetamide;water;CC(=O)N;O;-9.71
2,2-dichloroethenyl dimethyl phosphate;benzene;COP(=O)(OC)OC=C(Cl)Cl;C1=CC=CC=C1;-9.09
5-cyanouracil;octanol-water;C1=C(C(=O)NC(=O)N1)C#N;CCCCCCCCO.O;1.26
5-bromouracil;diethylether;C1=C(C(=O)NC(=O)N1)Br;CCOCC;-17.01
propyl acetate;tetrachloroethene;CCCOC(=O)C;C(=C(Cl)Cl)(Cl)Cl;-4.8
dichloromethane;octanol;C(Cl)Cl;CCCCCCCCO;-3.07
1,1,1,3,3,3-hexafluoropropan-2-ol;octanol;C(C(F)(F)F)(C(F)(F)F)O;CCCCCCCCO;-5.76
1-butanol;butanol;CCCCO;CCCCO;-6.03
methyl pentanoate;toluene;CCCCC(=O)OC;CC1=CC=CC=C1;-5.65
propanoic acid;nitrobenzene;CCC(=O)O;C1=CC=C(C=C1)[N+](=O)[O-];-5.38
benzamide;octanol;C1=CC=C(C=C1)C(=O)N;CCCCCCCCO;-11.77
o-cresol;Carbon tetrachloride;CC1=CC=CC=C1O;C(Cl)(Cl)(Cl)Cl;-6.51
phenol;Carbon tetrachloride;C1=CC=C(C=C1)O;C(Cl)(Cl)(Cl)Cl;-6.14
3-methylaniline;octane;CC1=CC(=CC=C1)N;CCCCCCCC;-6.15
1-bromobutane;water;CCCCBr;O;-0.41
m-cresol;water;CC1=CC(=CC=C1)O;O;-5.49
methyl propanoate;trimethylbenzene;CCC(=O)OC;CC1=C(C(=CC=C1)C)C;-4.14
ethylamine;pentanol;CCN;CCCCCO;-4.27
hexachlorobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl;O;-2.33
butanoic acid;ethyl acetate;CCCC(=O)O;CCOC(=O)C;-7.34
2-methylpyrazine;octane;CC1=NC=CN=C1;CCCCCCCC;-4.7
2-butanone;carbondisulfide;CCC(=O)C;C(=S)=S;-3.85
1-propanol;butyl acetate;CCCO;CCCCOC(=O)C;-4.52
ethylamine;hexane;CCN;CCCCCC;-2.09
diethylsulfide;hexadecane;CCSCC;CCCCCCCCCCCCCCCC;-4.23
cyclohexane;octanol;C1CCCCC1;CCCCCCCCO;-3.46
dioxane;butanone;C1COCCO1;CCC(=O)C;-5.02
2,2,2-trifluoroethanol;water;C(C(F)(F)F)O;O;-4.31
1-pentene;hexadecane;CCCC=C;CCCCCCCCCCCCCCCC;-2.79
benzonitrile;water;C1=CC=C(C=C1)C#N;O;-4.1
bromoethane;bromoethane;CCBr;CCBr;-3.67
1-methyluracil;octanol-water;CN1C=CC(=O)NC1=O;CCCCCCCCO.O;1.36
1-nitropropane;carbondisulfide;CCC[N+](=O)[O-];C(=S)=S;-4.5
iodoethane;octanol;CCI;CCCCCCCCO;-3.45
methyl pentanoate;water;CCCCC(=O)OC;O;-2.57
1-hexanol;1,2-Dichlorobenzene;CCCCCCO;C1=CC=C(C(=C1)Cl)Cl;-5.7
ethylbenzene;decane;CCC1=CC=CC=C1;CCCCCCCCCC;-5.25
3,3-dimethylbutanone;mesitylene;CC(=O)C(C)(C)C;CC1=CC(=CC(=C1)C)C;-4.77
pentachloronitrobenzene;octanol;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-];CCCCCCCCO;-11.55
thiophenol;water;C1=CC=C(C=C1)S;O;-2.55
octafluoropropane;water;C(C(F)(F)F)(C(F)(F)F)(F)F;O;4.28
trichloroethene;hexadecane;C(=C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.08
propylamine;dichloroethane;CCCN;CC(Cl)Cl;-4.04
4-methylacetanilide;octanol-water;CC1=CC=C(C=C1)NC(=O)C;CCCCCCCCO.O;-2.14
1-hexanol;pentane;CCCCCCO;CCCCC;-4.97
aniline;hexadecane;C1=CC=C(C=C1)N;CCCCCCCCCCCCCCCC;-5.44
tripropyl phosphate;heptane;CCCOP(=O)(OCCC)OCCC;CCCCCCC;-7.5
aniline;diethylether;C1=CC=C(C=C1)N;CCOCC;-6.51
ethyl acetate;dichloroethane;CCOC(=O)C;CC(Cl)Cl;-4.93
pyridine;benzene;C1=CC=NC=C1;C1=CC=CC=C1;-5.28
aniline;aniline;C1=CC=C(C=C1)N;C1=CC=C(C=C1)N;-7.61
nitromethane;carbondisulfide;C[N+](=O)[O-];C(=S)=S;-3.3
acetone;perfluorobenzene;CC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-3.82
1-hexanol;hexadecane;CCCCCCO;CCCCCCCCCCCCCCCC;-4.92
p-bromophenol;methylenechloride;C1=CC(=CC=C1O)Br;C(Cl)Cl;-9.09
butyl acetate;tetrachloroethene;CCCCOC(=O)C;C(=C(Cl)Cl)(Cl)Cl;-5.35
p-cresol;nitrobenzene;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-8.13
1-hexanol;hexanol;CCCCCCO;CCCCCCO;-7.05
n-pentadecane;pentadecane;CCCCCCCCCCCCCCC;CCCCCCCCCCCCCCC;-9.91
toluene;diisopropylether;CC1=CC=CC=C1;CC(C)OC(C)C;-4.91
octafluorocyclobutane;octanol;C1(C(C(C1(F)F)(F)F)(F)F)(F)F;CCCCCCCCO;0.31
n-butylurea;octanol-water;CCCCNC(=O)N;CCCCCCCCO.O;-0.56
methyl pentanoate;cyclohexane;CCCCC(=O)OC;C1CCCCC1;-5.04
2-methoxyethanol;water;COCCO;O;-6.77
m-hydroxybenzaldehyde;dichloroethane;C1=CC(=CC(=C1)O)C=O;CC(Cl)Cl;-10.11
methanol;Carbon tetrachloride;CO;C(Cl)(Cl)(Cl)Cl;-2.25
propylamine;iodobenzene;CCCN;C1=CC=C(C=C1)I;-3.54
butyl acetate;t-butylbenzene;CCCCOC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.25
trifluoroacetamide;cyclohexane-water;C(=O)(C(F)(F)F)N;C1CCCCC1.O;5.36
tripropyl phosphate;chloroform;CCCOP(=O)(OCCC)OCCC;C(Cl)(Cl)Cl;-11.11
1,1,1-trifluoropropan-2-ol;octanol;CC(C(F)(F)F)O;CCCCCCCCO;-5.12
2-hexanone;decane;CCCCC(=O)C;CCCCCCCCCC;-4.61
naphthalene;water;C1=CC=C2C=CC=CC2=C1;O;-2.39
butylamine;hexanol;CCCCN;CCCCCCO;-5.5
formaldehyde;chloroform;C=O;C(Cl)(Cl)Cl;0.12
dioxane;acetophenone;C1COCCO1;CC(=O)C1=CC=CC=C1;-5.03
ethyne;water;C#C;O;-0.01
phenol;heptane;C1=CC=C(C=C1)O;CCCCCCC;-5.32
pentanoic acid;diethylether;CCCCC(=O)O;CCOCC;-7.87
nitroethane;hexadecane;CC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.29
allylalcohol;water;C=CCO;O;-5.08
p-cresol;hexadecane;CC1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.88
2-pentanone;benzene;CCCC(=O)C;C1=CC=CC=C1;-5.14
2,3-dichlorobiphenyl;octanol;C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl;CCCCCCCCO;-9.23
p-hydroxybenzaldehyde;Carbon tetrachloride;C1=CC(=CC=C1C=O)O;C(Cl)(Cl)(Cl)Cl;-8.16
pentyl acetate;benzene;CCCCCOC(=O)C;C1=CC=CC=C1;-6.53
butylamine;bromobenzene;CCCCN;C1=CC=C(C=C1)Br;-4.22
methylhexanoate;water;CCCCCC(=O)OC;O;-2.49
phenol;nonane;C1=CC=C(C=C1)O;CCCCCCCCC;-5.6
1-butanol;chlorobenzene;CCCCO;C1=CC=C(C=C1)Cl;-4.31
acetanilide;hexane-water;CC(=O)NC1=CC=CC=C1;CCCCCC.O;1.35
p-cresol;cyclohexane;CC1=CC=C(C=C1)O;C1CCCCC1;-5.89
pentyl acetate;secbutylbenzene;CCCCCOC(=O)C;CCC(C)C1=CC=CC=C1;-5.98
2-methylaniline;cyclohexane;CC1=CC=CC=C1N;C1CCCCC1;-6.44
butylamine;decanol;CCCCN;CCCCCCCCCCO;-5.22
o-cresol;cyclohexane;CC1=CC=CC=C1O;C1CCCCC1;-6.02
m-xylene;chloroform;CC1=CC(=CC=C1)C;C(Cl)(Cl)Cl;-5.86
4-cyanopyridine;octanol-water;C1=CN=CC=C1C#N;CCCCCCCCO.O;-0.63
2-hexanone;octane;CCCCC(=O)C;CCCCCCCC;-4.6
phenol;toluene;C1=CC=C(C=C1)O;CC1=CC=CC=C1;-6.93
n-octane;hexadecane;CCCCCCCC;CCCCCCCCCCCCCCCC;-5.02
methylformate;octanol;COC=O;CCCCCCCCO;-2.82
2,6-difluoropyridine;octanol-water;C1=CC(=NC(=C1)F)F;CCCCCCCCO.O;-1.6
p-cresol;water;CC1=CC=C(C=C1)O;O;-6.14
o-cresol;toluene;CC1=CC=CC=C1O;CC1=CC=CC=C1;-7.43
hexanoic acid;pentanol;CCCCCC(=O)O;CCCCCO;-8.99
butanoic acid;butanol;CCCC(=O)O;CCCCO;-7.66
methylamine;Carbon tetrachloride;CN;C(Cl)(Cl)(Cl)Cl;-2.53
4-methoxybenzoic acid;water;COC1=CC=C(C=C1)C(=O)O;O;-9.15
ethanol;tetralin;CCO;C1CCC2=CC=CC=C2C1;-1.54
tetralin;tetralin;C1CCC2=CC=CC=C2C1;C1CCC2=CC=CC=C2C1;-7.55
2-hexanone;isooctane;CCCCC(=O)C;CC(C)CC(C)(C)C;-4.72
1-butanol;ethyl acetate;CCCCO;CCOC(=O)C;-5.77
2-butanone;dimethylpyridine;CCC(=O)C;CC1=C(N=CC=C1)C;-4.34
acetophenone;Carbon tetrachloride;CC(=O)C1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-7.1
acetone;heptane;CC(=O)C;CCCCCCC;-2.61
benzene;hexadecyl iodide;C1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-3.71
t-butanol;cyclohexane;CC(C)(C)O;C1CCCCC1;-2.93
p-bromophenol;cyclohexane;C1=CC(=CC=C1O)Br;C1CCCCC1;-7.14
1-butanol;bromobenzene;CCCCO;C1=CC=C(C=C1)Br;-4.08
ethanol;butyl acetate;CCO;CCCCOC(=O)C;-3.97
2-butanone;ethylbenzene;CCC(=O)C;CCC1=CC=CC=C1;-4.12
phenacetin;octanol;CCOC1=CC=C(C=C1)NC(=O)C;CCCCCCCCO;-13.07
p-hydroxybenzaldehyde;hexane;C1=CC(=CC=C1C=O)O;CCCCCC;-9.18
2-methylpyrazine;octanol;CC1=NC=CN=C1;CCCCCCCCO;-5.87
1-propanethiol;isooctane;CCCS;CC(C)CC(C)(C)C;-3.78
cyclohexane;chloroform;C1CCCCC1;C(Cl)(Cl)Cl;-4.45
toluene;chloroform;CC1=CC=CC=C1;C(Cl)(Cl)Cl;-5.48
triethoxyphenylsilane;octanol-water;CCO[Si](C1=CC=CC=C1)(OCC)OCC;CCCCCCCCO.O;-4.07
methanol;hexane;CO;CCCCCC;-1.49
p-xylene;octanol;CC1=CC=C(C=C1)C;CCCCCCCCO;-5.19
water;benzene;O;C1=CC=CC=C1;-1.71
ethylamine;nonane;CCN;CCCCCCCCC;-1.98
4-methylaniline;hexadecane;CC1=CC=C(C=C1)N;CCCCCCCCCCCCCCCC;-6.04
2-butanone;dimethylacetamide;CCC(=O)C;CC(=O)N(C)C;-4.52
anisole;water;COC1=CC=CC=C1;O;-2.45
g-butyrolactone;octanol;C1CC(=O)OC1;CCCCCCCCO;-6.83
1-pentanol;ethyl acetate;CCCCCO;CCOC(=O)C;-6.13
2-hexanone;perfluorobenzene;CCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.55
2,6-difluoroacetanilide;octanol-water;CC(=O)NC1=C(C=CC=C1F)F;CCCCCCCCO.O;-0.94
ammonia;diethylether;N;CCOCC;-1.41
1-octanol;benzene;CCCCCCCCO;C1=CC=CC=C1;-8.06
m-xylene;cyclohexane;CC1=CC(=CC=C1)C;C1CCCCC1;-5.52
triethylphosphate;hexane;CCOP(=O)(OCC)OCC;CCCCCC;-6.78
2-butanone;ethoxybenzene;CCC(=O)C;CCOC1=CC=CC=C1;-4.28
iodobenzene;cyclohexane;C1=CC=C(C=C1)I;C1CCCCC1;-6.26
cyclopropane;water;C1CC1;O;0.75
uracil;diethylether;C1=CNC(=O)NC1=O;CCOCC;-15.03
ethylbenzene;pentanol;CCC1=CC=CC=C1;CCCCCO;-4.48
benzene;water;C1=CC=CC=C1;O;-0.87
toluene;bromoethane;CC1=CC=CC=C1;CCBr;-5.55
methyl propanoate;isopropylbenzene;CCC(=O)OC;CC(C)C1=CC=CC=C1;-4.19
methanol;toluene;CO;CC1=CC=CC=C1;-2.18
cyclopentanol;diethylether;C1CCC(C1)O;CCOCC;-6.5
hydrogenperoxide;diisopropylether;OO;CC(C)OC(C)C;-6.72
N,N-dimethylformamide;dimethylformamide;CN(C)C=O;CN(C)C=O;-6.47
cyclopropane;hexadecane;C1CC1;CCCCCCCCCCCCCCCC;-1.78
tetramethylurea;octanol-water;CN(C)C(=O)N(C)C;CCCCCCCCO.O;-0.26
1-hexene;water;CCCCC=C;O;1.68
benzaldehyde;hexadecane;C1=CC=C(C=C1)C=O;CCCCCCCCCCCCCCCC;-5.44
1-pentanol;benzene;CCCCCO;C1=CC=CC=C1;-5.1
benzene;hexadecane;C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-3.8
3-ethyl-2-methoxypyrazine;octanol;CCC1=NC=CN=C1OC;CCCCCCCCO;-6.85
butyl acetate;decalin;CCCCOC(=O)C;C1CCC2CCCCC2C1;-4.71
toluene;undecane;CC1=CC=CC=C1;CCCCCCCCCCC;-4.81
butyl acetate;1-fluorobutane;CCCCOC(=O)C;CCCCF;-5.22
2-hexanone;butylbenzene;CCCCC(=O)C;CCCCC1=CC=CC=C1;-5.31
methyl acetate;decane;CC(=O)OC;CCCCCCCCCC;-2.98
ethanol;iodobenzene;CCO;C1=CC=C(C=C1)I;-3.18
piperidine;water;C1CCNCC1;O;-5.11
4-fluoroanisole;octanol-water;COC1=CC=C(C=C1)F;CCCCCCCCO.O;-3.08
2-methylaniline;water;CC1=CC=CC=C1N;O;-5.56
methylhexanoate;pentadecane;CCCCCC(=O)OC;CCCCCCCCCCCCCCC;-5.35
chloroform;water;C(Cl)(Cl)Cl;O;-1.07
nitromethane;ethoxybenzene;C[N+](=O)[O-];CCOC1=CC=CC=C1;-4.45
acetone;water;CC(=O)C;O;-3.85
methanol;1,2-Dichlorobenzene;CO;C1=CC=C(C(=C1)Cl)Cl;-1.73
tetrafluoromethane;octanol;C(F)(F)(F)F;CCCCCCCCO;1.5
nitromethane;nitrobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-4.9
isoquinoline;heptane-water;C1=CC=C2C=NC=CC2=C1;CCCCCCC.O;-1.38
ethyl acetate;isobutanol;CCOC(=O)C;CC(C)CO;-4.27
benzaldehyde;dichloroethane;C1=CC=C(C=C1)C=O;CC(Cl)Cl;-7.23
1-pentyne;water;CCCC#C;O;0.01
N,N-dimethylformamide;octanol;CN(C)C=O;CCCCCCCCO;-6.14
chloroform;pentane;C(Cl)(Cl)Cl;CCCCC;-3.26
ethyl acetate;bromobenzene;CCOC(=O)C;C1=CC=C(C=C1)Br;-4.57
m-cresol;decalin;CC1=CC(=CC=C1)O;C1CCC2CCCCC2C1;-5.11
4-(hydroxymethyl)pyridine;octanol-water;C1=CN=CC=C1CO;CCCCCCCCO.O;-0.08
benzene;isooctane;C1=CC=CC=C1;CC(C)CC(C)(C)C;-4.01
acetic acid;benzene;CC(=O)O;C1=CC=CC=C1;-4.02
dipropylamine;water;CCCNCCC;O;-3.66
benzaldehyde;diethylether;C1=CC=C(C=C1)C=O;CCOCC;-6.08
ethanol;nonane;CCO;CCCCCCCCC;-2.15
